,business_id,review_count,stars,categories,city,state,full_address,latitude,longitude,name,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open
1476,JYJlazjIBR3L_0-eyw1nRw,4,5.0,"[Hotels & Travel, Motorcycle Rental]",Pittsburgh,PA,"500 E Main St
Carnegie
Pittsburgh, PA 15106",40.4107167674,-80.0810795259,EagleRider Pittsburgh,,,,,,,,,,,,[Carnegie],True
1477,PbgmARN5Ea5EH63Wx6BgUw,17,3.0,"[Arts & Entertainment, Cinema]",Pittsburgh,PA,"Waterworks Mall
930 Freeport Rd
Pittsburgh, PA 15238",40.4884034,-79.8897281,Waterworks Cinema,,,,,,,,,,,,[],True
1478,Uzm4_qj3c8LkA7xrzqpCqg,22,4.0,"[Hair Removal, Beauty & Spas]",Pittsburgh,PA,"5854 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4378422,-79.9207593,European Wax Center,,,,,,,,,,,,[Squirrel Hill],True
1479,XLn3VZ3buogL3DMLOulgZA,5,3.5,"[Active Life, Dance Studios, Fitness & Instruction]",Pittsburgh,PA,"4765 Liberty Ave
2nd Fl
Bloomfield
Pittsburgh, PA 15224",40.4610792,-79.9479205,Pittsburgh Dance Center,,,,,,,,,,,,[Bloomfield],True
1480,XmdTkxKyJd7TuDLoiic1kg,277,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"1400 Smallman St
Strip District
Pittsburgh, PA 15222",40.4484631,-79.9894086,Lidia's,full_bar,False,True,False,False,False,False,False,False,False,False,[Strip District],True
1481,_v8RaOJ7RZIY6Wrmx6ksZg,4,4.0,"[Food, Food Delivery Services, Cafes, Sandwiches, Restaurants]",Pittsburgh,PA,"817 Forbes Ave
Downtown
Pittsburgh, PA 15219",40.4390630652,-79.9926862913,Brown Bag Deli,,,,,,,,,,,False,[Downtown],True
1482,gR2vduMA3GESzNI8g9EEog,16,3.5,"[Local Services, Junk Removal & Hauling]",Pittsburgh,PA,"1850 Forbes Ave
The Hill District
Pittsburgh, PA 15219",40.437535,-79.979807,1-800-Haul-Out,,,,,,,,,,,,[The Hill District],True
1483,glhO4eUY9BNZEl6uzDwt_g,10,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"4407 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.471828,-79.959863,Perk Me Up Coffeehouse,,,,,,,,,,,,[Lawrenceville],False
1484,nmnUzSDe0ypElqmABqpT0Q,48,4.5,"[Food, Coffee & Tea]",Carnegie,PA,"132 E Main St
Carnegie
Carnegie, PA 15106",40.407761,-80.086108,Carnegie Coffee Company,,,,,,,,,,,,[Carnegie],True
1485,o732pR1XgXcCL4hnnippvw,7,3.5,"[Pizza, Restaurants]",Pittsburgh,PA,"3285 W Liberty Ave
Dormont
Pittsburgh, PA 15216",40.3885213,-80.0424939,Uncle Tony's Pizza,none,False,False,False,False,False,False,False,False,False,True,[Dormont],True
1486,pfS0Bd-sXZyMNr73kJPeaw,4,4.0,"[Cafeteria, Restaurants]",Pittsburgh,PA,"603 Stanwix St
Downtown
Pittsburgh, PA 15222",40.442222,-80.0044807,Gateway Center Cafeteria,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True
1487,rOnzM0LHB-tR9Xb9IDoF5g,59,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"317 S Craig St
Oakland
Pittsburgh, PA 15213",40.445178,-79.948507,Lucca,full_bar,False,True,False,False,False,False,False,False,False,False,[Oakland],True
1488,s49iLAI_RF_Aq8ok6Px3xQ,3,3.5,[Restaurants],Pittsburgh,PA,"2024 Sarah St
South Side
Pittsburgh, PA 15203",40.427375,-79.976736,Walker's Pub,full_bar,False,False,False,False,False,False,False,False,False,False,[South Side],True
1489,tpVbmgtUwjX1X2s_-1Fwng,24,4.0,"[Burgers, Cheesesteaks, Chicken Wings, Restaurants]",Pittsburgh,PA,"4022 Saw Mill Run Blvd
Pittsburgh, PA 15227",40.3713729,-79.9820868,51 Wings and Things,none,True,False,False,False,False,False,False,False,False,True,[],True
1490,vTnvE0fsPP4r1Eni7gufrQ,8,2.5,"[Fast Food, Mexican, Tex-Mex, Restaurants]",Pittsburgh,PA,"2343 Noblestown Rd.
West End
Pittsburgh, PA 15205",40.427386,-80.055098,Taco Bell,none,False,False,False,False,False,False,False,False,False,False,[West End],True
1491,wJNJ4sv7IQZQAvG3Xgz5mg,15,4.5,"[Bars, Nightlife]",Pittsburgh,PA,"5310 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4823346,-79.9520708,Full Pint Wild Side,beer_and_wine,False,False,False,True,False,False,False,False,False,,[Lawrenceville],True
1492,xAtaxa8D7Sv58q94OMaNCA,29,4.0,"[Barbers, Beauty & Spas]",Pittsburgh,PA,"4720 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",40.4615624,-79.9493611,Dan Cercone Hairstyling,,,,,,,,,,,,[Bloomfield],True
1493,xYP4cs5xE5sSYrGXUNOqYw,4,3.0,"[Local Services, Electronics Repair]",Pittsburgh,PA,"4753 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",40.461546,-79.948193,Atlas Audio Repair,,,,,,,,,,,,[Bloomfield],True
1494,7TRfGMRjNEduIu7NT-B8Tg,19,4.5,"[Italian, Cafes, Restaurants]",Sharpsburg,PA,"1021 N Canal St
Sharpsburg
Sharpsburg, PA 15215",40.4947213,-79.9317787,Gran Canal Caffe,full_bar,False,False,False,False,True,False,False,False,False,False,[Sharpsburg],True
1495,8tBfgYCI6Fz9xrSYCYCYXA,10,3.5,"[Indian, Restaurants]",Pittsburgh,PA,"1150 Banksville Rd
Banksville
Pittsburgh, PA 15216",40.420335,-80.030114,Maharaja Restaurant,beer_and_wine,False,False,False,False,False,False,False,False,False,,[Banksville],False
1496,D8WUuQ1cKKY9oWop9QhQGA,3,4.5,"[Pet Services, Pet Groomers, Pet Training, Pet Stores, Pets]",Pittsburgh,PA,"976 Freeport Rd
Rm A2
Pittsburgh, PA 15238",40.4879129863,-79.8867786627,Petco,,,,,,,,,,,,[],True
1497,FS4qI8p68Pkf4wxHFzkJ5Q,4,3.5,"[Bars, Nightlife]",Pittsburgh,PA,"542 Brookline Blvd
Brookline
Pittsburgh, PA 15289",40.3954037,-80.0225799,Zippy's Saloon,full_bar,,,,,,,,,,,[Brookline],True
1498,KO8nkZcKAWmw4bCcylsnPw,4,5.0,"[Delis, Restaurants]",Pittsburgh,PA,"300C Beverly Rd
Pittsburgh, PA 15216",40.38892,-80.049921,IO Deli,beer_and_wine,,,,,,,,,,,[],True
1499,P239JxvlJ_mTmMZk-2K9QA,36,4.0,"[Food, Tobacco Shops, Coffee & Tea, Shopping]",Pittsburgh,PA,"2200 Penn Ave
Strip District
Pittsburgh, PA 15222",40.4521061,-79.9819651,Leaf & Bean,,,,,,,,,,,,[Strip District],True
1500,QaUoEBGpvlswnE2-XkUyxA,28,3.0,"[Soup, Sandwiches, Salad, Restaurants]",Pittsburgh,PA,"3800 Forbes Avenue
Oakland
Pittsburgh, PA 15213",40.4416203898,-79.9566856027,Panera Bread,none,False,False,False,False,False,False,False,False,False,False,[Oakland],True
1501,UXnIsrsRof-fx8RYTXjxHg,27,4.5,"[Food, Beer, Wine & Spirits, Bars, Cocktail Bars, Nightlife]",Pittsburgh,PA,"3212A Smallman St
Strip District
Pittsburgh, PA 15201",40.4617996,-79.9701224,Maggie's Farm Rum,full_bar,False,False,False,False,False,False,False,True,False,,[Strip District],True
1502,WETE_LykpcnrC1sFcQ5EGg,7,3.0,"[Pubs, Irish, Nightlife, Bars, Restaurants]",Carnegie,PA,"215 E Main St
Carnegie
Carnegie, PA 15106",40.40867,-80.085279,Paddy's Pour House,full_bar,False,False,False,False,False,False,False,False,False,False,[Carnegie],False
1503,dT_epUexjLh7s7fTCy_cNw,22,3.0,"[Bars, American (New), Nightlife, Restaurants]",Pittsburgh,PA,"1614 Washington Rd
Pittsburgh, PA 15241",40.352496,-80.051104,Stone Pepper's Grill Bar,full_bar,True,False,False,False,False,False,False,False,False,True,[],False
1504,hryVOl_txhl9n14d224Ssw,40,3.5,"[Chinese, Restaurants]",Pittsburgh,PA,"5840 Forward Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4295421035,-79.9223725553,Chengdu Gourmet,none,True,False,True,False,False,False,False,False,False,True,[Squirrel Hill],True
1505,j0uzPYXgu-hmkvuGnj-B1w,5,3.5,"[Caterers, American (Traditional), Event Planning & Services, Restaurants]",Pittsburgh,PA,"923 Penn Ave
Downtown
Pittsburgh, PA 15222",40.444221,-79.997341,Mark's Grille & Catering,full_bar,,,,,,,,,,False,[Downtown],False
1506,jeS38QWMVkA6S-4lMi1Frg,31,3.0,"[American (New), Restaurants]",Pittsburgh,PA,"5500 Walnut St
Shadyside
Pittsburgh, PA 15232",40.4508247,-79.9334641,Walnut Grill,full_bar,,,,,,,,,,False,[Shadyside],False
1507,ka8jpDoaKjCBSpBP8OvERA,42,3.5,"[Sushi Bars, Asian Fusion, Restaurants]",Pittsburgh,PA,"2773 Sidney St
South Side
Pittsburgh, PA 15203",40.427381,-79.9652146,SAKE Asian Cuisine & Sushi Bar,full_bar,False,False,False,True,False,False,False,False,False,False,[South Side],True
1508,lLlMJpMvepbgpb-WCufbOA,4,3.5,"[Pizza, Restaurants]",Munhall,PA,"607 William Marks Way
Homestead
Munhall, PA 15120",40.4101011,-79.9024754,Mama Pepino's,,,,,,,,,,,True,[Homestead],True
1509,nmJkHGrLDtVlCyObx07NRg,9,4.0,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA,"4400 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4434584,-79.9490109,Carnegie Music Hall,,,,,,,,,,,,[Oakland],True
1510,p-pNrRWnBqrhcSbRN2DT8Q,5,1.0,[Professional Services],Pittsburgh,PA,"100 Papercraft Park
Pittsburgh, PA 15238",40.4882171,-79.8686651,GENCO Marketplace,,,,,,,,,,,,[],True
1511,ri9pRoA3U09LnJCVxyf9KA,7,2.0,"[Pizza, Restaurants]",Pittsburgh,PA,"315 N Craig St
Oakland
Pittsburgh, PA 15213",40.452213,-79.952632,Pizza Bellagio,,,,,,,,,,,True,[Oakland],True
1512,wjgdPgX9w6Iex5GWu3R0gw,12,4.5,"[Tanning Beds, Tanning, Spray Tanning, Beauty & Spas]",Squirrel Hill,PA,"4201 Murray Ave
Greenfield
Squirrel Hill, PA 15217",40.42303,-79.928378,Anytime Tan Tanning Club,,,,,,,,,,,,[Greenfield],True
1513,xQzx2JtlGbeKoQvGgYZ9gg,15,4.5,"[Diners, Restaurants]",Pittsburgh,PA,"616 South Ave
Pittsburgh, PA 15221",40.4421759,-79.8862475,Nancy's East End Diner,none,False,False,True,False,False,False,False,False,False,False,[],True
1514,-PV-HJpGQhKml7TrEXeyHA,12,4.5,"[Books, Mags, Music & Video, Shopping, Costumes, Arts & Crafts]",Pittsburgh,PA,"4110 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4696561,-79.9608859,House of the Dead,,,,,,,,,,,,[Lawrenceville],True
1515,5TBOg9Rf47SECB8gTNGqeQ,61,3.5,"[Pizza, Restaurants]",Pittsburgh,PA,"6004 Penn Cir S
Shadyside
Pittsburgh, PA 15206",40.4599178946,-79.9247230442,Pizza Sola,none,True,False,False,False,False,False,False,False,False,False,[Shadyside],False
1516,AehuBK7aJZM76mAmQ7KL2w,10,4.0,"[Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,PA,"601 Wood St
Downtown
Pittsburgh, PA 15222",40.4423378,-79.999571,Wood Street Galleries,,,,,,,,,,,,[Downtown],True
1517,EY5iW4yzPQIxrQTe5SW5NQ,7,3.5,"[Food, Arts & Entertainment, Wineries]",Homestead,PA,"241 W Bridge St
Homestead
Homestead, PA 15120",40.4085975,-79.9158194,Pennsylvania Wine Cellar,,,,,,,,,,,,[Homestead],True
1518,GW79nYKMAFyXRtQP5g05wA,7,4.5,"[Women's Clothing, Fashion, Shopping]",Pittsburgh,PA,"3703 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.466465,-79.964876,Jupe Boutique,,,,,,,,,,,,[Lawrenceville],False
1519,Ji9do_t3PkwWVjGHTnjPuQ,3,3.5,"[Banks & Credit Unions, Financial Services]",Pittsburgh,PA,"5100 Penn Ave
Bloomfield
Pittsburgh, PA 15224",40.4648716,-79.9427437,National City Bank of Pennsylvania,,,,,,,,,,,,[Bloomfield],True
1520,KeJEHK-3LCsA7S3HckOvMg,73,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"4717 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.47511,-79.95799,Gus' Cafe,full_bar,True,False,False,False,False,False,False,False,False,False,[Lawrenceville],True
1521,W2RzHyMajnmhOubU7318wQ,6,2.5,"[Food, Convenience Stores]",Pittsburgh,PA,"1 Bigelow Blvd
Downtown
Pittsburgh, PA 15219",40.440386,-79.99447,7 Eleven,,,,,,,,,,,,[Downtown],True
1522,ZMLt9rTN-W8tZkgQrwnx0w,14,3.5,"[Food, Food Trucks]",Pittsburgh,PA,"Downtown
Pittsburgh, PA",40.4406248,-79.9958864,Pittsburgh Pierogi Truck,,,,,,,,,,,,[Downtown],True
1523,ds1_epO_FF6Lf9R3mvuDDg,8,3.5,"[Food, Desserts, Bakeries]",Pittsburgh,PA,"807 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.442783,-79.9985953,Dozen Bake Shop,,,,,,,,,,,,[Downtown],False
1524,hA-HdJvCBDobmFW0ePcIIw,5,3.0,"[Doctors, Health & Medical, Cardiologists]",Pittsburgh,PA,"815 Freeport Rd
Pittsburgh, PA 15215",40.489279,-79.895965,UPMC St. Margaret,,,,,,,,,,,,[],True
1525,khvf19bXVL6TwHxLMeowFg,55,3.5,"[Bars, Restaurants, Nightlife, Lounges, Italian]",Lawrenceville,PA,"3615 Butler St
Lawrenceville
Lawrenceville, PA 15201",40.4658761,-79.9652471,Matteo's,full_bar,False,False,False,False,False,False,False,True,False,False,[Lawrenceville],True
1526,tRhwP2jCg_lI1BrjdscNbw,4,5.0,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA,"1608 Cochran Rd
Pittsburgh, PA 15220",40.3915059,-80.0594902,Crouse Wayne Beer Distributor,,,,,,,,,,,,[],True
1527,vNL0T2hrlIO33Rbbbi4sLg,21,4.0,"[Food, Ice Cream & Frozen Yogurt, Coffee & Tea, Sandwiches, Restaurants]",Pittsburgh,PA,"6014 Centre Ave
Shadyside
Pittsburgh, PA 15206",40.4601050478,-79.9242326812,Everyday's A Sundae,none,True,False,False,False,False,False,False,False,False,False,[Shadyside],True
1528,497fzDpPrMlisVRmvY8cmA,5,4.5,"[Food, Juice Bars & Smoothies, Restaurants, Cafes]",Pittsburgh,PA,"5892 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",40.4580184,-79.9275787,Living Juicy,,,,,,,,,,,False,[Shadyside],True
1529,6sJSxhTfN5YLFXKicXRljw,14,3.0,"[Delis, Restaurants]",Pittsburgh,PA,"400 Semple St
Oakland
Pittsburgh, PA 15213",40.436932,-79.954993,Campus Deli,none,True,False,False,False,False,False,False,False,False,True,[Oakland],True
1530,DK7cCTEyszaNKQpV-JRc1Q,4,5.0,"[Massage Therapy, Professional Services, Health & Medical, Reiki, Life Coach]",Pittsburgh,PA,"6016 Ctr Ave
East Liberty
Pittsburgh, PA 15206",40.4606956467,-79.9235681391,Birch & Basil Wellness & Bodyworks,,,,,,,,,,,,[East Liberty],True
1531,EYJ1qHu52bLjFye5_3BjPg,3,3.5,"[Discount Store, Shopping]",Brentwood,PA,"324 Towne Square Way
Brentwood, PA 15227",40.3675277,-79.9820774,Dollar Tree Stores,,,,,,,,,,,,[],True
1532,Gk9UZJg3ELxnvn9EPRnDFg,9,4.0,"[Seafood, Caribbean, Restaurants]",Pittsburgh,PA,"823 E Warrington Ave
Allentown
Pittsburgh, PA 15210",40.4218885,-79.992839,Leon's Caribbean Restaurant,none,False,False,False,False,False,False,False,False,False,False,[Allentown],True
1533,HlZkklWH0SygopMt_48IIQ,57,4.0,"[Greek, Mediterranean, Restaurants]",Pittsburgh,PA,"1414 E Carson St
South Side
Pittsburgh, PA 15203",40.4286405,-79.9835419,Mike & Tony's Gyros,none,True,False,False,False,False,False,False,False,False,False,[South Side],True
1534,IraPoq6RFLTX9KCuT0UsGw,4,4.5,"[Active Life, Tennis, Swimming Pools, Beaches]",Pittsburgh,PA,"1 Pennwood Ave
Pittsburgh, PA 15218",40.4322672,-79.8852288,The Edgewood Club,,,,,,,,,,,,[],True
1535,KppR05S3Pn7qVpbdJE-jyg,40,4.0,"[Arts & Entertainment, Nightlife, Music Venues]",Pittsburgh,PA,"400 Lincoln Ave
Millvale
Pittsburgh, PA 15209",40.4805525,-79.9723028,Mr Smalls Fun House,full_bar,False,False,False,True,False,False,False,False,False,,[Millvale],True
1536,Z2_YRazysfxPpYnflw5Wzg,15,2.5,"[Restaurants, Italian]",Pittsburgh,PA,"1614 Washington Rd
Pittsburgh, PA 15241",40.3526179,-80.0510699,Pazzo,,False,False,False,False,False,False,False,False,False,False,[],True
1537,b1vwNwPlEivVODtboYF1Bg,8,3.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"1500 Washington Rd
Pittsburgh, PA 15228",40.357664,-80.050369,Starbucks,,,,,,,,,,,,[],True
1538,gbceq4Rrg102sNjTX8PBvA,11,4.5,"[Bars, American (Traditional), Pubs, Burgers, Nightlife, Restaurants]",Pittsburgh,PA,"3113 W Liberty Ave
Dormont
Pittsburgh, PA 15216",40.3909907,-80.039456,Jamison's On West Liberty,full_bar,,,,,,,,,,False,[Dormont],True
1539,j5p71U3yDWHpMv54gWzm5Q,6,3.0,"[Veterinarians, Pets]",Pittsburgh,PA,"5986 Centre Ave
Shadyside
Pittsburgh, PA 15206",40.4587256,-79.9290604,Banfield Pet Hospital,,,,,,,,,,,,[Shadyside],True
1540,n3nOq4DudeEVhfaP5rdgDQ,39,4.5,"[Hot Dogs, Restaurants]",Pittsburgh,PA,"2911 Glenmore Ave
Dormont
Pittsburgh, PA 15216",40.3955087,-80.0351502,Dormont Dogs,none,True,False,False,False,False,False,False,False,False,False,[Dormont],False
1541,xY1k8cye55AsHpPDI_CAOA,142,4.0,"[Gastropubs, Restaurants]",Pittsburgh,PA,"1209 E Carson St
South Side
Pittsburgh, PA 15203",40.4289904,-79.9858657,The Urban Tap,full_bar,False,False,False,False,False,False,False,True,False,False,[South Side],True
1542,1DBHAuTvuSCFykcPa8xFVA,4,5.0,"[Event Planning & Services, Party & Event Planning]",Pittsburgh,PA,"Brookline
Pittsburgh, PA 15226",40.3925459352,-80.0178532202,The Cocktail Chef,,,,,,,,,,,,[Brookline],True
1543,66F5Blx2YV91Kv945x9vvw,4,3.5,"[Burgers, Fast Food, Restaurants]",Mt. Oliver Boro,PA,"624 Brownsville Rd
Knoxville
Mt. Oliver Boro, PA 15210",40.410147,-79.990825,McDonald's,none,,,,,,,,,,False,[Knoxville],True
1544,AehBBxg4SIPIPT0XGbPuDw,6,2.0,"[Local Services, Shipping Centers, Notaries, Printing Services]",Pittsburgh,PA,"3945 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4429276,-79.9545369,The UPS Store,,,,,,,,,,,,[Oakland],True
1545,H2eMJjI7ldnPr1AhLgMxXA,6,4.0,"[Indian, Restaurants]",Pittsburgh,PA,"1150 Banksville Rd
Banksville
Pittsburgh, PA 15216",40.420335,-80.030114,Billu's Indian Grill,,,,,,,,,,,,[Banksville],False
1546,Ji36lSoDqks-4sEr6wn1jg,17,3.5,"[Pizza, Sandwiches, Salad, Restaurants]",Pittsburgh,PA,"509 Painters Run Rd
Pittsburgh, PA 15228",40.361997,-80.065016,Crust! Cafe and Pizzeria,none,True,False,False,False,False,False,False,False,False,False,[],True
1547,LiMXTPwanF3LkkKHklFCjw,33,4.5,"[Event Planning & Services, Caterers]",Mc Kees Rocks,PA,"342 Island Ave
Mc Kees Rocks, PA 15136",40.468873,-80.0599791,Pierogies Plus,,,,,,,,,,,,[],True
1548,N6cU3_WO9knjME8CdbIygA,5,4.5,"[Local Services, Funeral Services & Cemeteries]",Pittsburgh,PA,"4734 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4750162,-79.9573738,Allegheny Cemetery,,,,,,,,,,,,[Lawrenceville],True
1549,PmGgA12IFDwedPDAjesx3Q,106,3.5,"[Bars, American (Traditional), Pubs, Burgers, Nightlife, Restaurants]",Pittsburgh,PA,"728 Copeland St
Shadyside
Pittsburgh, PA 15232",40.4510918,-79.9350785,STACK'D Burgers & Beer,full_bar,True,False,False,False,False,False,False,False,False,False,[Shadyside],True
1550,QnI-qHGQGgx61zcPyImhsQ,27,4.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"5872 Forbes Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4378605,-79.9201969,Tea Pittsburgh Margarets Fine Imports,,,,,,,,,,,,[Squirrel Hill],True
1551,WX3qnzlSas7kYZ5-uI30Bw,25,3.5,"[Burgers, Bars, Restaurants, Sports Bars, Nightlife]",Pittsburgh,PA,"121 6th St
Downtown
Pittsburgh, PA 15222",40.4434964,-80.0023986,Doubleday's,full_bar,False,False,False,False,False,False,False,False,False,False,[Downtown],True
1552,XhVqPwnKEFa6QuU-NNb2ag,7,2.0,"[Home Services, Real Estate, Apartments]",Pittsburgh,PA,"272 Shady Ave
Shadyside
Pittsburgh, PA 15206",40.4572797,-79.9225533,Franklin West,,,,,,,,,,,,[Shadyside],True
1553,g-sizDI5AvXJ0W94VVyuqA,28,4.0,"[French, Restaurants]",Pittsburgh,PA,"20 S 10th St
South Side
Pittsburgh, PA 15203",40.429924,-79.989257,Bridge Ten Brasserie,full_bar,False,False,False,False,False,False,False,False,False,,[South Side],False
1554,gH9K3VJopFzy2vECjkgGKw,50,2.5,"[Pizza, Restaurants]",Pittsburgh,PA,"5839 Forbes Ave.
Squirrel Hill
Pittsburgh, PA 15217",40.4382114,-79.9213674,Pizza Bellino,none,True,False,False,False,False,False,False,False,False,True,[Squirrel Hill],True
1555,h27XSUr66bI87J01FsYDpw,151,3.5,"[Burgers, Gastropubs, American (New), Restaurants]",Pittsburgh,PA,"736 Bellefonte St
Shadyside
Pittsburgh, PA 15232",40.4513696,-79.9341804,The Yard Gastropub,full_bar,False,False,False,False,False,False,False,True,False,False,[Shadyside],True
1556,kT_nzjaWqRyda4XxEFsCpA,6,5.0,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA,"1000 Bradish St
South Side
Pittsburgh, PA 15203",40.427094,-79.9883497,Black & Gold Beer Warehouse,,,,,,,,,,,,[South Side],True
1557,l-dc5DeNBiHYJA1XO4cFPA,15,4.0,"[Auto Repair, Automotive]",Pittsburgh,PA,"235 Carron St
Shadyside
Pittsburgh, PA 15206",40.457881,-79.924269,Bastone Auto Service,,,,,,,,,,,,[Shadyside],True
1558,n_vYHn44QfjFkTW7gS5LaQ,3,4.0,"[Fast Food, Restaurants]",Pittsburgh,PA,"3417 Forbes Ave
Oakland
Pittsburgh, PA 15213",40.4391479,-79.960734,Arby's,,,,,,,,,,,False,[Oakland],True
1559,tloJyPUT8DxvBCe_JPLb4Q,5,5.0,"[Specialty Schools, Education]",McKees Rocks,PA,"831 Broadway Ave
McKees Rocks, PA 15136",40.4732812827,-80.0759339333,GNA Woodworks,,,,,,,,,,,,[],True
1560,tmRGdqWLCoVb-wPx_RxPmg,19,1.0,"[Automotive, Parking]",Pittsburgh,PA,"232 Blvd of the Allies
Downtown
Pittsburgh, PA 15222",40.4385658,-80.0027089,Pittsburgh Parking Authority,,,,,,,,,,,,[Downtown],True
1561,uEv5oBGUSSiuLqSbbHQQ8A,84,4.5,"[Sushi Bars, Chinese, Restaurants]",Pittsburgh,PA,"670 Washington Rd
Pittsburgh, PA 15228",40.3805093215,-80.0448062271,Jade Grille,full_bar,False,False,False,False,False,False,False,True,False,True,[],True
1562,zsCxklQ4G2WK1xS7GULu3g,37,3.5,"[Bars, Sports Bars, Nightlife]",Pittsburgh,PA,"1731 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.437116,-79.9226226,Silky's Sports Bar & Grill,full_bar,True,False,False,False,False,False,False,False,False,False,[Squirrel Hill],True
1563,-JDr48-qoIdHB53femKgzg,3,4.0,"[Restaurants, Mediterranean, Turkish]",Pittsburgh,PA,"416 Semple St
Oakland
Pittsburgh, PA 15213",40.436539,-79.95473,Lezzet,beer_and_wine,False,False,False,False,False,False,False,False,False,True,[Oakland],False
1564,-yB1gsnF4gROLFWzZEImzg,30,5.0,"[Local Services, Sewing & Alterations]",Pittsburgh,PA,"Investment Bldg
239 4th Ave, Ste 504
Downtown
Pittsburgh, PA 15222",40.4397214839,-80.0013742593,Reweaving & Reknitting Shop,,,,,,,,,,,,[Downtown],True
1565,2SwC8wqpZC4B9iFVTgYT9A,251,4.0,"[Bars, Mediterranean, Wine Bars, Nightlife, Restaurants, Diners]",Pittsburgh,PA,"229 S Highland Ave
Shadyside
Pittsburgh, PA 15206",40.458138,-79.924797,Casbah,full_bar,False,False,False,False,False,False,False,True,False,False,[Shadyside],True
1566,KJyIMrkHzafvz515f0W8Iw,20,3.0,"[Mexican, Restaurants]",Pittsburgh,PA,"733 Copeland St
Shadyside
Pittsburgh, PA 15232",40.4512206,-79.9346006,Chica Loca Taco,none,True,False,False,False,False,False,False,False,False,False,[Shadyside],False
1567,KiLWYjtTcSL0kc8l3odQlA,57,4.0,"[Mexican, Restaurants]",Pittsburgh,PA,"2512 E Carson St
South Side
Pittsburgh, PA 15203",40.42746,-79.969291,El Toro Loco,full_bar,True,False,False,False,False,False,False,False,False,False,[South Side],False
1568,LV_OCiR9rOHVHgdhbpqw2Q,13,4.0,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"311 Beverly Rd
Pittsburgh, PA 15216",40.3884145,-80.0498073,Scoops On Beverly,,,,,,,,,,,,[],True
1569,Nw1oIVVkiU5jU3dvrDqGyw,9,3.0,"[Mexican, Restaurants]",Pittsburgh,PA,"2760 Saw Mill Run Blvd
Pittsburgh, PA 15227",40.378046,-79.990971,Edgar's Authentic Mexican,none,False,False,False,False,False,False,False,False,False,,[],False
1570,OcTG-KzDleuRub-pb6JS3Q,5,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"1744 Chislett St
Morningside
Pittsburgh, PA 15206",40.4852544,-79.9259754,Eddie's Pizza Haus,,,,,,,,,,,True,[Morningside],True
1571,RPzkvejquNIxFDG025t8Jw,25,5.0,"[Skin Care, Shopping, Cosmetics & Beauty Supply, Beauty & Spas]",Pittsburgh,PA,"5220 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.480848,-79.953774,Bloom Organic Skincare Parlor,,,,,,,,,,,,[Lawrenceville],False
1572,UnxC_75OQ3hS4bB_onepOw,6,3.0,"[Bars, Nightlife]",Pittsburgh,PA,"5741 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",40.455763,-79.931512,Shadyside Saloon,,,,,,,,,,,,[Shadyside],False
1573,Wqc5ewNJpjBTJIWZiy11ow,5,4.0,"[Flowers & Gifts, Shopping, Florists]",Pittsburgh,PA,"4805 Penn Ave
Garfield
Pittsburgh, PA 15224",40.4655115,-79.9461315,Mocha Rose Floral Designs,,,,,,,,,,,,[Garfield],True
