,business_id,after_Jan2010_count,after_Jan2014_count,after_Jun2014_count,after_Jan2015_count,ratings_avg_x,users_sum_x,review_count,stars,categories,city,state,full_address,latitude,longitude,name,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open,users_sum_y,ratings_avg_y
1957,YYNqf7ZjlYVjlmv_xLqCjw,7,0,0,0,4.26447508,15.71666667,8,4.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"1928 Cochran Rd
Pittsburgh, PA 15220",40.3932983,-80.0656595,Andora,full_bar,False,False,False,False,False,False,False,False,False,False,[],False,31.76333333,4.350718858
1958,YYYqPljYe2WwzXuZO2L3zA,13,3,3,2,4.550068759,13.33166667,13,4.5,"[Auto Repair, Automotive]",Pittsburgh,PA,"1805 Sarah St
South Side
Pittsburgh, PA 15203",40.4279833,-79.9802551,Wahl Robt Auto Repair,,,,,,,,,,,,[South Side],True,271.41,4.078829078
1959,YYce9ncwXBgOjU6ItboZ1Q,129,55,41,19,4.319691721,179.9233333,151,4.0,"[Pizza, Salad, Restaurants]",Pittsburgh,PA,"5107 Penn Ave
Garfield
Pittsburgh, PA 15224",40.465073,-79.942513,Spak Brothers Pizza and More,none,False,False,False,True,False,False,False,False,False,False,[Garfield],True,160.9016667,3.301871744
1960,Ya0oNqP8mzPU5HwMdgf5zQ,89,37,30,17,3.454880644,114.3633333,104,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"1114 Grandview Ave
Mt. Washington
Pittsburgh, PA 15211",40.4376961,-80.0176808,Le Mont,full_bar,False,False,False,False,False,True,False,False,False,False,[Mt. Washington],True,21.70166667,3.379156747
1961,YbL6pbLmW_mohngendXsQA,4,4,3,1,4.276428783,11.25666667,5,5.0,"[Delis, Restaurants]",Pittsburgh,PA,"309 Smithfield St
Downtown
Pittsburgh, PA 15222",40.4385062,-79.9996761,Boulevard Deli,none,False,False,False,False,False,False,False,False,False,False,[Downtown],True,314.7483333,3.781153196
1962,YbzUYOY_ZIYTWGNw8sbgHw,202,151,106,44,3.388979747,281.27,215,3.0,"[American (Traditional), Restaurants]",Pittsburgh,PA,"960 Penn Ave
Downtown
Pittsburgh, PA 15222",40.4444316,-79.9956094,Ten Penny,full_bar,False,False,False,False,False,False,False,True,False,False,[Downtown],True,227.1,2.724680757
1963,YeiH-kbGrwmIJlauSP_-dA,109,41,36,10,3.268439431,186.15,136,3.5,"[Food, Desserts, American (Traditional), Restaurants]",Pittsburgh,PA,"415 S 27th St
South Side
Pittsburgh, PA 15203",40.4284111,-79.9653483,The Cheesecake Factory,full_bar,False,False,False,False,False,True,False,False,False,False,[South Side],True,753.435,4.065816339
1964,YgPWKeEOgAy4IyEMRxrwdQ,8,6,5,5,4.44107051,9.715,10,5.0,"[Health & Medical, Massage, Chiropractors, Beauty & Spas]",Pittsburgh,PA,"5739 1/2 Walnut St
Shadyside
Pittsburgh, PA 15232",40.452847,-79.9291586,Tepe Chiropractic Center,,,,,,,,,,,,[Shadyside],True,17.425,4.809564802
1965,YgpvEiMnwxA0aLayi2w6hg,9,2,2,1,4.131642512,8.28,10,4.0,"[Skin Care, Day Spas, Massage, Beauty & Spas]",Pittsburgh,PA,"117 First Ave
Downtown
Pittsburgh, PA 15222",40.4388814,-80.0049133,Spa Jema,,,,,,,,,,,,[Downtown],True,94.96833333,2.932117723
1966,YhBJajLay4nmbOqGsn_6aA,6,0,0,0,2.908161709,10.925,8,3.0,"[Chinese, Restaurants]",Pittsburgh,PA,"5100 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.4783789,-79.9555457,Lucky Dragon Chinese Restaurant,none,False,False,False,False,False,False,False,False,False,True,[Lawrenceville],False,350.2116667,3.346133529
1967,YiGCPuFsQ7RsW9tOeNZ5Qw,121,56,40,15,3.33215186,151.4116667,123,3.5,"[Pizza, Restaurants]",Pittsburgh,PA,"4624 Liberty Ave
Bloomfield
Pittsburgh, PA 15224",40.461955,-79.9501649,Caliente Pizza & Draft House,full_bar,True,False,False,False,False,False,False,False,False,True,[Bloomfield],True,39.17833333,3.224486323
1968,YiJbDWMD7vv52p1mkTYM4w,7,0,0,0,2.916491512,20.61666667,16,3.0,"[Steakhouses, Restaurants]",Pittsburgh,PA,"1209 E Carson St
South Side
Pittsburgh, PA 15203",40.428952,-79.98595,Mantini's Woodfired,full_bar,,,,,,,,,,False,[South Side],False,79.18166667,4.12646025
1969,YiUoOtJc6xCq0-ZFJCocvA,45,35,35,13,3.968673404,77.51666667,45,4.0,"[Bakeries, Food, Coffee & Tea, Desserts]",Pittsburgh,PA,"2104 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4333842482,-79.9231549469,Pink Box Bakery Cafe,,,,,,,,,,,False,[Squirrel Hill],True,18.66666667,4.178571429
1970,Yj1EJ_HDLtw7wLcdpmaY9w,193,97,77,36,4.052052344,268.3516667,203,4.0,"[Bars, Seafood, Sushi Bars, Cocktail Bars, Nightlife, Restaurants]",Pittsburgh,PA,"2106 Penn Ave
Strip District
Pittsburgh, PA 15222",40.4519212353,-79.982807323,Luke Wholey's Wild Alaskan Grille,full_bar,True,False,False,False,False,False,False,False,False,False,[Strip District],True,17.85166667,4.846886378
1971,Yk2fXE8_nc6wiuzMMsCIyg,4,2,2,0,3.475065617,3.81,4,3.5,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"2101 Greentree Rd
Ste B107
Pittsburgh, PA 15220",40.3905629,-80.0724221,Dream Nails,,,,,,,,,,,,[],True,208.99,3.938123036
1972,YkH9cCFCvpgeCZq0GkcvAg,32,10,8,5,3.703094618,50.57166667,33,4.0,"[Restaurants, Italian]",Pittsburgh,PA,"429 4th Ave
Downtown
Pittsburgh, PA 15219",40.4385158,-79.9983252,Storms Restaurant & Catering,full_bar,True,False,False,False,False,False,False,False,False,True,[Downtown],True,86.91166667,3.108520145
1973,Yoge4YESXThqkbH5JImI9w,7,4,3,1,3.749147081,17.58666667,7,4.0,"[Sandwiches, Restaurants]",Pittsburgh,PA,"1301 E Carson St
South Side
Pittsburgh, PA 15203",40.4290603,-79.9852082,The Real McCoy Sandwich Shop,none,False,False,False,False,False,False,False,False,False,False,[South Side],True,136.5333333,3.817626953
1974,YrP-mzHMMkBTb2-tjEll6w,6,1,0,0,3.529309445,9.581666667,7,3.0,"[Pets, Pet Stores]",Pittsburgh,PA,"6401 Penn Ave
East Liberty
Pittsburgh, PA 15206",40.4580559,-79.9171451,Petland Pittsburgh Village of East Side,,,,,,,,,,,,[East Liberty],True,314.7483333,3.781153196
1975,YrvU0K9sMG87vbRRrKs5UA,0,0,0,0,3.0,3.088333333,3,3.0,[Nightlife],Pittsburgh,PA,"5744 Ellsworth Ave
Shadyside
Pittsburgh, PA 15232",40.4555983,-79.9310675,Club Havana,,,,,,,,,,,,[Shadyside],True,753.435,4.065816339
1976,YssP-_6iP0SLBsqUQGs6rQ,74,27,22,5,4.248717163,125.0483333,81,4.0,"[Fondue, Restaurants]",Pittsburgh,PA,"125 W Station Square Dr
South Side
Pittsburgh, PA 15219",40.4330076,-80.0045618,The Melting Pot,full_bar,False,False,False,False,True,False,False,False,False,False,[South Side],True,92.38,3.275257992
1977,YvjOCkWxckLzdTlr4bl7Rw,5,1,1,1,4.4,5.0,7,4.5,"[Barbeque, Restaurants]",Pittsburgh,PA,"1315 5th Ave
The Hill District
Pittsburgh, PA 15219",40.438672,-79.98757,Z-Best BBQ,none,False,False,False,False,False,False,False,False,False,False,[The Hill District],True,68.815,3.150233718
1978,YyoXla4L4uIGSf05110XaA,7,2,1,1,2.922234392,10.65166667,8,3.5,"[Food, Specialty Food, Fruits & Veggies, Local Flavor]",Pittsburgh,PA,"1000 Fort Duquesne Blvd
Strip District
Pittsburgh, PA 15222",40.446578,-79.99496,Farm to Table Conference,,,,,,,,,,,,[Strip District],True,13.525,4.852125693
1979,Z-BI5HJmC2HcpiVuXwVM3A,43,15,9,6,3.728993286,76.70166667,64,4.0,"[Peruvian, Latin American, Restaurants]",Pittsburgh,PA,"5527 Walnut St
Shadyside
Pittsburgh, PA 15232",40.451723,-79.932833,La Feria,none,True,False,False,False,False,False,False,False,False,False,[Shadyside],True,85.3,4.366803439
1980,Z0OGW8PysysRXE0dR7QxQQ,16,6,6,5,3.877916887,28.355,17,4.0,"[Barbeque, Restaurants]",Pittsburgh,PA,"700 N Taylor Ave
North Side
Pittsburgh, PA 15212",40.4562032,-80.0144357,Wilson's Bar-B-Q,none,False,False,False,False,False,False,False,False,False,False,[North Side],True,79.18166667,4.12646025
1981,Z101WZaISochG6g7tI2ZVw,52,20,17,6,2.855322406,93.645,59,3.0,"[American (New), Sandwiches, Restaurants]",Pittsburgh,PA,"103 Federal St
North Side
Pittsburgh, PA 15212",40.4480678,-80.0042395,Atria's Restaurant,full_bar,True,False,False,False,False,False,False,False,False,False,[North Side],True,68.275,3.927010863
1982,Z2RQzHPp_mJhrJgVJm8dbw,9,2,2,1,3.014133552,16.27333333,11,3.0,"[Pizza, Restaurants]",Pittsburgh,PA,"373 Vanadium Rd
Pittsburgh, PA 15243",40.369034,-80.0851376,Nobby's Pizzeria,none,False,False,False,False,False,False,False,False,False,True,[],True,227.1,2.724680757
1983,Z3lHzY4ruKYZ7PSqWsm7Rw,2,1,1,0,1.088249634,13.67333333,5,1.0,"[Music Venues, Arts & Entertainment, Nightlife, Dance Clubs]",Pittsburgh,PA,"1630 Smallman St
Strip District
Pittsburgh, PA 15222",40.4498574,-79.9869969,Club Zoo,,False,False,False,False,False,False,False,False,False,,[Strip District],True,69.35,3.561451574
1984,Z6q8yxApM9wdnddzjcSUgQ,2,1,0,0,2.524637681,1.725,3,2.5,"[Chinese, Restaurants]",Delmont,PA,"454 Salem Dr
Delmont, PA 15243",40.376268,-80.069056,New Dragon Chinese Restaurant,,,,,,,,,,,,[],True,753.435,4.065816339
1985,Z7HNl4Gz00cA0_wt0S-vSw,17,7,7,2,4.743090125,35.155,17,4.5,"[Bakeries, Food]",Pittsburgh,PA,"2110 Brighton Rd
North Side
Pittsburgh, PA 15212",40.4621686,-80.0190648,BreadWorks,,,,,,,,,,,True,[North Side],True,271.41,4.078829078
1986,Z8WfMe2a2CKvS0FsjsD6TQ,22,14,14,6,4.75675226,60.10333333,24,4.5,"[Bakeries, Food]",Mt Lebanon,PA,"300 Cochran Rd
Mt Lebanon, PA 15228",40.3802964,-80.0525518,La Gourmandine Bakery & Pastry Shop,,,,,,,,,,,False,[],True,350.2116667,3.346133529
1987,Z94doPdgyDOgjtYUVRBNjQ,118,28,23,12,3.924742586,172.8733333,173,4.0,"[Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,"2032 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4338841,-79.923134,Chaya Japanese Cuisine,none,True,False,False,False,False,False,False,False,False,False,[Squirrel Hill],True,51.035,2.53505764
1988,ZAp_WTT1eMOM-aSN0YcvUQ,4,1,1,1,2.0,4.0,5,2.0,"[Massage Therapy, Health & Medical]",Pittsburgh,PA,"1382 Old Freeport Rd
Ste 2AF
Pittsburgh, PA 15238",40.4887437748,-79.8735203647,Modalities 8 Therapy,,,,,,,,,,,,[],True,207.7816667,3.384634512
1989,ZBG0wAGUl2Kqj3UbqiXo2A,20,0,0,0,4.109772552,17.29333333,22,4.0,"[Asian Fusion, American (New), Restaurants]",Pittsburgh,PA,"2018 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4341914,-79.9230121,Aseoma,none,False,False,False,False,False,False,False,False,False,False,[Squirrel Hill],False,50.87,3.593735666
1990,ZDKi3qsO8lSSogrIdbLJKg,23,0,0,0,4.224442415,43.79,30,4.5,"[Bars, Arts & Entertainment, Nightlife, Music Venues]",Pittsburgh,PA,"5972 Baum Blvd
East Liberty
Pittsburgh, PA 15206",40.4605052,-79.9253403,Shadow Lounge,full_bar,False,False,False,True,True,False,False,False,False,,[East Liberty],False,160.9266667,4.12784291
1991,ZEjbKxRXIkcrtjURajUMGg,21,10,9,2,3.685880575,29.78166667,22,4.0,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"2711 Murray Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4285793,-79.9243164,D & M Nails,,,,,,,,,,,,[Squirrel Hill],True,271.41,4.078829078
1992,ZF58mOM_ACiIhmwr8s_G1w,40,20,17,4,3.858514678,45.64666667,44,4.0,"[Restaurants, Pizza, Italian]",Pittsburgh,PA,"40 E Crafton Ave
Pittsburgh, PA 15205",40.4356563,-80.0658779,Sarafino's Pasta and Pizza,none,False,False,False,False,True,False,False,False,False,False,[],True,66.38333333,3.180416771
1993,ZG9j84eJSGEWxdN2jGLDyQ,4,0,0,0,2.740227508,8.058333333,9,2.5,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"7315 Filbert St
Shadyside
Pittsburgh, PA 15232",40.4558296871,-79.9337768555,Karmic Yogurt,,,,,,,,,,,,[Shadyside],False,94.96833333,2.932117723
1994,ZGeGk2M2plNH8JjHNoubgg,13,4,3,2,3.26299549,21.065,14,3.0,"[Health & Medical, Urgent Care]",Pittsburgh,PA,"5201 Baum Blvd
Bloomfield
Pittsburgh, PA 15224",40.456274,-79.941959,MedExpress Urgent Care,,,,,,,,,,,,[Bloomfield],True,63.85166667,3.85753439
1995,ZH8uzMMxbpshOLDX8W4NFw,15,6,6,3,4.428173775,16.765,14,4.5,"[Acupuncture, Day Spas, Health & Medical, Massage, Beauty & Spas]",Pittsburgh,PA,"1124 S Braddock Ave
Ste B
Pittsburgh, PA 15218",40.4321638,-79.8936966,Pittsburgh Center for Complementary Health and Healing,,,,,,,,,,,,[],True,160.9266667,4.12784291
1996,ZH_t1lKTDOdPOvyIckDOMA,6,0,0,0,2.070338222,5.568333333,6,2.5,"[Lighting Fixtures & Equipment, Home Services]",Pittsburgh,PA,"3109 W Liberty Ave
Dormont
Pittsburgh, PA 15216",40.390935,-80.039142,Lighting by Erik Inc,,,,,,,,,,,,[Dormont],True,63.85166667,3.85753439
1997,ZIQHjb5jjkR_d7ZLK8DdJA,35,9,7,2,4.338321064,111.1616667,48,4.5,"[Active Life, Parks]",Pittsburgh,PA,"300 Commonwealth Pl
Downtown
Pittsburgh, PA 15233",40.4416267,-80.0070394,Point State Park,,,,,,,,,,,,[Downtown],True,753.435,4.065816339
1998,ZL6DNzyenFm9Kpz6uADlNg,55,19,16,8,3.232611637,61.58333333,60,3.0,"[Tapas/Small Plates, Restaurants, Italian]",Pittsburgh,PA,"6738 Reynolds St
Point Breeze
Pittsburgh, PA 15206",40.450249,-79.9145,Pino's Contemporary Italian Restaurant & Wine Bar,full_bar,True,False,False,False,False,False,False,False,False,False,[Point Breeze],True,2.0,5.0
1999,ZLO5b4ZOJsBNHF0Bp1iXZQ,2,1,1,0,4.072983355,3.905,3,2.5,"[Dermatologists, Doctors, Health & Medical]",Pittsburgh,PA,"580 S Aiken Ave
Shadyside Place, Ste 201
Shadyside
Pittsburgh, PA 15232",40.4534395,-79.9375258,UPMC Dermatology - Shadyside,,,,,,,,,,,,[Shadyside],True,207.7816667,3.384634512
2000,ZMLt9rTN-W8tZkgQrwnx0w,13,8,6,2,3.619834225,28.35166667,14,3.5,"[Food, Food Trucks]",Pittsburgh,PA,"Downtown
Pittsburgh, PA",40.4406248,-79.9958864,Pittsburgh Pierogi Truck,,,,,,,,,,,,[Downtown],True,753.435,4.065816339
2001,ZOjStbDMTqUo5F5TDE8poA,20,7,7,4,4.556576134,21.04833333,22,4.5,"[Reflexology, Health & Medical, Massage, Beauty & Spas]",Pittsburgh,PA,"2212 E Carson St
South Side
Pittsburgh, PA 15203",40.4282418,-79.9742384,Happy Feet Reflexology,,,,,,,,,,,,[South Side],True,13.525,4.852125693
2002,ZOtJygZ3pcFfABPVd9YObw,1,1,1,0,5.0,0.905,3,5.0,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"531 Greenfield Ave
Ste 1
Greenfield
Pittsburgh, PA 15207",40.4260125,-79.9412868,Salon Louie,,,,,,,,,,,,[Greenfield],True,100.775,3.641511618
2003,ZQ0zBi4CKyqKmptdNajMWA,4,4,3,2,5.0,3.81,3,5.0,"[Massage, Beauty & Spas]",Pittsburgh,PA,"5711 Friendship Ave
East Liberty
Pittsburgh, PA 15206",40.4599423,-79.9299718,Massage a La Carter,,,,,,,,,,,,[East Liberty],True,753.435,4.065816339
2004,ZS4V8F5ctPBZWyI8zhZ5Qw,13,2,2,2,3.662650602,27.66666667,13,4.0,"[Chicken Wings, Restaurants]",Pittsburgh,PA,"1324 E Carson St
South Side
Pittsburgh, PA 15203",40.4286808132,-79.9843759347,Wing Stop,,False,False,False,False,False,False,False,False,False,False,[South Side],True,208.99,3.938123036
2005,ZS7-I04iDm4oRP_GJsJqrA,5,1,1,1,3.711609175,9.518333333,9,4.0,"[Event Planning & Services, American (Traditional), Caterers, Comfort Food, Restaurants]",Pittsburgh,PA,"978 Greentree Rd
Greentree
Pittsburgh, PA 15220",40.418092,-80.0460082,Boston Market,none,False,False,False,False,False,False,False,False,False,False,[Greentree],True,227.1,2.724680757
2006,ZTUV3EYQ_2L1yRvr1vKxEg,22,2,0,0,3.102072481,30.07666667,25,2.5,"[Steakhouses, Japanese, Restaurants]",Pittsburgh,PA,"Galleria Mall
1500 Washington Rd
Pittsburgh, PA 15228",40.357621,-80.0503804,DragonFire Steakhouse,full_bar,False,False,False,False,False,False,False,False,False,False,[],False,350.2116667,3.346133529
2007,ZWPVBkb2CAQkQIn2OXTzeQ,4,0,0,0,3.701133698,8.526666667,6,3.5,"[Thai, Restaurants]",Regent Square,PA,"1109 S Braddock Ave
Regent Square, PA 15218",40.432559,-79.893698,The Green Mango,,,,,,,,,,,,[],False,207.7816667,3.384634512
2008,ZZd5p8hW25xKd0DxgHxxmQ,6,0,0,0,3.648579752,4.576666667,6,3.5,"[Books, Mags, Music & Video, Shopping, Bookstores]",Pittsburgh,PA,"3233 W Liberty Ave
Dormont
Pittsburgh, PA 15216",40.3901805,-80.0407634,Eljay's Used Books,,,,,,,,,,,,[Dormont],False,66.38333333,3.180416771
2009,Z_6hNWPNC0O-IVZ5m3kBtg,7,1,1,0,4.700134211,26.07833333,11,4.5,"[Party Supplies, Shopping, Event Planning & Services, Souvenir Shops]",Pittsburgh,PA,"1736 Penn Ave
Strip District
Pittsburgh, PA 15222",40.4502241,-79.9847785,Mike Feinberg Company,,,,,,,,,,,,[Strip District],True,92.38,3.275257992
2010,Za0bV7GjMDbcc4nZY6K3HQ,15,6,2,2,2.990937891,45.24333333,15,2.5,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Pittsburgh,PA,"Market Square
26 Market St
Downtown
Pittsburgh, PA 15222",40.438151,-80.0042484,Bruegger's Bagels,,False,False,False,False,False,False,False,False,False,False,[Downtown],True,271.41,4.078829078
2011,ZcMnJzN5P4Mod7MDudivyg,3,1,1,1,3.840822956,3.078333333,3,3.5,[Restaurants],Mc Kees Rocks,PA,"12 Fairhaven Rd
Mc Kees Rocks, PA 15136",40.474812,-80.099666,Stroll Inn,full_bar,False,False,False,False,False,False,False,False,False,False,[],True,160.9266667,4.12784291
2012,ZcaR7xOJgzItSOJBGH-A_A,72,24,19,10,3.64691144,123.0616667,99,3.5,"[Delis, Restaurants]",Pittsburgh,PA,"305 S Craig St
Oakland
Pittsburgh, PA 15213",40.4455555,-79.9486857,Eat Unique,none,True,False,False,False,False,False,False,False,False,False,[Oakland],True,8.725,3.859980898
2013,Zd4ahFQYdVAXh4d9HO_xVA,30,10,5,3,2.803612869,63.2,37,3.5,"[Mediterranean, Restaurants]",Pittsburgh,PA,"1211 Penn Ave
Strip District
Pittsburgh, PA 15222",40.446124,-79.9922519,Crystal On Penn,full_bar,False,False,True,False,False,False,False,False,False,False,[Strip District],True,3.813333333,5.0
2014,Zg5JB5GBqhmxt9W7tFKN7w,123,49,30,8,3.461644216,221.8483333,142,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"2304 E Carson St
South Side
Pittsburgh, PA 15203",40.4281971,-79.9726934,The Library,full_bar,True,False,False,False,False,False,False,False,False,False,[South Side],True,100.775,3.641511618
2015,Zh3bDbAsIAiFF1T4rGgg8g,4,2,2,2,5.0,3.37,4,5.0,"[Shopping, Food, Arts & Crafts, Candy Stores, Chocolatiers & Shops, Specialty Food, Event Planning & Services, Cards & Stationery, Flowers & Gifts]",Pittsburgh,PA,"735 Copeland St
Shadyside
Pittsburgh, PA 15232",40.4511425,-79.9346152,Eureka Chocolates and Gifts,,,,,,,,,,,,[Shadyside],True,31.40833333,4.319978774
2016,ZiCVll2DAhYpH5t_m7QF9w,16,0,0,0,4.347802594,18.50666667,15,4.5,"[Active Life, Barre Classes, Fitness & Instruction]",Pittsburgh,PA,"5986 Centre Ave
Shadyside
Pittsburgh, PA 15206",40.4587256,-79.9290604,Pure Barre,,,,,,,,,,,,[Shadyside],True,133.095,3.177304432
2017,Zj6vW0r6vs4XXJ8wKRCYKg,8,0,0,0,4.489873026,26.90833333,9,4.5,"[Coffee & Tea, Latin American, Food, Desserts, Sandwiches, Restaurants]",Pittsburgh,PA,"5806 Forward Ave
Squirrel Hill
Pittsburgh, PA 15217",40.4296328,-79.9231618,Tango Cafe,none,False,False,False,False,False,False,False,False,False,False,[Squirrel Hill],False,753.435,4.065816339
2018,ZkM9pDrD6woooalXHbWs_Q,6,3,3,1,3.00229709,8.706666667,7,3.5,"[Bars, Gay Bars, Nightlife, Dance Clubs]",Pittsburgh,PA,"4740 Baum Blvd
Bloomfield
Pittsburgh, PA 15213",40.4539192,-79.9487952,P Town,full_bar,True,False,False,False,False,False,False,False,False,,[Bloomfield],True,350.2116667,3.346133529
2019,ZknWrru-_THooBJ6aUqgLg,2,1,1,1,3.5,4.0,3,3.5,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,"80 S 12th St
South Side
Pittsburgh, PA 15203",40.428097,-79.986718,Kopy's,,,,,,,,,,,,[South Side],True,271.41,4.078829078
2020,ZqT9SzwYNYyHC-wr3JMlJw,9,2,1,0,4.387983359,24.43833333,9,4.5,"[Women's Clothing, Men's Clothing, Fashion, Shopping]",Pittsburgh,PA,"1407 E Carson St
South Side
Pittsburgh, PA 15203",40.4288425,-79.9837895,Decade,,,,,,,,,,,,[South Side],True,86.91166667,3.108520145
2021,ZurbTJZ8nTlngOiqcn4-1g,7,6,5,5,4.694923259,7.058333333,9,4.5,"[Food, Specialty Food]",Pittsburgh,PA,"5975 Broad St
East Liberty
Pittsburgh, PA 15206",40.4628469,-79.9253608,Olive & Marlowe,,,,,,,,,,,,[East Liberty],True,207.7816667,3.384634512
2022,ZwFzIGMdeXAE42rK85JZDw,4,2,2,0,4.383234893,7.336666667,4,5.0,"[Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,PA,"3583 Butler St
Lawrenceville
Pittsburgh, PA 15201",40.465185,-79.965771,Borelli Edwards Art Gallery,,,,,,,,,,,,[Lawrenceville],True,160.9016667,3.301871744
2023,Zww-ckcRf0fvu_yKGFZvPw,46,14,10,4,2.873865173,103.54,48,3.0,"[Pubs, Bars, Nightlife]",Pittsburgh,PA,"116 Oakland Ave
Oakland
Pittsburgh, PA 15213",40.441741,-79.9574559,Peter's Pub,full_bar,False,False,True,False,False,False,False,False,False,False,[Oakland],True,133.095,3.177304432
2024,Zx7SyXciooARkpFkkMf3Ug,3,2,2,2,4.304347826,7.666666667,3,4.0,"[Active Life, Gyms, Trainers, Fitness & Instruction]",Pittsburgh,PA,"1960 Greentree Rd
Pittsburgh, PA 15220",40.3938064,-80.0659731,Fitness 19,,,,,,,,,,,,[],True,69.35,3.561451574
2025,Zxj0lZaHBgXlg6N6m258Ug,32,21,21,16,3.388164863,36.19166667,32,3.5,"[Thai, Restaurants]",Pittsburgh,PA,"6525 Penn Ave
Shadyside
Pittsburgh, PA 15206",40.4559863,-79.9152207,Asiatique Thai Bistro,none,False,False,False,False,False,False,False,False,False,False,[Shadyside],True,271.41,4.078829078
2026,ZyqqJDBt9H5CibVtZ9diFA,7,4,4,2,3.259092613,8.89,8,3.0,"[Pizza, Restaurants]",Pittsburgh,PA,"2350 Noblestown Rd
West End
Pittsburgh, PA 15205",40.4271652,-80.0557015,Sammy's Place,beer_and_wine,False,False,False,False,False,False,False,False,False,True,[West End],True,32.31,2.969978335
2027,_-1EgXrkOlKajCsmasuEgg,22,10,8,5,3.728576283,24.525,22,4.0,"[Restaurants, Italian]",Pittsburgh,PA,"424 S Main St
West End
Pittsburgh, PA 15220",40.4411580018,-80.0337334703,Village Tavern and Trattoria,full_bar,False,False,False,False,False,False,False,False,False,False,[West End],True,314.7483333,3.781153196
2028,_-Dc4mtpZnjcVhOEUANGKQ,4,1,1,0,4.0,25.045,4,4.0,"[Museums, Arts & Entertainment]",Homestead,PA,"880 E Waterfront Dr
Homestead
Homestead, PA 15120",40.410977,-79.8968429,The Pump House,,,,,,,,,,,,[Homestead],True,133.095,3.177304432
2029,_0UC6YiwhkgLOJWxMmMQQQ,18,7,6,3,3.21425219,21.30666667,20,3.5,"[Pizza, Restaurants]",Pittsburgh,PA,"908 Western Ave
North Side
Pittsburgh, PA 15233",40.4520512,-80.0170515,Giorgio's Place,none,False,False,False,False,False,False,False,False,False,False,[North Side],True,160.9266667,4.12784291
2030,_4DWNjU9ck_ynL4Me86CJw,6,1,0,0,3.124578341,14.32833333,9,3.5,"[Food, Arts & Entertainment, Wineries]",Pittsburgh,PA,"125 Station Sq Dr
South Side
Pittsburgh, PA 15219",40.4330076,-80.0045618,Pennsylvania Wine Cellar,,,,,,,,,,,,[South Side],True,45.02333333,3.597319908
2031,_5Hp0LNdX6ZLsQRAFFCVYg,5,2,1,0,2.63493906,11.48666667,6,3.5,"[Pizza, Restaurants]",Swissvale,PA,"2011 Waverly Ave
Swissvale, PA 15218",40.4219149,-79.8863458,Vocelli Pizza,none,False,False,False,False,False,False,False,False,False,True,[],True,68.275,3.927010863
2032,_7lfqYwzjAqWV6fUCWXP_Q,5,0,0,0,4.623469388,6.533333333,5,4.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"1027 Freeport Rd
Pittsburgh, PA 15238",40.4879566436,-79.8854012403,Caribou Coffee,,,,,,,,,,,,[],False,39.17833333,3.224486323
2033,_8xYpVdKMllhuuf4PIvq8w,10,1,1,0,2.79117175,20.76666667,9,2.5,"[Food, Grocery]",Pittsburgh,PA,"1705 S Braddock Ave
Pittsburgh, PA 15218",40.425271,-79.888584,Giant Eagle,,,,,,,,,,,,[],True,94.96833333,2.932117723
2034,_BUOZDGlYf-zBALjtnXyBA,5,4,4,0,4.816119201,4.921666667,5,5.0,"[Food, Grocery]",Pittsburgh,PA,"1327 Arch St
North Side
Pittsburgh, PA 15212",40.457244,-80.009625,Allegheny City Market,,,,,,,,,,,,[North Side],True,753.435,4.065816339
2035,_BpPAhDWWmebVL7MC6zkmA,16,14,14,4,3.506393001,24.76666667,17,4.0,"[Thai, Restaurants]",Pittsburgh,PA,"500 Liberty Ave
Downtown
Pittsburgh, PA 15222",40.441237,-80.003478,Chili Noodle Corner,none,True,False,False,False,False,False,False,False,False,False,[Downtown],False,314.7483333,3.781153196
2036,_GbMuSSfeZFeN08w2ONJ1g,7,3,3,3,3.589390963,8.483333333,10,4.0,"[Chicken Wings, Restaurants]",Pittsburgh,PA,"820 Pennsylvania Ave
North Side
Pittsburgh, PA 15233",40.456257,-80.016296,Quik-It Chicken,none,False,False,False,False,False,False,False,False,False,False,[North Side],True,753.435,4.065816339
