,business_id,latitude_x,longitude_x,clusters,review_count,stars,categories,city,state
1659,N9ti9E8UnvnEde9QWVXoig,40.4262926363,-80.0566652736,33,8,5.0,"[Delis, Sandwiches, Restaurants]",Pittsburgh,PA
1660,Pw-3oiOq1uaFJkkZXQsUYA,40.4114165,-80.0457313,344,3,4.0,"[Hardware Stores, Shopping, Home & Garden]",Pittsburgh,PA
1661,Qf4HvDnEExJ-CCJqJobKeA,40.4103895,-80.0243631,11,38,4.5,"[American (New), Restaurants]",Pittsburgh,PA
1662,UtWdmmCdMtm6iqcc7ccO_g,40.4379424291,-79.922830377,19,25,3.0,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA
1663,WiwOKFjI4XxorVGH9u4I1A,40.4404066,-80.0019004,4,5,4.0,"[Sandwiches, Restaurants]",Pittsburgh,PA
1664,doQQQzQis8Me3jGeAhfd5w,40.4264582,-79.9657795,15,5,4.0,"[Fast Food, Sandwiches, Restaurants]",Pittsburgh,PA
1665,dtIfIC_I-c_Oll0jw_1Acw,40.4381632327,-79.9195761391,19,22,2.5,"[Food, Donuts, Coffee & Tea]",Pittsburgh,PA
1666,eDWRhZxP_hUrgLgVZXlcuw,40.4555861,-79.9313089,3,6,3.5,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA
1667,fWnGWxTPmHlXaypK8ZFo8A,40.411982,-79.9116809,46,15,3.5,"[Active Life, Gyms, Fitness & Instruction]",Homestead,PA
1668,gHBf6Ve-jxMBZQE3Z1mviQ,40.4387313,-80.0199838,101,78,4.0,"[American (New), Restaurants]",Pittsburgh,PA
1669,h3la53L9-OX_HlfeAySh0Q,40.4273028,-79.8886844,131,13,2.5,"[Bars, American (Traditional), Burgers, Nightlife, Sports Bars, Restaurants]",Pittsburgh,PA
1670,rkZ4SwfRFliatpoMsb1-Xg,40.4395294943,-79.8974228917,45,22,3.5,"[Food, Ice Cream & Frozen Yogurt, Italian, Pizza, Restaurants]",Pittsburgh,PA
1671,09r7xwM1OTEM2hnAM8WPFA,40.441879,-79.9568891,2,50,3.0,"[Italian, Comfort Food, Asian Fusion, Restaurants]",Oakland,PA
1672,7fHsjQjKvsxQH5DOIHY8iA,40.452718,-79.9428609,211,4,1.5,"[Home Services, Real Estate, Apartments]",Pittsburgh,PA
1673,9oImwXLAn-DFppBrfbmkLg,40.439059,-80.021242,101,224,4.0,"[Seafood, Restaurants]",Pittsburgh,PA
1674,BacrktTHhhr_LRXCJY_S-w,40.387585632,-79.863623369,345,123,4.0,"[Active Life, Amusement Parks]",West Mifflin,PA
1675,EhEHbWbrehBd54E653mznQ,40.4541357,-79.9496682,3,12,4.0,"[Automotive, Car Dealers]",Pittsburgh,PA
1676,FSm1Vy5jtDwsLSJxuNCOPw,40.364216,-80.02247,109,3,4.5,"[Food, Grocery]",Pittsburgh,PA
1677,FspJK0PqUm_0h6ionkT0Dg,40.4438184,-79.8853354,204,15,3.5,"[Pizza, Sandwiches, Salad, Restaurants]",Wilkinsburg,PA
1678,JnJCxQOTj7D31ojWMWQhtw,40.4217842,-79.9942689,154,5,4.0,"[Delis, Diners, Restaurants]",Pittsburgh,PA
1679,LA8PZ4ygfClTtdsRpUcBnw,40.4286993,-79.9837875,15,12,4.5,"[Women's Clothing, Fashion, Shopping]",Pittsburgh,PA
1680,Nqw610-DAmucQvlHZvrMkg,40.4285356,-79.977217,15,12,4.5,"[Sandwiches, Restaurants]",Pittsburgh,PA
1681,Waw-udotzXTvNXCyycxPAA,40.4316181,-79.9817294,346,18,3.5,"[Food, Food Trucks]",Pittsburgh,PA
1682,bCw9HKDFLU_PppnNg-nIlw,40.3823673,-79.868392,347,3,2.5,"[Food, Grocery]",West Mifflin,PA
1683,cWDk7vNfPvythDpvVQNf1w,40.385891,-79.9676748,70,3,3.5,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA
1684,e-NeZXTnBDPlu2LfjXpv9w,40.47981,-79.956773,73,7,3.5,"[Thrift Stores, Shopping]",Pittsburgh,PA
1685,pxh4yt-TYwk77GFL1x3z5w,40.4964326,-80.057809,31,11,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA
1686,uuz1Um4FzxNxqBMgffSPJw,40.4288308,-79.9867399,15,34,4.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA
1687,vuUnOfKYnxY0UugRBUcblw,40.4381815,-79.919786,19,4,4.5,"[Real Estate Services, Home Services, Real Estate]",Pittsburgh,PA
1688,wvtxH9MMblbyab_f0-c4nQ,40.4435037,-79.9415706,258,5,3.0,"[Buffets, Restaurants]",Pittsburgh,PA
1689,xgcZN3F2f9LxLASQK_xzhw,40.4582377,-79.97509,32,24,4.0,"[Delis, Restaurants]",Pittsburgh,PA
1690,-_BBE8W6e_l6hyNU8_ILdQ,40.4286357,-79.9876397,15,11,4.5,"[Tattoo, Piercing, Beauty & Spas]",Pittsburgh,PA
1691,0_BIIfLeB9DEG8Tss6bZQQ,40.4217977,-79.8904336,196,4,3.0,"[Restaurants, Pizza, Italian]",Pittsburgh,PA
1692,3gkoiMbPT1Ayn1dyev-9Tw,40.4577,-79.9334827,3,6,2.0,"[Property Management, Home Services, Real Estate, Apartments]",Pittsburgh,PA
1693,57HN9fGRar_GckBmgHgemA,40.4116978,-79.9124082,46,6,4.0,"[Department Stores, Fashion, Shopping]",Homestead,PA
1694,5szhpMLGVarH11_Zl-9lLg,40.4575012,-79.9324076,3,4,1.0,"[Pediatric Dentists, Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]",Pittsburgh,PA
1695,81z_FvKvJ7YFfuP8WN7RnQ,40.438918,-79.9553059,2,104,4.5,"[Mexican, Restaurants]",Pittsburgh,PA
1696,CeWbvJxSauOw4uvEaMxa5w,40.3994662,-80.0444159,1,4,3.5,"[Food, Herbs & Spices, Specialty Food]",Banksville,PA
1697,EoAY1JSVeJriBzId8lUQwQ,40.4070709,-79.917508,46,74,2.5,"[Bars, American (New), Nightlife, Restaurants]",West Homestead,PA
1698,Ml6Up5SH9GbJQ8oyIJsj_g,40.420382,-80.0565098,348,16,1.5,"[Hotels & Travel, Event Planning & Services, Venues & Event Spaces, Hotels]",Pittsburgh,PA
1699,_aGVicux2dJm9sqzLSCJtg,40.4427514,-79.9997098,4,3,3.5,"[Fast Food, Sandwiches, Restaurants]",Pittsburgh,PA
1700,ebkqKvSjKobyVbPvL_m7qA,40.4288979,-79.9879051,15,4,3.5,"[Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,PA
1701,fzXMAz-uYjdLhxWYABo_8Q,40.4378890991,-79.9215545654,19,152,3.5,"[Ramen, Japanese, Restaurants]",Pittsburgh,PA
1702,gP_TyG7MEEayXI2U8eVyPA,40.3956411,-80.0348671,65,46,3.5,"[Asian Fusion, Chinese, Restaurants]",Pittsburgh,PA
1703,kzYe-kI6mHvkYlBi-5Jigg,40.456066,-79.937436,3,23,2.5,"[Soup, Sandwiches, Salad, Restaurants]",Pittsburgh,PA
1704,lRM-3Fwp3RkK-wecxO8P8w,40.4405077,-79.9983742,4,5,3.0,"[Women's Clothing, Men's Clothing, Fashion, Shopping]",Pittsburgh,PA
1705,nHEcQdTfzaaBLIYf6BV3hg,40.450632,-79.9348459,25,6,3.0,"[Women's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA
1706,tFzH3De-SFiJMKAU6IKqzQ,40.4297847,-79.9962084,125,12,5.0,"[Local Services, Self Storage]",Pittsburgh,PA
1707,yGjhTn5J3PMtr2bmi1Q2sg,40.4519125,-80.0166214,8,5,5.0,"[Accountants, Professional Services, Payroll Services, Tax Services, Financial Services]",Pittsburgh,PA
1708,1qZsGIUvAu9KAi4widEAuQ,40.4523786,-80.0045775,349,10,4.0,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA
1709,2Igiyhi82R8_QaaPplRmCw,40.396012,-80.034727,65,237,4.5,"[Breakfast & Brunch, Diners, Restaurants]",Pittsburgh,PA
1710,F5Cprqitghoo2RaZBKdlxg,40.496181,-79.944042,350,32,5.0,"[Polish, American (Traditional), Restaurants]",Pittsburgh,PA
1711,KH6stvNdq_aV0HvKw8P5yA,40.4620697,-79.9493553,3,14,3.5,"[Food, Grocery, Delis, Restaurants]",Pittsburgh,PA
1712,LZghZl5RVTeR4p77UpXipg,40.4508329,-80.0190166,8,7,1.5,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA
1713,M2TzzDd9nHEoXvOLA-BuyQ,40.4381413,-79.920187,19,3,2.5,"[Women's Clothing, Used, Vintage & Consignment, Fashion, Shopping]",Pittsburgh,PA
1714,O-1vZsYfFEtLIxulecV9Fw,40.4522185,-79.9341651,25,36,3.5,"[Food, Bubble Tea, Taiwanese, Restaurants]",Pittsburgh,PA
1715,W3ZPSn-TP1po62X5te_Flw,40.4056243,-80.0150083,351,3,3.5,"[Active Life, Playgrounds, Parks]",Pittsburgh,PA
1716,YRZZo8vhXqRAVVZI-nrnYA,40.441355,-79.994853,4,12,2.5,"[American (Traditional), Pizza, Restaurants]",Pittsburgh,PA
1717,b12U9TFESStdy7CsTtcOeg,40.394588,-80.0844539,352,7,2.5,"[Auto Repair, Automotive, Tires]",Carnegie,PA
1718,fDWtyqNczs-HkjK2YZ36Eg,40.4296264,-79.9224779,19,37,4.5,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA
1719,gSGmCCnJLJWlo98LTNrhnw,40.4499777,-79.9851733,32,12,3.5,"[Food, Specialty Food, Candy Stores, Desserts]",Pittsburgh,PA
1720,h-lYUPCp7IdGVSpH3-wRzA,40.4078176,-80.0861686,9,4,5.0,"[Mediterranean, Restaurants]",Carnegie,PA
1721,howeWJgjp0m25gY4gRSsYA,40.4448167,-79.9489713,2,67,3.0,"[Bars, Indian, Nightlife, Restaurants]",Pittsburgh,PA
1722,ionFxm0fkwX_J3I5By6Efg,40.428389,-79.970737,15,4,2.0,"[Food, Convenience Stores]",Pittsburgh,PA
1723,kspUaLipvOgF6viZcpuyZA,40.4516105,-79.9836043,32,6,4.5,"[Women's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA
1724,ouTDIL0eqSCSRxNk_Qt5_A,40.4351892,-79.9226113,19,53,4.0,"[Bakeries, Food, Gluten-Free, Vegan, Restaurants]",Pittsburgh,PA
1725,rB6IWv6mW2IVjvgfvNGdHg,40.4516855,-79.9833236,32,132,3.5,"[Mexican, Restaurants]",Pittsburgh,PA
1726,r_xRZO5eCS8fxGjmK2NagQ,40.3955602,-80.0867033,353,36,3.5,"[Bars, American (Traditional), Seafood, Wine Bars, Nightlife, Restaurants]",Bridgeville,PA
1727,wQ3klyJeDhIQUIZS2X5r7Q,40.4521448,-80.0162318,8,267,4.0,"[Thai, Restaurants]",Pittsburgh,PA
1728,wfCLz9-aeShbPB7CaTY-qQ,40.4585106475,-79.9288301986,3,106,3.5,"[Food, Specialty Food, Grocery]",Pittsburgh,PA
1729,-1lvWTeV_RI1weq8FTnPRw,40.4568239,-79.9664971,234,66,4.5,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA
1730,24t1XrFKY0ldSD1hOKnTew,40.428181,-79.975218,15,17,4.5,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA
1731,3x3mBlMlfwFOVJtt2tr9gQ,40.4449266,-79.887035,204,3,3.5,"[Fast Food, Southern, Chicken Wings, Restaurants]",Pittsburgh,PA
1732,5V1K5DRpGrObijbtCuPbcg,40.447942,-79.895957,26,36,3.5,"[Active Life, Climbing, Rock Climbing]",Pittsburgh,PA
1733,BAI4kpesOp539n1EBZxObg,40.4893032,-79.8726347,139,17,3.5,"[Seafood, American (Traditional), American (New), Restaurants]",Pittsburgh,PA
1734,HgV78XGyHNmKXigWXzy2Pg,40.394199,-80.062986,171,35,3.5,"[Restaurants, Italian]",Pittsburgh,PA
1735,Pc52x_MFVzlgwoGQs29YXQ,40.3832941,-80.016,202,4,4.0,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA
1736,UHL8Ph-X75DUbnPZl2lF5g,40.3680036,-80.0368633,12,3,4.0,"[Arts & Entertainment, Paint & Sip]",Pittsburgh,PA
1737,eZF6DQ5WtpUOiXdmZrTmqg,40.4283238,-79.9836386,15,5,4.0,"[Auto Repair, Automotive, Body Shops]",Pittsburgh,PA
1738,l-OmDgEd4QkZpyXVpkp2yA,40.4421419,-79.996955,4,25,3.5,"[Pizza, Restaurants]",Pittsburgh,PA
1739,lIdAVO8-xX4So3AV6rBVNw,40.398694,-80.044254,1,12,2.5,"[Pizza, Restaurants]",Pittsburgh,PA
1740,nvXm5PONfiVm-X8eI1kvJg,40.464398,-79.966333,10,67,3.0,"[Bakeries, Food, Cafes, Restaurants]",Pittsburgh,PA
1741,sVL-5l8F75EDfwJxGTg4ug,40.4699503,-79.9610783,10,127,4.0,"[Barbeque, Restaurants]",Pittsburgh,PA
1742,sarzN0hejeOKnsv7QJf_bw,40.4290096,-79.982546,15,10,3.0,"[Lounges, Bars, Nightlife, Dance Clubs]",Pittsburgh,PA
1743,v1byFgepyjC1Q6YIc5z6Vg,40.4030102385,-79.8684253153,354,15,4.0,"[Plumbing, Home Services, Heating & Air Conditioning/HVAC]",Pittsburgh,PA
1744,xG5JrPrLB8bZkORn6aYZlg,40.4599315,-79.9253597,3,17,3.0,[Restaurants],Pittsburgh,PA
1745,zvY7eVXh0anIIjmsZEKH6A,40.4475255,-79.9933976,4,19,4.5,"[Food, Food Trucks]",Pittsburgh,PA
1746,-Naw6BD2h44eQu2DumKnvQ,40.429209,-79.990427,15,10,3.0,"[Thrift Stores, Shopping]",Pittsburgh,PA
1747,21hqlWgjmNgW4pBZJDuziQ,40.4100066,-80.0249876,11,5,3.0,"[Food, Grocery]",Pittsburgh,PA
1748,6mvfqyPhe9mbvmIiJKrbMg,40.4292017,-79.9223235,19,20,3.5,"[Active Life, Bowling]",Pittsburgh,PA
1749,AwQwf4mbaJfE4F5Tk2KQRg,40.430564,-80.0072443,97,63,3.5,"[Bars, Burgers, Nightlife, American (New), Sports Bars, Restaurants]",Pittsburgh,PA
1750,DjQpFG7EFx8yb5MkXC75ng,40.490451,-79.9048406,90,17,4.0,"[Vegan, Restaurants]",Pittsburgh,PA
1751,IpJLJX8Sb_68MzXeHQopJg,40.3576053,-80.0503473,112,5,3.5,"[Women's Clothing, Fashion, Shopping, Home Decor, Home & Garden]",Mount Lebanon,PA
1752,JV9897xZJihpMymVQWwQlg,40.4547131978,-79.9401016207,3,3,4.5,"[Health & Medical, Hospitals]",Pittsburgh,PA
1753,PiXzWWfIjz6kl_e-LYXHhg,40.382363,-80.043744,30,13,4.5,"[Restaurants, Pizza, Italian]",Pittsburgh,PA
1754,ShKD1T-rQaWLobk2wSkXcw,40.4561542,-79.9374947,3,23,4.0,"[Day Spas, Massage, Beauty & Spas]",Pittsburgh,PA
1755,TFvwZutGJS3LfNA7NKbJKg,40.4593983,-79.9450741,3,11,4.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA
1756,TYyW_pl7hgfUEMwxVwc4OQ,40.4415262,-79.9205515,355,8,4.5,"[Food, Grocery, Sandwiches, Delis, Restaurants]",Pittsburgh,PA
1757,_-Dc4mtpZnjcVhOEUANGKQ,40.410977,-79.8968429,356,4,4.0,"[Museums, Arts & Entertainment]",Homestead,PA
1758,dHDKO5AGbj1T7xl_xxhbmw,40.4518259,-80.000797,132,4,4.5,"[Local Services, Community Service/Non-Profit]",Pittsburgh,PA
1759,gF6UsjflHMHW7c46O_UwLg,40.4407162341,-80.0025793678,4,32,4.0,"[Active Life, Parks]",Pittsburgh,PA
1760,i5bPwhPg6GqXvWMdl8a_SA,40.3934689,-80.0361527,65,17,3.5,"[Women's Clothing, Bridal, Fashion, Shopping]",Pittsburgh,PA
1761,kiXE579k_sP6XCj_XUJc4g,40.4313077145,-80.0019075326,13,30,3.0,"[Chinese, Restaurants]",Pittsburgh,PA
1762,-TSFapUMwdyyxoi2egkOhw,40.439202,-79.9989485,4,8,2.5,"[Steakhouses, Restaurants]",Pittsburgh,PA
1763,8aOdySCt_thyOezTqbrgaw,40.4587341,-79.9256082,3,8,4.5,"[Arts & Entertainment, Performing Arts]",Pittsburgh,PA
1764,8orSL7UKxkpXg8UYHu5hOA,40.439302,-79.992971,4,5,4.0,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA
1765,AUFDafFB5jJPgCAx0vIS_Q,40.437727,-79.92241,19,8,3.5,"[Banks & Credit Unions, Financial Services]",Pittsburgh,PA
1766,AXOI4OClTWxSLxJrI5rb1A,40.4284764,-79.9866273,15,44,4.5,"[Hair Salons, Hair Extensions, Eyelash Service, Beauty & Spas]",Pittsburgh,PA
1767,CB8p5dGrqZxc06vs_xDOHw,40.405053,-79.913952,92,21,3.0,"[Vietnamese, Chinese, Restaurants]",Homestead,PA
1768,GvsG2ZJnKZE2-qx37wIMjw,40.4396782,-79.9959316,4,3,3.5,"[Shopping, Mobile Phones]",Pittsburgh,PA
1769,H7vS4Vsp5hCvTQI_0z2G9A,40.457973,-79.956465,357,3,5.0,"[Local Services, Professional Services, Printing Services, Signmaking, Graphic Design]",Pittsburgh,PA
1770,KE53TbG8htUOaQj-PdVIMA,40.4380067,-79.9988746,4,6,4.0,"[Arts & Entertainment, Venues & Event Spaces, Event Planning & Services, Social Clubs, Active Life, Sports Clubs]",Pittsburgh,PA
1771,KZXtzoI84iI1CEcAnD7OPA,40.4210420362,-80.0501069554,313,43,3.5,"[Italian, Pizza, Restaurants]",Pittsburgh,PA
1772,MoX-AGP4AksEQC8CIQA-dQ,40.4531377,-80.0014349,22,8,4.0,"[Food, Desserts, Shaved Ice, Ice Cream & Frozen Yogurt]",Pittsburgh,PA
1773,NG36VTXtodTaznB6HtZJpw,40.439302,-79.992971,4,55,4.0,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA
1774,NeUf9FyCCIN4MEseNyqkXQ,40.440287,-80.002585,4,420,3.5,"[Chicken Wings, Sandwiches, Restaurants]",Pittsburgh,PA
1775,P5Xd9DX3O6Zs_-zQgIlWew,40.4358862,-80.0084868,13,37,4.0,"[Hotels & Travel, Boat Charters, Tours, Event Planning & Services]",Pittsburgh,PA
1776,X5p-CqU10u-gUtUImKhkSw,40.4796049,-79.9551885,73,12,5.0,"[Food, Specialty Food, Meat Shops, Butcher]",Pittsburgh,PA
1777,Y3jLM_f_K3waFvyeC-ex0A,40.4584787,-79.9172276,60,14,4.0,"[Fashion, Shopping, Mountain Biking, Sporting Goods, Bikes, Active Life, Sports Wear]",Pittsburgh,PA
1778,YXuvFMtygHPFEOEXgRtgLQ,40.4218885,-79.992839,154,5,2.5,"[Chinese, Restaurants]",Pittsburgh,PA
1779,d3ni6cKglu4L3JeveOqQDQ,40.4448107,-79.9484335,2,227,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA
1780,gNz-NjpaBThGn0sxjgD1GA,40.351982,-80.050826,80,26,4.0,"[Food, Beer, Wine & Spirits, Grocery]",Pittsburgh,PA
1781,gmf76WIbWz8_dJtnwihe0A,40.3905502,-80.04074,177,5,5.0,"[Auto Repair, Automotive, Auto Parts & Supplies, Car Dealers]",Pittsburgh,PA
1782,kqmOzL836sk2GK9eObwi4A,40.457928,-79.963723,358,12,4.0,[Nightlife],Pittsburgh,PA
1783,vpDKK0QHZIlxTHu-CNspzQ,40.4505187,-79.9864558,32,23,3.5,"[Burgers, Pizza, Sandwiches, Restaurants]",Pittsburgh,PA
1784,zDbwEI8vQdqn0CxP49P3hg,40.428693151,-80.0075030253,97,5,5.0,"[Barbers, Beauty & Spas]",Pittsburgh,PA
1785,-XU3QZBluANMAvzS9xGQAg,40.4507445,-79.9337197,25,8,4.5,"[Gift Shops, Books, Mags, Music & Video, Flowers & Gifts, Shopping, Bookstores]",Pittsburgh,PA
1786,1xRLO1NM8-3soskp2fEgyw,40.4595955,-79.9197257,60,10,3.5,"[Active Life, Gyms, Fitness & Instruction]",Pittsburgh,PA
1787,3ItRaXWNjwDbwCjp2yQICQ,40.4576701,-79.9281279,3,11,4.5,"[Massage, Beauty & Spas]",Pittsburgh,PA
1788,7GTl6b4TwEzkbUkq0C8b4w,40.460212,-79.925355,3,7,4.0,"[Cajun/Creole, Seafood, Bars, Cocktail Bars, Nightlife, Restaurants]",Pittsburgh,PA
1789,8AskFIgGxqNb8RbcDCAfmA,40.4395902449,-79.9992012978,4,7,4.0,"[Mexican, Restaurants]",Pittsburgh,PA
1790,H337Y2OClZFNKgwSoDGvAg,40.384323,-80.052708,285,3,5.0,"[Pediatric Dentists, Health & Medical, Dentists]",Pittsburgh,PA
1791,N2DwycuZl95miWf39Yskaw,40.4899802,-80.0182188,343,5,4.0,"[Bakeries, Food]",Pittsburgh,PA
1792,OWNkVvDfREC1_6S3jS-7Ug,40.4620419,-79.9261123,3,3,4.5,"[Optometrists, Health & Medical]",Pittsburgh,PA
1793,RFdY6xjXh8gaQu2MxRgYkQ,40.4375406448,-79.9488830566,359,11,5.0,"[Active Life, Skating Rinks, Parks]",Pittsburgh,PA
1794,Vt8f-r5YSSCF-kx6Z8i3Ow,40.4549474,-79.9787412,32,5,3.0,"[Food, Breakfast & Brunch, Cafes, Convenience Stores, Restaurants]",Pittsburgh,PA
1795,ZwFzIGMdeXAE42rK85JZDw,40.465185,-79.965771,10,4,5.0,"[Arts & Entertainment, Art Galleries, Shopping]",Pittsburgh,PA
1796,aWp5NPnw08R-spq1dgiQDg,40.4528685,-79.9207289,360,8,5.0,"[Active Life, Parks]",Pittsburgh,PA
1797,btsAzO_HSDcqKtcyFVeT6g,40.4073389,-80.0869224,9,4,3.0,"[Bars, Sports Bars, Nightlife]",Carnegie,PA
1798,mMw-loFzTq9i9G1dRWWLzA,40.437756,-79.9195189,19,7,3.0,"[Shopping, Jewelry]",Pittsburgh,PA
1799,oItmTIocKzvXlLgJhzQ5qw,40.3824862,-80.0519358,285,4,3.5,"[Shopping, Drugstores]",Pittsburgh,PA
1800,oYzxISMvvvDuphYHIZKZvw,40.445796217,-80.0180052022,5,80,4.0,"[Museums, Arts & Entertainment]",Pittsburgh,PA
1801,qicXiOKmN-GFubYuiPAFKg,40.4442424,-79.9924126,4,10,4.0,"[Hair Salons, Hair Stylists, Beauty & Spas]",Pittsburgh,PA
1802,qnObfZkpvnsZv1l8zScrdA,40.4398923,-80.0891611,241,6,4.0,"[Bars, American (New), Restaurants, Sports Bars, Nightlife]",Pittsburgh,PA
1803,qyhPxxBV2RUt0YXgcrnBSQ,40.4459575,-79.8924041,361,4,3.5,"[Automotive, Auto Parts & Supplies]",Pittsburgh,PA
1804,sXHNpYEp4ZpK-6FdR3KsuQ,40.4542458,-80.0004949,22,7,4.0,"[Food, Coffee & Tea, Cafes, Restaurants]",Pittsburgh,PA
1805,sw-4U5jyHk2qIQIcCGMQsA,40.4736148,-80.0288691,362,11,2.5,"[Pizza, Restaurants]",Pittsburgh,PA
1806,zpNGtjBlIkDq_PLGSCPlAg,40.4198341,-80.0456525,127,24,3.5,"[Bars, Salad, Wine Bars, Nightlife, Italian, Restaurants]",Pittsburgh,PA
1807,0ayh3LxJwSbJEOlBCx9APA,40.4444445,-79.996451,4,251,3.5,"[Tapas Bars, American (New), Restaurants]",Pittsburgh,PA
1808,1PcoOrAavnik-f_Epp9v0A,40.432478,-79.894158,88,5,2.0,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA
1809,2GDDBDi9l5l-nMPBwZ7WIA,40.4408534333,-79.9956289079,4,3,5.0,"[Masonry/Concrete, Chimney Sweeps, Home Services]",Pittsburgh,PA
1810,7e0HR7cnw9_57dNAVHW3pA,40.4387705,-79.9903134,4,5,5.0,"[Breakfast & Brunch, Bars, Nightlife, Lounges, Restaurants]",Pittsburgh,PA
1811,7f7P9SCQgBRSMYXbsnDGDQ,40.373557,-80.0403259,363,5,3.0,"[Health & Medical, Hospitals]",Pittsburgh,PA
1812,Jz29scVZbyb0iQcJkkmrvg,40.4883989,-80.0575288,364,15,4.0,"[Shopping, Antiques]",Pittsburgh,PA
1813,L2cDT0CF7BEiYBqwGl1_KQ,40.4271496,-80.0050132,365,6,3.0,"[Tanning, Beauty & Spas]",Pittsburgh,PA
1814,LL610yZZlfF1bmD5gVGcTA,40.49486,-79.9226149,366,9,4.0,"[Italian, Pizza, Restaurants]",Pittsburgh,PA
1815,PFgr6Z3G39hdEHySWac4mw,40.417411,-80.065118,225,12,1.0,"[Hotels & Travel, Event Planning & Services, Hotels]",Pittsburgh,PA
1816,e28OcmhM_6xQZ9eSzMyGMA,40.4531857,-80.0010393,22,32,4.0,"[American (New), Southern, Sandwiches, Salad, Restaurants]",Pittsburgh,PA
1817,gZEUfwSZDuVtLDWl96kiFA,40.4572909,-79.9252009,3,4,3.0,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA
1818,jo5JBZr5QD1C0ewd-JaaUA,40.4291463,-79.9695913,15,3,2.5,"[Mexican, Restaurants]",Pittsburgh,PA
1819,rhzFE52Xa-j7d-jniVgYWw,40.4271227,-79.9377334,116,4,3.5,"[Fast Food, Sandwiches, Restaurants]",Pittsburgh,PA
1820,uC8nWYLTBtIc9p6JrcvgkQ,40.428215,-79.973327,15,157,3.5,"[Basque, Tapas/Small Plates, Spanish, Restaurants]",Pittsburgh,PA
1821,2bBxE8pEbLBETejCi_aBeg,40.4442424,-79.9924126,4,17,2.5,"[Train Stations, Hotels & Travel]",Pittsburgh,PA
1822,83qWae4b6toQpuCLnfSCTQ,40.4272218,-79.9873588,15,43,4.0,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA
1823,BMy1jS4oqxv5wtXs1cNXjw,40.409711,-79.900653,181,4,4.0,"[Car Wash, Automotive]",Homestead,PA
1824,BPYiFSams-YvNOOLojo56g,40.353583,-80.0492831,112,8,3.5,"[Active Life, Bowling]",Pittsburgh,PA
1825,BiVbNsG2c0I32powZF4ITQ,40.4410371,-80.0032181,4,7,2.5,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA
1826,CWpLAmfe1UXd4F3CHWTUxQ,40.427431,-79.966975,15,21,3.0,"[Shopping Centers, Shopping]",Pittsburgh,PA
1827,H75yc2Vp7d8wuAe339DpOA,40.4645309,-79.9660736,10,269,4.0,"[Tapas Bars, Sushi Bars, Latin American, Restaurants]",Pittsburgh,PA
1828,UujcUNjNDx5Uw8Ad3cWmoQ,40.4070418,-79.9199905,46,8,4.5,"[Hotels & Travel, Event Planning & Services, Hotels]",Homestead,PA
1829,WzQrtfz7DSQEv2CK82zhcg,40.4437866,-79.9957155,4,10,3.5,"[Bars, Gay Bars, Nightlife]",Pittsburgh,PA
1830,YLyzK5m7DAnvPaaKhQogrg,40.4971073,-79.9427373,350,3,3.5,"[Bars, Nightlife]",Pittsburgh,PA
1831,aAlyocY0u8dWT2L0Br6mJQ,40.4378543,-79.9974725,4,4,3.0,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA
1832,eXaCEclgRgLf4yNI-42sHQ,40.4427705,-79.9994015,4,6,2.5,"[Men's Clothing, Fashion, Shopping, Shoe Stores]",Pittsburgh,PA
1833,gu9qDUz44-8H1vdq_MQymQ,40.4372778,-79.9231863,19,98,4.0,"[American (New), Restaurants]",Pittsburgh,PA
1834,2gHFYehV_dZDBq7v7Fu7Sg,40.49402,-80.049422,367,9,5.0,"[Handyman, Home Services]",Pittsburgh,PA
1835,6jYMnxL2VFx6RBcNQ34F-w,40.4079565,-79.9116502,92,94,4.5,"[Gastropubs, Restaurants]",Homestead,PA
1836,7FRn0CFWQmZFu8bcEqrXMw,40.3808316,-80.0441815,30,12,4.0,"[Bakeries, Food]",Pittsburgh,PA
