,business_id,latitude_x,longitude_x,clusters,review_count,stars,categories,city,state,category_list
1844,YRDKsBFYP7G0E8BLJKIkvA,40.4531335,-80.0013672,22,50,4.0,"[Pubs, Bars, Nightlife]",Pittsburgh,PA,"['Pubs', ' Bars', ' Nightlife', 200.0]"
1845,zOEKMp69QWrXeyVH1Je9DA,40.454173,-80.000603,22,3,2.0,"[Real Estate Services, Property Management, Home Services, Real Estate]",Pittsburgh,PA,"['Real Estate Services', ' Property Management', ' Home Services', ' Real Estate', 6.0]"
1846,oj8bMz76cKXQClpFTFNW9w,40.4535473,-79.9992608,22,10,4.5,"[Delis, Restaurants]",Pittsburgh,PA,"['Delis', ' Restaurants', 45.0]"
1847,sB-Mo3bBzqUEfm7O1xV_KA,40.4533604702,-80.0022396337,22,71,4.0,"[Asian Fusion, Restaurants]",Pittsburgh,PA,"['Asian Fusion', ' Restaurants', 284.0]"
1848,Eixtf79t1_ZKaC-7J2kAWg,40.4535915,-80.0008071,22,14,3.5,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 49.0]"
1849,puwWm1NTtjNiuHR1cQo9Tg,40.4538727,-79.9997773,22,26,4.0,"[Bakeries, Food]",Pittsburgh,PA,"['Bakeries', ' Food', 104.0]"
1850,bockWFDA3mzjuujY7tOcaw,40.453428,-79.9997093,22,11,3.0,"[Shopping, Photography Stores & Services]",Pittsburgh,PA,"['Shopping', ' Photography Stores & Services', 33.0]"
1851,IxQ1ATP_Wg_QujO9nywzcQ,40.4551576,-79.999728,22,140,4.0,"[German, Pubs, Bars, Nightlife, Restaurants]",Pittsburgh,PA,"['German', ' Pubs', ' Bars', ' Nightlife', ' Restaurants', 560.0]"
1852,MoX-AGP4AksEQC8CIQA-dQ,40.4531377,-80.0014349,22,8,4.0,"[Food, Desserts, Shaved Ice, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"['Food', ' Desserts', ' Shaved Ice', ' Ice Cream & Frozen Yogurt', 32.0]"
1853,35CKLsZKk1KkyOzUn_cUXg,40.4535197,-80.0009545,22,4,3.0,"[Food, Beer, Wine & Spirits]",Pittsburgh,PA,"['Food', ' Beer', ' Wine & Spirits', 12.0]"
1854,9jkxYkOOLge89D3KHrrNsw,40.4542039,-80.000579,22,3,4.5,"[Barbers, Beauty & Spas]",Pittsburgh,PA,"['Barbers', ' Beauty & Spas', 13.5]"
1855,NKT8-CeoqUYIGUeNXBPVVQ,40.4531769,-80.001199,22,4,3.0,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"['Beauty & Spas', ' Nail Salons', 12.0]"
1856,ugAF3Hc9NPGl3SVx5ddG5g,40.4536756,-80.0004646,22,21,4.5,"[Food, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Coffee & Tea', 94.5]"
1857,I9-Ei8_KYtMjbixNJSCvwA,40.4534946,-79.9993338,22,4,3.5,"[Food, Ice Cream & Frozen Yogurt, Delis, Restaurants]",Pittsburgh,PA,"['Food', ' Ice Cream & Frozen Yogurt', ' Delis', ' Restaurants', 14.0]"
1858,zeMmyM8fGFM-0GL2ZOl5Og,40.434151,-79.862572,23,3,2.5,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"['Beauty & Spas', ' Nail Salons', 7.5]"
1859,wSCWrEqPD0RgOepGIbUYnA,40.4219252,-79.9288412,24,16,2.5,"[Food, Grocery]",Pittsburgh,PA,"['Food', ' Grocery', 40.0]"
1860,fPuWTlwtHXJtT7UMZKd1rg,40.422732,-79.92853,24,3,4.5,"[Bars, Nightlife]",Pittsburgh,PA,"['Bars', ' Nightlife', 13.5]"
1861,7vXcsbM_q5_QeGbqKaK6bg,40.4229632,-79.9285232,24,6,5.0,"[Shopping, Eyewear & Opticians]",Pittsburgh,PA,"['Shopping', ' Eyewear & Opticians', 30.0]"
1862,woG0Ylj5C2NW3MyeumkcWg,40.422592,-79.928538,24,41,3.0,"[Chinese, Restaurants]",Pittsburgh,PA,"['Chinese', ' Restaurants', 123.0]"
1863,C2Q4Eogai7W4grmvXZFmBw,40.4225729,-79.9285794,24,4,2.0,"[Chinese, Restaurants]",Pittsburgh,PA,"['Chinese', ' Restaurants', 8.0]"
1864,8FPhn34o7_hHXaXyU2JfeA,40.422663,-79.92851,24,33,3.5,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"['Beauty & Spas', ' Nail Salons', 115.5]"
1865,2OhBwi83GEBlarsr4pEnWA,40.4225105,-79.9286966,24,6,4.0,"[Food, Grocery]",Pittsburgh,PA,"['Food', ' Grocery', 24.0]"
1866,c3GRR8q1h4fdNV7APLzSeQ,40.4234091,-79.9281375,24,40,4.5,"[Auto Repair, Automotive, Tires, Oil Change Stations]",Pittsburgh,PA,"['Auto Repair', ' Automotive', ' Tires', ' Oil Change Stations', 180.0]"
1867,EYjc27Vce4tX8IZzhWZUDw,40.4220742,-79.928603,24,15,3.0,"[Delis, Diners, Restaurants]",Pittsburgh,PA,"['Delis', ' Diners', ' Restaurants', 45.0]"
1868,I2jxktG_cpZKBeGCFzEURg,40.4229632,-79.9285232,24,6,5.0,"[Optometrists, Health & Medical]",Pittsburgh,PA,"['Optometrists', ' Health & Medical', 30.0]"
1869,HPZKHUbet83Lz9X91ceARA,40.4224808634,-79.9286618307,24,3,5.0,"[Local Services, Jewelry Repair, Shopping, Jewelry]",Pittsburgh,PA,"['Local Services', ' Jewelry Repair', ' Shopping', ' Jewelry', 15.0]"
1870,wjgdPgX9w6Iex5GWu3R0gw,40.42303,-79.928378,24,12,4.5,"[Tanning Beds, Tanning, Spray Tanning, Beauty & Spas]",Squirrel Hill,PA,"['Tanning Beds', ' Tanning', ' Spray Tanning', ' Beauty & Spas', 54.0]"
1871,IL5WR-5p2vDCyymvytj5Pw,40.4510496,-79.93333,25,38,4.0,"[Local Services, Computers, Shopping, Mobile Phones, IT Services & Computer Repair]",Pittsburgh,PA,"['Local Services', ' Computers', ' Shopping', ' Mobile Phones', ' IT Services & Computer Repair', 152.0]"
1872,Q9BXMPu2HnRDMq9X_2rHrQ,40.450866,-79.933919,25,72,3.0,"[Chinese, Restaurants]",Pittsburgh,PA,"['Chinese', ' Restaurants', 216.0]"
1873,xq6DZid0uWtiBqehmhD9GA,40.4510098,-79.9345891,25,3,3.5,"[Children's Clothing, Fashion, Shopping, Home Decor, Home & Garden, Women's Clothing]",Pittsburgh,PA,"[""Children's Clothing"", ' Fashion', ' Shopping', ' Home Decor', ' Home & Garden', "" Women's Clothing"", 10.5]"
1874,zCakYVI_12V43wFpNjcsqg,40.4505333,-79.9345149,25,3,2.5,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA,"['Local Services', ' Dry Cleaning & Laundry', 7.5]"
1875,0QkkNagJaWllynycTF-fRQ,40.4513619074,-79.93359755,25,159,2.5,"[Mexican, Restaurants]",Pittsburgh,PA,"['Mexican', ' Restaurants', 397.5]"
1876,1mCFRovRzuNNgXNf_YDhkw,40.45209,-79.93223,25,11,4.0,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA,"['Food', ' Juice Bars & Smoothies', 44.0]"
1877,yWVY1Bq19lDxu3BP7_96EQ,40.451668,-79.932915,25,125,4.0,"[Bakeries, Food, Desserts]",Pittsburgh,PA,"['Bakeries', ' Food', ' Desserts', 500.0]"
1878,uXzbEekNZvexah66ISaQeA,40.451213,-79.932284,25,23,4.0,"[Tapas Bars, Bars, Spanish, Nightlife, Restaurants]",Pittsburgh,PA,"['Tapas Bars', ' Bars', ' Spanish', ' Nightlife', ' Restaurants', 92.0]"
1879,EfKyutz6jmXZ9k8dSQAWmg,40.4511982,-79.9341407,25,23,4.5,"[Active Life, Yoga, Fitness & Instruction]",Pittsburgh,PA,"['Active Life', ' Yoga', ' Fitness & Instruction', 103.5]"
1880,kxZIebwbpe_ddry6EKMdCg,40.4504931,-79.9351109,25,16,4.0,"[Pizza, Restaurants]",Pittsburgh,PA,"['Pizza', ' Restaurants', 64.0]"
1881,g_XU88LhAeONO46eA_i4Fg,40.4513693,-79.9322483,25,3,4.5,"[Shopping, Toy Stores]",Pittsburgh,PA,"['Shopping', ' Toy Stores', 13.5]"
1882,Oq5MyNxNi-xuXdPOWR9O_g,40.4509182,-79.9338159,25,21,3.0,"[Bars, Pizza, Nightlife, Restaurants]",Pittsburgh,PA,"['Bars', ' Pizza', ' Nightlife', ' Restaurants', 63.0]"
1883,Zh3bDbAsIAiFF1T4rGgg8g,40.4511425,-79.9346152,25,4,5.0,"[Shopping, Food, Arts & Crafts, Candy Stores, Chocolatiers & Shops, Specialty Food, Event Planning & Services, Cards & Stationery, Flowers & Gifts]",Pittsburgh,PA,"['Shopping', ' Food', ' Arts & Crafts', ' Candy Stores', ' Chocolatiers & Shops', ' Specialty Food', ' Event Planning & Services', ' Cards & Stationery', ' Flowers & Gifts', 20.0]"
1884,p5pTMafxudwizbol8iNNmw,40.451153,-79.9329659,25,5,5.0,"[Active Life, Pilates, Fitness & Instruction]",Pittsburgh,PA,"['Active Life', ' Pilates', ' Fitness & Instruction', 25.0]"
1885,BxNXiZaAi6OSpUSFXI5KDw,40.4508459,-79.9352814,25,4,4.0,"[Men's Clothing, Fashion, Shopping]",Pittsburgh,PA,"[""Men's Clothing"", ' Fashion', ' Shopping', 16.0]"
1886,Z-BI5HJmC2HcpiVuXwVM3A,40.451723,-79.932833,25,64,4.0,"[Peruvian, Latin American, Restaurants]",Pittsburgh,PA,"['Peruvian', ' Latin American', ' Restaurants', 256.0]"
1887,pFpcdzPcPz1OtTSlC_eUcA,40.451832,-79.932424,25,19,5.0,"[Skin Care, Day Spas, Beauty & Spas]",Pittsburgh,PA,"['Skin Care', ' Day Spas', ' Beauty & Spas', 95.0]"
1888,079g3KpS_7j_Zw53JmD9Vg,40.451096,-79.9332613,25,74,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"['American (Traditional)', ' Restaurants', 259.0]"
1889,0o1gpZAXTgK52hisWAUDBA,40.451773,-79.9325889,25,4,5.0,"[Fashion, Shopping, Shoe Stores]",Pittsburgh,PA,"['Fashion', ' Shopping', ' Shoe Stores', 20.0]"
1890,ab1lM5PewY51cNBjYx2o_g,40.4514129,-79.9329623,25,9,3.0,"[Fashion, Shopping, Sporting Goods, Women's Clothing, Fitness & Instruction, Active Life, Yoga, Sports Wear]",Pittsburgh,PA,"['Fashion', ' Shopping', ' Sporting Goods', "" Women's Clothing"", ' Fitness & Instruction', ' Active Life', ' Yoga', ' Sports Wear', 27.0]"
1891,9b0y3HVHPWFnobKyMFFoCg,40.4511828,-79.9344645,25,108,4.5,"[Live/Raw Food, Vegan, Restaurants]",Pittsburgh,PA,"['Live/Raw Food', ' Vegan', ' Restaurants', 486.0]"
1892,PQWrBAXEVtC5Q9eqdyl87w,40.4516866,-79.9319237,25,11,3.0,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA,"['Food', ' Juice Bars & Smoothies', 33.0]"
1893,JdAyXD2lsYtOGUc7DTsVEQ,40.4516222361,-79.9331853806,25,72,4.0,"[Food, Breakfast & Brunch, Coffee & Tea, French, Restaurants]",Pittsburgh,PA,"['Food', ' Breakfast & Brunch', ' Coffee & Tea', ' French', ' Restaurants', 288.0]"
1894,15I-8lBqswpncTCGWJNDLQ,40.4510516,-79.9349491,25,10,4.0,"[Food, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Coffee & Tea', 40.0]"
1895,ym75bl0zaFCHOOLN3e8zMg,40.4507282,-79.9357367,25,4,3.5,"[Doctors, Beauty & Spas, Health & Medical, Cosmetic Surgeons, Medical Spas]",Pittsburgh,PA,"['Doctors', ' Beauty & Spas', ' Health & Medical', ' Cosmetic Surgeons', ' Medical Spas', 14.0]"
1896,_iZjif9s-jF_Oju_1fhVog,40.4513407,-79.9337719,25,14,4.0,"[Shopping, Jewelry, Watches]",Pittsburgh,PA,"['Shopping', ' Jewelry', ' Watches', 56.0]"
1897,UNI3UOXuW_P-99GEA3GhjA,40.451253,-79.932661,25,25,3.5,"[Shopping, Cosmetics & Beauty Supply, Beauty & Spas]",Pittsburgh,PA,"['Shopping', ' Cosmetics & Beauty Supply', ' Beauty & Spas', 87.5]"
1898,Ig74RHJuf1DbDmJNWQ-HpQ,40.4508247,-79.9334641,25,9,4.0,"[Flowers & Gifts, Shopping, Florists]",Pittsburgh,PA,"['Flowers & Gifts', ' Shopping', ' Florists', 36.0]"
1899,-XU3QZBluANMAvzS9xGQAg,40.4507445,-79.9337197,25,8,4.5,"[Gift Shops, Books, Mags, Music & Video, Flowers & Gifts, Shopping, Bookstores]",Pittsburgh,PA,"['Gift Shops', ' Books', ' Mags', ' Music & Video', ' Flowers & Gifts', ' Shopping', ' Bookstores', 36.0]"
1900,VqM_c390_3JcgHeU_5Pv-g,40.4512158,-79.9341581,25,4,5.0,"[Health & Medical, Dentists, General Dentistry, Cosmetic Dentists]",Pittsburgh,PA,"['Health & Medical', ' Dentists', ' General Dentistry', ' Cosmetic Dentists', 20.0]"
1901,DQf154I5lrbJ_d_pSkiGJg,40.4508247,-79.9334641,25,121,3.5,"[American (Traditional), Restaurants]",Pittsburgh,PA,"['American (Traditional)', ' Restaurants', 423.5]"
1902,MBF24fcO2fg3iG3Gg3uILw,40.451773,-79.9325889,25,7,2.5,"[American (New), Restaurants]",Pittsburgh,PA,"['American (New)', ' Restaurants', 17.5]"
1903,18n0azQi_J7GltjGLenx3g,40.4508176,-79.9348573,25,14,3.5,"[Shopping, Optometrists, Health & Medical, Eyewear & Opticians]",Pittsburgh,PA,"['Shopping', ' Optometrists', ' Health & Medical', ' Eyewear & Opticians', 49.0]"
1904,YOUrmCyxYlWFhc1Fph6s1w,40.4521434,-79.9343681,25,27,3.5,"[Restaurants, Pizza, Italian]",Pittsburgh,PA,"['Restaurants', ' Pizza', ' Italian', 94.5]"
1905,xgK6AAhJ-cYBUCSaLzgTuw,40.4512017,-79.9345853,25,181,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"['Restaurants', ' Italian', 633.5]"
1906,Nkfo8rmm8YrWY1JbK7_KWw,40.4507985,-79.935199,25,5,2.0,"[Doctors, Health & Medical, Cosmetic Surgeons]",Pittsburgh,PA,"['Doctors', ' Health & Medical', ' Cosmetic Surgeons', 10.0]"
1907,E4sfk6fLLirdOaRGgVdLGw,40.4505754,-79.9345359,25,14,4.5,[],Pittsburgh,PA,"['', 63.0]"
1908,0jTHxV1CgPb4zc0ZbrdM6w,40.4517102,-79.9330766,25,7,3.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 24.5]"
1909,4q2nThFVuU3BZoEMkYQ1yg,40.4514772,-79.9323061,25,14,4.0,"[Fashion, Shopping, Sporting Goods, Accessories, Women's Clothing, Sports Wear]",Pittsburgh,PA,"['Fashion', ' Shopping', ' Sporting Goods', ' Accessories', "" Women's Clothing"", ' Sports Wear', 56.0]"
1910,i_nkxbd7feg44QkdbG05UA,40.4516538606,-79.9327178369,25,86,3.0,"[American (New), Restaurants]",Pittsburgh,PA,"['American (New)', ' Restaurants', 258.0]"
1911,PBeDNyqKXxqz9g1f2sOR_Q,40.4516238,-79.9329477,25,36,4.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 162.0]"
1912,zAj__MuO6EAZ5_HzXjyDrA,40.4511151,-79.9349322,25,24,3.5,"[Delis, American (Traditional), Sandwiches, Restaurants]",Pittsburgh,PA,"['Delis', ' American (Traditional)', ' Sandwiches', ' Restaurants', 84.0]"
1913,Bi-ykvEO5I6ZubfKYc-hAg,40.4511151,-79.9349322,25,4,2.5,"[Bars, Nightlife, Lounges]",Pittsburgh,PA,"['Bars', ' Nightlife', ' Lounges', 10.0]"
1914,sQWSHCIH_HUT4HUXaxDaBA,40.4507424,-79.9357149,25,17,3.0,"[Food, Sandwiches, Bagels, Breakfast & Brunch, Restaurants]",Pittsburgh,PA,"['Food', ' Sandwiches', ' Bagels', ' Breakfast & Brunch', ' Restaurants', 51.0]"
1915,O-1vZsYfFEtLIxulecV9Fw,40.4522185,-79.9341651,25,36,3.5,"[Food, Bubble Tea, Taiwanese, Restaurants]",Pittsburgh,PA,"['Food', ' Bubble Tea', ' Taiwanese', ' Restaurants', 126.0]"
1916,bcJ005JZRd4tkNb7i6oynA,40.4510796,-79.9345209,25,9,4.0,"[Shopping, Toy Stores]",Pittsburgh,PA,"['Shopping', ' Toy Stores', 36.0]"
1917,nHEcQdTfzaaBLIYf6BV3hg,40.450632,-79.9348459,25,6,3.0,"[Women's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,"[""Women's Clothing"", ' Fashion', ' Shopping', ' Accessories', 18.0]"
1918,yp4Erq_kG7Zi6Bssc07Oxg,40.4511586,-79.9337595,25,11,4.5,"[Fashion, Shopping, Shoe Stores]",Pittsburgh,PA,"['Fashion', ' Shopping', ' Shoe Stores', 49.5]"
1919,TIPebazlAGJsp8zAwhNkcw,40.4512703,-79.9345528,25,42,4.0,"[Bars, Food, Bagels, Dive Bars, Nightlife, Lounges]",Pittsburgh,PA,"['Bars', ' Food', ' Bagels', ' Dive Bars', ' Nightlife', ' Lounges', 168.0]"
1920,nDnbIOqoKSAG339g6D8OnA,40.451095,-79.934871,25,37,3.5,"[Active Life, Yoga, Fitness & Instruction]",Pittsburgh,PA,"['Active Life', ' Yoga', ' Fitness & Instruction', 129.5]"
1921,3UL1To_gn_eOY5iFH5oBxA,40.4509532,-79.9349372,25,4,5.0,"[Sporting Goods, Shopping]",Pittsburgh,PA,"['Sporting Goods', ' Shopping', 20.0]"
1922,n1dklY6GFnpVLKwQE6kxGw,40.4510336112,-79.9340840689,25,10,3.5,"[Women's Clothing, Men's Clothing, Fashion, Shopping, Children's Clothing]",Pittsburgh,PA,"[""Women's Clothing"", "" Men's Clothing"", ' Fashion', ' Shopping', "" Children's Clothing"", 35.0]"
1923,rW9lt8JvcCIAztOXcq7Rgg,40.451536,-79.9331801,25,38,4.0,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 152.0]"
1924,bkZ58n2MoXqKUWgYtSBnNA,40.4514119921,-79.9336313456,25,7,3.5,"[Shopping, Jewelry]",Pittsburgh,PA,"['Shopping', ' Jewelry', 24.5]"
1925,Lgyc-00L5pAELhjwUjAz-w,40.45107,-79.933499,25,5,3.5,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,"['Food', ' Convenience Stores', ' Shopping', ' Drugstores', 17.5]"
1926,R40NEYjwPkpZBxcmocmlbg,40.4513407,-79.9337719,25,61,5.0,"[Day Spas, Hair Removal, Nail Salons, Beauty & Spas]",Pittsburgh,PA,"['Day Spas', ' Hair Removal', ' Nail Salons', ' Beauty & Spas', 305.0]"
1927,GYyf9Fprhvsu4aA34YSCsQ,40.450952,-79.933592,25,54,3.5,"[Restaurants, Italian]",Pittsburgh,PA,"['Restaurants', ' Italian', 189.0]"
1928,O3I-lmolfNny4FHu_GmThw,40.4516251,-79.9327303,25,22,3.0,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,"['Food', ' Ice Cream & Frozen Yogurt', 66.0]"
1929,jwxhi--674LLCnvqJL7SRQ,40.4511684,-79.9327743,25,38,4.5,"[Shopping, Arts & Crafts, Bookstores, Gift Shops, Event Planning & Services, Books, Mags, Music & Video, Cards & Stationery, Flowers & Gifts]",Pittsburgh,PA,"['Shopping', ' Arts & Crafts', ' Bookstores', ' Gift Shops', ' Event Planning & Services', ' Books', ' Mags', ' Music & Video', ' Cards & Stationery', ' Flowers & Gifts', 171.0]"
1930,GOWbf0DQc67S844P6L8_kg,40.451269476,-79.93381227,25,18,4.5,"[Hair Removal, Beauty & Spas]",Pittsburgh,PA,"['Hair Removal', ' Beauty & Spas', 81.0]"
1931,8e3aSkQzTLON6Zny_Mya3A,40.4518865332,-79.9320173264,25,3,3.5,"[Banks & Credit Unions, Financial Services]",Pittsburgh,PA,"['Banks & Credit Unions', ' Financial Services', 10.5]"
1932,uUj-mziX-qv0e1k0jkpI7g,40.4507376,-79.9341174,25,73,3.0,"[Sushi Bars, Restaurants]",Pittsburgh,PA,"['Sushi Bars', ' Restaurants', 219.0]"
1933,1iHw75jgHQSCfUaR6mgwEg,40.450746,-79.93425,25,3,4.5,"[Women's Clothing, Fashion, Shopping, Swimwear]",Pittsburgh,PA,"[""Women's Clothing"", ' Fashion', ' Shopping', ' Swimwear', 13.5]"
1934,TxKmAsKQjND5vbhBdUSyIA,40.4515828358,-79.932869839,25,204,4.0,"[Breakfast & Brunch, Restaurants]",Pittsburgh,PA,"['Breakfast & Brunch', ' Restaurants', 816.0]"
1935,6jBxUWn4HYN6w5-ZTadmFA,40.4509479,-79.9338609,25,59,3.0,"[Bars, Sports Bars, Nightlife]",Pittsburgh,PA,"['Bars', ' Sports Bars', ' Nightlife', 177.0]"
1936,a7lkm_8HM9izrfJWhAK8iA,40.450502,-79.935149,25,24,2.5,"[Nightlife, Bars, Pizza, Sports Bars, Restaurants]",Pittsburgh,PA,"['Nightlife', ' Bars', ' Pizza', ' Sports Bars', ' Restaurants', 60.0]"
1937,0qOcbknxi72ZcF-z4VOtDQ,40.4506793,-79.9349258,25,11,4.0,"[Food, Specialty Food, Grocery]",Pittsburgh,PA,"['Food', ' Specialty Food', ' Grocery', 44.0]"
1938,zXCoCQbYxYcfzqxUV2iSUQ,40.451096,-79.9332613,25,7,5.0,"[Pet Services, Dog Walkers, Pet Training, Pet Boarding/Pet Sitting, Pets]",Pittsburgh,PA,"['Pet Services', ' Dog Walkers', ' Pet Training', ' Pet Boarding/Pet Sitting', ' Pets', 35.0]"
1939,MW0EsqEBHmasU0vHYhRYcw,40.4513552,-79.9335816,25,3,3.0,"[Lingerie, Shopping, Fashion]",Pittsburgh,PA,"['Lingerie', ' Shopping', ' Fashion', 9.0]"
1940,rYdzYIpVH_75GlHaj_ZfEg,40.4505754,-79.9345359,25,5,4.0,"[Local Services, Shipping Centers, Post Offices, Public Services & Government]",Pittsburgh,PA,"['Local Services', ' Shipping Centers', ' Post Offices', ' Public Services & Government', 20.0]"
1941,vSZDiKiF8vf9zt_BcDL7GQ,40.4514452209,-79.9337325513,25,49,3.5,"[Bars, Restaurants, American (Traditional), Sports Bars, Nightlife]",Pittsburgh,PA,"['Bars', ' Restaurants', ' American (Traditional)', ' Sports Bars', ' Nightlife', 171.5]"
1942,WZay4I_3h-KHp4VpJfZvSQ,40.451096,-79.9332613,25,5,4.5,"[Food, Street Vendors]",Pittsburgh,PA,"['Food', ' Street Vendors', 22.5]"
1943,cmGR1HS9ms233roSllcglw,40.4516361,-79.9333919,25,73,4.0,"[Breakfast & Brunch, Creperies, French, Restaurants]",Pittsburgh,PA,"['Breakfast & Brunch', ' Creperies', ' French', ' Restaurants', 292.0]"
1944,wd1NIcX4bAcyquWC2GWUlg,40.4506919,-79.934441,25,8,4.0,"[Women's Clothing, Fashion, Shopping]",Pittsburgh,PA,"[""Women's Clothing"", ' Fashion', ' Shopping', 32.0]"
1945,-bKEI1KR-kCL_JPEQXOtEA,40.4506624,-79.9355421,25,32,4.0,"[Beauty & Spas, Nail Salons]",Pittsburgh,PA,"['Beauty & Spas', ' Nail Salons', 128.0]"
1946,QlHQzegL2Ew3z5YgK0ZeOw,40.4512794057,-79.9332921053,25,9,4.0,"[Food, Specialty Food, Kitchen & Bath, Shopping, Home & Garden]",Pittsburgh,PA,"['Food', ' Specialty Food', ' Kitchen & Bath', ' Shopping', ' Home & Garden', 36.0]"
1947,yYyWwqPiLJO7eWRt0g_PBg,40.451832,-79.932424,25,42,4.0,"[Food, Ice Cream & Frozen Yogurt, Coffee & Tea]",Pittsburgh,PA,"['Food', ' Ice Cream & Frozen Yogurt', ' Coffee & Tea', 168.0]"
1948,pmikYgE5m0MblL6vl49GQA,40.4517034542,-79.9332416963,25,9,4.5,"[Local Services, Jewelry Repair, Shopping, Jewelry]",Pittsburgh,PA,"['Local Services', ' Jewelry Repair', ' Shopping', ' Jewelry', 40.5]"
1949,DkX3YoxhH4uADsgVgQThew,40.45109,-79.9343681,25,45,3.0,"[Bars, American (Traditional), Nightlife, Restaurants]",Pittsburgh,PA,"['Bars', ' American (Traditional)', ' Nightlife', ' Restaurants', 135.0]"
1950,jeS38QWMVkA6S-4lMi1Frg,40.4508247,-79.9334641,25,31,3.0,"[American (New), Restaurants]",Pittsburgh,PA,"['American (New)', ' Restaurants', 93.0]"
1951,Lkk_1pA8TwLWfwhDh-6ifw,40.4507227,-79.9355762,25,4,3.5,"[Tanning, Beauty & Spas]",Pittsburgh,PA,"['Tanning', ' Beauty & Spas', 14.0]"
1952,QnnssZJOLZquRp0hqeK1dA,40.4513611,-79.9325239,25,97,3.0,"[Thai, Restaurants]",Pittsburgh,PA,"['Thai', ' Restaurants', 291.0]"
1953,H77dVEQpzTJNLV0VPd-4Zg,40.4509988,-79.934895,25,16,4.5,"[Gift Shops, Flowers & Gifts, Shopping, Toy Stores]",Pittsburgh,PA,"['Gift Shops', ' Flowers & Gifts', ' Shopping', ' Toy Stores', 72.0]"
1954,Q59ZOPi3T_O4l2vpt74a8Q,40.4512017,-79.9345853,25,20,4.5,"[Food, Juice Bars & Smoothies]",Pittsburgh,PA,"['Food', ' Juice Bars & Smoothies', 90.0]"
1955,l-s0rNwp_qccC2M4Phz9Yw,40.4515766,-79.9328425,25,217,4.0,"[Food, Gelato, Pizza, Restaurants]",Pittsburgh,PA,"['Food', ' Gelato', ' Pizza', ' Restaurants', 868.0]"
1956,nP7W45S__SYhJWhjgiDgkw,40.4513024,-79.9341931,25,3,3.0,"[Women's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,"[""Women's Clothing"", ' Fashion', ' Shopping', ' Accessories', 9.0]"
1957,5Tc2MYU5YO35JYW6fh1eaA,40.4508928,-79.9350998,25,4,4.5,"[Women's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,"[""Women's Clothing"", ' Fashion', ' Shopping', ' Accessories', 18.0]"
1958,-gRvzDO2qEAXGUFxP2zLEw,40.4514629,-79.9333892,25,4,3.0,"[Women's Clothing, Men's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,"[""Women's Clothing"", "" Men's Clothing"", ' Fashion', ' Shopping', ' Accessories', 12.0]"
1959,Y0YTzmg5Jd4xuC2ry-pM3g,40.4509582,-79.9357084,25,6,4.5,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,"['Hair Salons', ' Beauty & Spas', 27.0]"
1960,KJyIMrkHzafvz515f0W8Iw,40.4512206,-79.9346006,25,20,3.0,"[Mexican, Restaurants]",Pittsburgh,PA,"['Mexican', ' Restaurants', 60.0]"
1961,PmGgA12IFDwedPDAjesx3Q,40.4510918,-79.9350785,25,106,3.5,"[Bars, American (Traditional), Pubs, Burgers, Nightlife, Restaurants]",Pittsburgh,PA,"['Bars', ' American (Traditional)', ' Pubs', ' Burgers', ' Nightlife', ' Restaurants', 371.0]"
1962,20DyG_lwW8ymzA-0dhQpsA,40.451566,-79.931741,25,25,3.5,"[Beauty & Spas, Gyms, Tanning, Trainers, Fitness & Instruction, Active Life]",Pittsburgh,PA,"['Beauty & Spas', ' Gyms', ' Tanning', ' Trainers', ' Fitness & Instruction', ' Active Life', 87.5]"
1963,sWhChMd8Xr3syFQZ_ivazA,40.4512158,-79.9341581,25,3,3.5,"[Women's Clothing, Men's Clothing, Fashion, Shopping, Accessories]",Pittsburgh,PA,"[""Women's Clothing"", "" Men's Clothing"", ' Fashion', ' Shopping', ' Accessories', 10.5]"
