"","business_id","lat","lon","clusters"
"1761","V7r0F2kr1WlyNOBy-C_HMA",40.4657718,-79.9650015,40
"1762","V8WFMV3iMvUvJGWBzexe_A",40.4435157487,-79.9447413906,67
"1763","V8jMEIQ7oGK-vKyg0FiTCA",40.4411888,-79.9988332,3
"1764","VBKq2FdjY6Fx5w-o-5gEMA",40.4431448,-79.9535839,8
"1765","VHYT1qgQw5JvXAlUDhTArA",40.3903858,-80.0708968,73
"1766","VJG4T5gCHqav9Y96upKgUw",40.4634122266,-79.9668086246,40
"1767","VJe-sf7dBY6GRGO6TcqzTA",40.4567693,-79.9292802,7
"1768","VJu3pLqpsPndRQlhjnwmdg",40.48593,-79.873137,338
"1769","VKIxpoY2iGqsx22IQE36vw",40.461206,-79.948711,7
"1770","VKebhXne7Ctb5_C4hI0Z3Q",40.3906976,-80.070806,73
"1771","VKtZk23K28Rp_9ku70zCrQ",40.4417051054,-79.9416196346,378
"1772","VLXFrRkD7g2eLjloFQcKfg",40.426803,-79.968973,16
"1773","VMfcd0vC2bua0uBBwSYuFw",40.4607659,-79.9466759,7
"1774","VOHbBqOW3Q_sgGA14clGWA",40.4282556,-79.9740375,16
"1775","VObVLPoRJjDiWXq9QSCtnw",40.39206,-79.90926,379
"1776","VPx7AGK8_E-Faq9ygmlNqg",40.456444,-79.9305572,7
"1777","VQDqKpJ3Qa4Cso1Wuk92UA",40.4408936,-79.958097,8
"1778","VVQ3fhgKUBa73PSAiv-nWA",40.453315,-79.937425,7
"1779","VW1nPsgw23mfYWYb-RmTxw",40.439234,-79.959667,8
"1780","VZUbvO-m-ceuoMPRM3-NrQ",40.4375577,-79.92282,13
"1781","V_ms8P5oXMWaPO43fHuRMg",40.383772,-80.0141727,145
"1782","V_qDmDGc1M8dHcvciIIz6w",40.4523434,-80.0088818,380
"1783","VaXBcZJ2qohBfplza6frWg",40.3687422,-80.0114701,221
"1784","VbReJaLEQx2I5uwSGgrbhw",40.436141,-80.064786,360
"1785","VbspQ858e9Qz7SwAJzc2mA",40.4520089,-79.982244,18
"1786","VcubksW4ME1pI67behQqkQ",40.4376677,-80.0004885,3
"1787","Verns0y0NTYj96SyvKgnhA",40.4409865502,-79.9577772617,8
"1788","VeuEGNEyfgr54_8Zuzv5Qw",40.4381226,-80.0185522,167
"1789","VgdL_8nOr7Ayz1qiN38K-w",40.4293613,-79.9817741,16
"1790","VisPViZnMhqywBsrBC4-VQ",40.4571875,-79.9168529,53
"1791","VjK9ixT7g34gCPUtpdssZQ",40.4266844,-79.9660902,16
"1792","Vk6RdQf4fOeaNx1uUVmELg",40.4603426,-79.9250006,7
"1793","VkFDer80GOrelWALdgNReg",40.4574725,-79.9100339,101
"1794","VkaQc_XSCyy1TQsmRXVZhw",40.437813,-79.919787,13
"1795","VkqKyq09rDYMhFk5nElWWA",40.393115,-79.986911,48
"1796","Vkzr2JJdswDDW3U2n2xMZw",40.4430038,-80.0000446,3
"1797","VlmVGmuD8yM06kb-g1DISg",40.4406743,-80.0010976,3
"1798","VmYWzpY2fCrIav5SbfCL1A",40.4656647775,-79.9557438844,7
"1799","VoXuQxqlZt3UTwIWjOtbHg",40.4408872,-79.9942765,3
"1800","Vp60--d_7i0ker0tPmdtYg",40.4404409,-79.9986958,3
"1801","VqM_c390_3JcgHeU_5Pv-g",40.4512158,-79.9341581,4
"1802","VrkTAT-gBdhagkXLz1_eUg",40.456127,-80.006524,75
"1803","Vt8f-r5YSSCF-kx6Z8i3Ow",40.4549474,-79.9787412,18
"1804","VwVNTY4BtbYIl3cInH9E9Q",40.4427042652,-79.9540711166,8
"1805","Vx1MkcBDJD8_0aNCYtIG1g",40.4651258,-79.9423817,83
"1806","W-YDwC0FXqu30vnnLyoHuQ",40.4426837059,-80.0018295322,3
"1807","W0YoIQCjKGcEuAxjl2u8Ng",40.4380697,-79.9982823,3
"1808","W25mXeVDTHBIXAidJrwHPg",40.4730851446,-79.9621242835,342
"1809","W2RzHyMajnmhOubU7318wQ",40.440386,-79.99447,3
"1810","W3UMlRDOn9Tzd3kfYlHX3g",40.4521127,-79.9841639,18
"1811","W3ZPSn-TP1po62X5te_Flw",40.4056243,-80.0150083,381
"1812","W4lkEQMYz3hdR1SvIIFzyQ",40.4402035143,-80.00286879,3
"1813","W5pth8o1Ltf61zFrBR327w",40.4286314,-79.9742244,16
"1814","W6KnegzcF2qx3YFu7n_O-g",40.426342,-79.939987,35
"1815","W7-Ybhe6JWJFXjcbmgvdyA",40.4146974,-79.9876465,217
"1816","W7ysp8GLCBrs0GXIVwAcBQ",40.4097098,-79.9017997,180
"1817","WBjOlCsiWczSoYBTHB368Q",40.4330076,-80.0045618,15
"1818","WCrtUL8yCbWM7ROIVBOPHQ",40.488639,-80.039423,382
"1819","WD7TUnO7ExNJahLN4p3bMA",40.424097346,-79.8871848732,264
"1820","WETE_LykpcnrC1sFcQ5EGg",40.40867,-80.085279,43
"1821","WGtAd_CzOGuyejMsGiiY5g",40.4017064,-80.041801,29
"1822","WH9VFiRIt1z0faVqH_qzzg",40.445051,-79.956439,8
"1823","WKqrL6L95RhRS2L6qnEcvg",40.3815942,-79.8773825,383
"1824","WNGyIejOcpJpNgxqWPDwHA",40.3935912,-80.0202601,17
"1825","WNh5vxnNeWTwxotscrQ6vQ",40.4856089,-79.9264095,204
"1826","WRWh8BiaoICpsilqI7WrNQ",40.4362552,-79.9227135,13
"1827","WRYNOjGfL-Au5fQ44WrNHA",40.433817,-80.010513,384
"1828","WRogsydvQIIqa5aYzwvXnA",40.4288137,-79.9870171,16
"1829","WTSOPGECPOmq-PUxNiHptQ",40.4440334,-79.9970421,3
"1830","WV2OClFHiG0_obPY559cKA",40.4394231,-79.9994183,3
"1831","WVzUiZeuFA_9NyDNum_spA",40.481676,-80.033524,385
"1832","WWbPM20A8agePy7-X_6AlA",40.4574778,-79.9289528,7
"1833","WWlNzfSllSQhr4whj0W_ng",40.4592603,-79.931445,7
"1834","WX3qnzlSas7kYZ5-uI30Bw",40.4434964,-80.0023986,3
"1835","WXpi9z1bqF9raZSW8z70Ow",40.4432077,-80.0021285,3
"1836","WY6FFxpa6ztwDH5OhS6WDw",40.3953847,-80.0349637,22
"1837","WY9wOZ6-OXJ6-_0KNupjUg",40.453822,-79.948768,7
"1838","WZXg-P4467py050tHRr5ng",40.3696749,-79.9820753,34
"1839","WZay4I_3h-KHp4VpJfZvSQ",40.451096,-79.9332613,4
"1840","Wa9uxkTnz7qeFY4Dg4vXxA",40.4286716,-79.9778263,16
"1841","WaHXyBwljbKNPmmJZn5j8Q",40.3736775,-79.8737336,109
"1842","Waw-udotzXTvNXCyycxPAA",40.4316181,-79.9817294,386
"1843","WcfPijF960O8DtSqoLIbcw",40.4458199,-80.0108553,387
"1844","WiwOKFjI4XxorVGH9u4I1A",40.4404066,-80.0019004,3
"1845","WjLtEWGvPSIfwMZXUMHX8g",40.4459749,-80.0108508,387
"1846","WjUbSGtEShwpXZQFiEtD-w",40.428274,-79.976821,16
"1847","WjWW5PceAz7c49CYDOIPCg",40.4285356,-79.977217,16
"1848","WlUFrLCVAXW-z4p-fn_Qdw",40.4476669,-80.0095963,9
"1849","Wn5bLgkx_S7W1q2TeoLL1g",40.395289,-80.0348997,22
"1850","Wnn1GtvvtnkFdPfdRcYW-Q",40.3953119,-80.0343,22
"1851","WqFUBvfxgUHjQVK2VSKpdg",40.3940541213,-80.0624700578,30
"1852","Wqc5ewNJpjBTJIWZiy11ow",40.4655115,-79.9461315,83
"1853","WrP8KeKTlWcjqQPj2DJKGQ",40.3517314,-79.9612707,388
"1854","WsnNBqhJWsmuyJ1UkL2KTw",40.4544179,-79.944973,7
"1855","WtVCz41UwY93oLCBI8mPBQ",40.472751,-79.959173,40
"1856","Wv4DMWNrC82EBjDTbaVR6Q",40.4294602,-79.9838282,16
"1857","WxA8dcFlyvqGSlfE6ZbXtQ",40.481878,-79.952564,99
"1858","WxN-aV_puFazt3UGNLlw0A",40.4315631,-79.8933854,39
"1859","WzQrtfz7DSQEv2CK82zhcg",40.4437866,-79.9957155,3
"1860","X1oJUKkk9Dw2DJnGbSw32w",40.3631529,-80.084638,166
"1861","X4XG6aBH3WsIWIiA0BtHnA",40.4424402,-79.9531948,8
"1862","X5p-CqU10u-gUtUImKhkSw",40.4796049,-79.9551885,99
"1863","X6u5QZU2bJxLMTHbSUfkpA",40.4564739,-79.9150665,53
"1864","X7844DdJO4y2oVbcpxD-NA",40.4400929,-80.0024463,3
"1865","X9J8eAcqz_tvdU7g8yy53Q",40.4303126,-79.9765618,16
"1866","XAq59EnXvV_6y7HbDOJdTg",40.480421,-79.954097,99
"1867","XAtra6d8bcQDXqDKZKiG9Q",40.4068308,-79.9169688,92
"1868","XBoZ37qBlvgZyfpIO0yEzQ",40.426888,-79.967468,16
"1869","XC9blQA9Mk4w7oKVJ0nJXw",40.4587171,-79.9254048,7
"1870","XFnacCY_kpQhtPqbc997gQ",40.4582391,-79.9738461,18
"1871","XHTsgW1ViMHMyIVcuQ7B4A",40.3927151,-80.0372474,22
"1872","XK2gcBf8g1YvVppPvg3CKA",40.484128,-80.014404,389
"1873","XK4HOwFTo6EE-YK7lbPjJg",40.4407627,-80.0029682,3
"1874","XKhLABcY46CzkjgOIAWztw",40.4402141459,-79.9981897697,3
"1875","XLn3VZ3buogL3DMLOulgZA",40.4610792,-79.9479205,7
"1876","XNPqR50C5mtsSpeZ-Rshqg",40.432968,-79.923336,13
"1877","XNSw_YO1ziXE8ZVzEmXDAw",40.427961,-79.971534,16
"1878","XO_WxRfD9OAQ6l1FRuoUNg",40.4966989,-79.9346286,390
"1879","XOhxYCwkx7gfZv8bi68aUw",40.4282880868,-79.9752062559,16
"1880","XQ6DJ9TNDYNjm2BxjqRQWw",40.4425488,-79.9990058,3
"1881","XQ7elqSFIRogvqpiTZz-Wg",40.432599,-79.894243,39
"1882","XRLPalwuNwc3ROsYkmWpbA",40.4410931,-79.9960088,3
"1883","XRR5msjxc13A_FQxE2pBCA",40.408065,-80.08395,43
"1884","XWI3o9OeEKg0IPUjtn4kpQ",40.4243499,-79.8876968,264
"1885","XWLtYPhCpHht5Zn52zp3-Q",40.446587,-79.902277,11
"1886","XWq_LvQEujI5KL0Y1A9hkQ",40.3762821,-80.0366814,391
"1887","XXWw6GEvzQH1Ly331ZVFtQ",40.439866,-80.0006949,3
"1888","XY3aIm-0PZMXXkVKECD7uw",40.452314,-79.9818084,18
"1889","XY3sN_2uusMSU9i1WINFeg",40.4430419,-79.9986943,3
"1890","XZK4N683_sPkQ2MYyafD3Q",40.4724449,-79.9631286,342
"1891","XZyI1lZ-a4YTYEE8PI_99g",40.4558761,-79.9381788,7
"1892","X_6y0Gaa5XznE7uQ8yv83A",40.4093698,-79.912413,92
"1893","X_X5RHM5cJeO6n-84GMFHQ",40.4331853,-79.9232625,13
"1894","XanrfoWIqH30w2caNLef1A",40.430348,-79.884114,392
"1895","XdDSKZ_1I2qP8QHrrwmz5Q",40.4282768,-79.9761227,16
"1896","XhVqPwnKEFa6QuU-NNb2ag",40.4572797,-79.9225533,7
"1897","XhbC5Qj5nBcqcKLPRd8izQ",40.4078303,-79.9177191,92
"1898","XiGFE32CFmn7UaiIoJxS8w",40.438266,-79.921363,13
"1899","Xk8Nd2X5nf13DunyEg-MGQ",40.4516955,-79.9844444,18
"1900","XkMzYCynpnl_rce1tb9HJw",40.494156413,-80.0530002899,362
"1901","XlBVyXYpk_CjyVfMF04LNw",40.483509,-79.95052,99
"1902","XmD3TRq6BgYTmQEeSaaijg",40.396072,-80.0232263,17
"1903","XmJJQjudjE7bXZyFsH0ECw",40.4289671,-79.9890234,16
"1904","XmdTkxKyJd7TuDLoiic1kg",40.4484631,-79.9894086,18
"1905","XpegQQruI5HSoQk7smiugQ",40.428156,-79.974874,16
"1906","XtN9tcefxJtubhUSH_Xg3g",40.4516497734,-79.9831724167,18
"1907","XtQgLRofbvrivJyinGZtkQ",40.4541927,-79.9473993,7
"1908","Xti2_Z_gRSxsehYmY2JNbA",40.4293745,-79.9220431,13
"1909","XtupZ29RjquKu63QCwAy2Q",40.4425081,-80.0074453,3
"1910","Xu5azmrPOMCgNC-fdNA9eA",40.4401579,-79.95612,8
"1911","XuzYe8s4KZDUxrQxnRkT8g",40.4432814,-79.9987688,3
"1912","XvyKrYbc0dvih-P8dATEMA",40.4149353,-79.9878346,217
"1913","XwqT3Mq9K0yUDP7qLeVJfA",40.4194768,-79.9279031,141
"1914","XxWRdwYhYqBeUelix0qSFg",40.4891725952,-79.8940369989,41
"1915","XxhYW_KQwQk7As-2sVelhQ",40.4286785,-79.9832088,16
"1916","Xy1gTVE_eGXIVvsoDUFy6w",40.4651405,-79.943485,83
"1917","XzGgB3AHQZzAWewsoIPXeA",40.4227496,-79.8806393,393
"1918","XzaJf6WzpU7RsXTXzx72Xg",40.456227,-79.940241,7
"1919","Y-BQBga8aiQPsrWVHEfNBQ",40.4285786,-79.9850245,16
"1920","Y-dFueGGkcdxGbHyzjf_hw",40.457564,-79.9088726,101
"1921","Y0YTzmg5Jd4xuC2ry-pM3g",40.4509582,-79.9357084,4
"1922","Y1kN31_d8r4B_g32sdpFPg",40.3685013505,-80.0280508999,394
"1923","Y2p07YEC8xOsYTHWf0UxiA",40.458497,-79.9246661,7
"1924","Y3E5QDlKmjHD2zOSPASFIA",40.415694,-79.98694,217
"1925","Y3jLM_f_K3waFvyeC-ex0A",40.4584787,-79.9172276,53
"1926","Y4CcDDyMoDpK7BbpKawWjw",40.4089932,-79.9073564,318
"1927","Y5IphJz40qozno6INJsPzg",40.454311,-79.980494,18
"1928","Y5ZIx9cXxXxXfRxTBUOZ4A",40.4158532,-79.924801,241
"1929","Y5mY_dT7-_wauhQXLQgqtA",40.4435295,-79.9521286,8
"1930","Y7shShDzx9R4GowQw_vVrw",40.44696,-79.895786,116
"1931","Y8ijuEjSTwnAJA3lIfAucg",40.4338421543,-79.9230824102,13
"1932","Y8mPD9YZwMRBZZAFqOTorw",40.477749,-79.957778,395
"1933","Y9krCILoQVmT6v8X6gLltg",40.428858,-79.990906,16
"1934","YBAQfnjY9yAsXG_4wIB-tg",40.4543526,-79.9828179,18
"1935","YBVxOF_kb5Z73q8M7-GjdQ",40.479298,-79.954778,99
"1936","YDCxBTJmF-lLCk1Qx8vDfg",40.4655702,-79.9557489,7
"1937","YHbYfHVrqJ9IL3heo-Zu_w",40.4446866,-79.9933748,3
"1938","YIAyQtJLzL3meiiq5cJC-w",40.425341,-79.949886,82
"1939","YKQ09HGeV3_oiKp8NK7Zqg",40.4504428,-79.9844821,18
"1940","YLyzK5m7DAnvPaaKhQogrg",40.4971073,-79.9427373,90
"1941","YMEtEsUDQKOYJOcE5Fx3gQ",40.4754755,-79.9196258,149
"1942","YMTmjvX8IKdrlIsixawWOg",40.4513599,-80.0005894,396
"1943","YNY50yAv2pIEugxFMeCxMA",40.3523347,-80.0502414,244
"1944","YOMMA4fsL4_SaPaPyA7sFg",40.439901,-80.0004821,3
"1945","YOUrmCyxYlWFhc1Fph6s1w",40.4521434,-79.9343681,4
"1946","YPoHtUq85TmNrBpqj_zmuA",40.4382573,-79.9218733,13
"1947","YQeMF7q6xJ61v_OvAMDSlg",40.448827,-80.003366,9
"1948","YRDKsBFYP7G0E8BLJKIkvA",40.4531335,-80.0013672,76
"1949","YRZZo8vhXqRAVVZI-nrnYA",40.441355,-79.994853,3
"1950","YSwiLSkOzH-gQU6PVJ9kmA",40.4233755,-79.8914638,397
"1951","YTqSkgOiiI9HG3hNH7ovfg",40.4606393,-79.9471799,7
"1952","YULg9VKAVrQIxw3qBG8PoQ",40.4870315,-79.8917937,41
"1953","YUZVBdGmagwXV-yOhR-1GQ",40.4851129,-80.0416964,398
"1954","YX8OK0KOb56VeqSjPxcP2g",40.4867289,-79.973769,399
"1955","YX_cdwb0A62hdQRBiZJgtQ",40.4165426,-80.0667012,278
"1956","YXuvFMtygHPFEOEXgRtgLQ",40.4218885,-79.992839,160
"1957","YXxvq068XKqjuBmigdTc3w",40.4417098,-79.9206695,365
"1958","YYNqf7ZjlYVjlmv_xLqCjw",40.3932983,-80.0656595,211
"1959","YYYqPljYe2WwzXuZO2L3zA",40.4279833,-79.9802551,16
"1960","YYce9ncwXBgOjU6ItboZ1Q",40.465073,-79.942513,83
"1961","Ya0oNqP8mzPU5HwMdgf5zQ",40.4376961,-80.0176808,167
"1962","YbL6pbLmW_mohngendXsQA",40.4385062,-79.9996761,3
"1963","YbzUYOY_ZIYTWGNw8sbgHw",40.4444316,-79.9956094,3
"1964","YeiH-kbGrwmIJlauSP_-dA",40.4284111,-79.9653483,16
"1965","YgPWKeEOgAy4IyEMRxrwdQ",40.452847,-79.9291586,400
"1966","YgpvEiMnwxA0aLayi2w6hg",40.4388814,-80.0049133,3
"1967","YhBJajLay4nmbOqGsn_6aA",40.4783789,-79.9555457,99
"1968","YiGCPuFsQ7RsW9tOeNZ5Qw",40.461955,-79.9501649,7
"1969","YiJbDWMD7vv52p1mkTYM4w",40.428952,-79.98595,16
"1970","YiUoOtJc6xCq0-ZFJCocvA",40.4333842482,-79.9231549469,13
"1971","Yj1EJ_HDLtw7wLcdpmaY9w",40.4519212353,-79.982807323,18
"1972","Yk2fXE8_nc6wiuzMMsCIyg",40.3905629,-80.0724221,73
"1973","YkH9cCFCvpgeCZq0GkcvAg",40.4385158,-79.9983252,3
"1974","Yoge4YESXThqkbH5JImI9w",40.4290603,-79.9852082,16
"1975","YrP-mzHMMkBTb2-tjEll6w",40.4580559,-79.9171451,53
"1976","YrvU0K9sMG87vbRRrKs5UA",40.4555983,-79.9310675,7
"1977","YssP-_6iP0SLBsqUQGs6rQ",40.4330076,-80.0045618,15
"1978","YvjOCkWxckLzdTlr4bl7Rw",40.438672,-79.98757,3
"1979","YyoXla4L4uIGSf05110XaA",40.446578,-79.99496,3
"1980","Z-BI5HJmC2HcpiVuXwVM3A",40.451723,-79.932833,4
"1981","Z0OGW8PysysRXE0dR7QxQQ",40.4562032,-80.0144357,60
"1982","Z101WZaISochG6g7tI2ZVw",40.4480678,-80.0042395,9
"1983","Z2RQzHPp_mJhrJgVJm8dbw",40.369034,-80.0851376,175
"1984","Z3lHzY4ruKYZ7PSqWsm7Rw",40.4498574,-79.9869969,18
"1985","Z6q8yxApM9wdnddzjcSUgQ",40.376268,-80.069056,129
"1986","Z7HNl4Gz00cA0_wt0S-vSw",40.4621686,-80.0190648,401
"1987","Z8WfMe2a2CKvS0FsjsD6TQ",40.3802964,-80.0525518,402
"1988","Z94doPdgyDOgjtYUVRBNjQ",40.4338841,-79.923134,13
"1989","ZAp_WTT1eMOM-aSN0YcvUQ",40.4887437748,-79.8735203647,122
"1990","ZBG0wAGUl2Kqj3UbqiXo2A",40.4341914,-79.9230121,13
"1991","ZDKi3qsO8lSSogrIdbLJKg",40.4605052,-79.9253403,7
"1992","ZEjbKxRXIkcrtjURajUMGg",40.4285793,-79.9243164,13
"1993","ZF58mOM_ACiIhmwr8s_G1w",40.4356563,-80.0658779,360
"1994","ZG9j84eJSGEWxdN2jGLDyQ",40.4558296871,-79.9337768555,7
"1995","ZGeGk2M2plNH8JjHNoubgg",40.456274,-79.941959,7
"1996","ZH8uzMMxbpshOLDX8W4NFw",40.4321638,-79.8936966,39
"1997","ZH_t1lKTDOdPOvyIckDOMA",40.390935,-80.039142,63
"1998","ZIQHjb5jjkR_d7ZLK8DdJA",40.4416267,-80.0070394,3
"1999","ZL6DNzyenFm9Kpz6uADlNg",40.450249,-79.9145,21
"2000","ZLO5b4ZOJsBNHF0Bp1iXZQ",40.4534395,-79.9375258,7
"2001","ZMLt9rTN-W8tZkgQrwnx0w",40.4406248,-79.9958864,3
"2002","ZOjStbDMTqUo5F5TDE8poA",40.4282418,-79.9742384,16
"2003","ZOtJygZ3pcFfABPVd9YObw",40.4260125,-79.9412868,35
"2004","ZQ0zBi4CKyqKmptdNajMWA",40.4599423,-79.9299718,7
"2005","ZS4V8F5ctPBZWyI8zhZ5Qw",40.4286808132,-79.9843759347,16
"2006","ZS7-I04iDm4oRP_GJsJqrA",40.418092,-80.0460082,100
"2007","ZTUV3EYQ_2L1yRvr1vKxEg",40.357621,-80.0503804,14
"2008","ZWPVBkb2CAQkQIn2OXTzeQ",40.432559,-79.893698,39
"2009","ZZd5p8hW25xKd0DxgHxxmQ",40.3901805,-80.0407634,63
"2010","Z_6hNWPNC0O-IVZ5m3kBtg",40.4502241,-79.9847785,18
"2011","Za0bV7GjMDbcc4nZY6K3HQ",40.438151,-80.0042484,3
"2012","ZcMnJzN5P4Mod7MDudivyg",40.474812,-80.099666,403
"2013","ZcaR7xOJgzItSOJBGH-A_A",40.4455555,-79.9486857,8
"2014","Zd4ahFQYdVAXh4d9HO_xVA",40.446124,-79.9922519,3
"2015","Zg5JB5GBqhmxt9W7tFKN7w",40.4281971,-79.9726934,16
"2016","Zh3bDbAsIAiFF1T4rGgg8g",40.4511425,-79.9346152,4
"2017","ZiCVll2DAhYpH5t_m7QF9w",40.4587256,-79.9290604,7
"2018","Zj6vW0r6vs4XXJ8wKRCYKg",40.4296328,-79.9231618,13
"2019","ZkM9pDrD6woooalXHbWs_Q",40.4539192,-79.9487952,7
"2020","ZknWrru-_THooBJ6aUqgLg",40.428097,-79.986718,16
"2021","ZqT9SzwYNYyHC-wr3JMlJw",40.4288425,-79.9837895,16
"2022","ZurbTJZ8nTlngOiqcn4-1g",40.4628469,-79.9253608,7
"2023","ZwFzIGMdeXAE42rK85JZDw",40.465185,-79.965771,40
"2024","Zww-ckcRf0fvu_yKGFZvPw",40.441741,-79.9574559,8
"2025","Zx7SyXciooARkpFkkMf3Ug",40.3938064,-80.0659731,211
"2026","Zxj0lZaHBgXlg6N6m258Ug",40.4559863,-79.9152207,53
"2027","ZyqqJDBt9H5CibVtZ9diFA",40.4271652,-80.0557015,121
"2028","_-1EgXrkOlKajCsmasuEgg",40.4411580018,-80.0337334703,118
"2029","_-Dc4mtpZnjcVhOEUANGKQ",40.410977,-79.8968429,404
"2030","_0UC6YiwhkgLOJWxMmMQQQ",40.4520512,-80.0170515,137
"2031","_4DWNjU9ck_ynL4Me86CJw",40.4330076,-80.0045618,15
"2032","_5Hp0LNdX6ZLsQRAFFCVYg",40.4219149,-79.8863458,405
"2033","_7lfqYwzjAqWV6fUCWXP_Q",40.4879566436,-79.8854012403,41
"2034","_8xYpVdKMllhuuf4PIvq8w",40.425271,-79.888584,264
"2035","_BUOZDGlYf-zBALjtnXyBA",40.457244,-80.009625,5
"2036","_BpPAhDWWmebVL7MC6zkmA",40.441237,-80.003478,3
"2037","_GbMuSSfeZFeN08w2ONJ1g",40.456257,-80.016296,406
"2038","_IlrF3VSd0lnuIS-kC90dg",40.4516105,-79.9836043,18
"2039","_JFJMiT1xo4A-F0LiG_0WQ",40.4400691,-80.0007903,3
"2040","_KvGddVMM3d2f7NEa_eOtA",40.4416606,-79.9568523,8
"2041","_NfMlVsN-KY5TMJHHu2wwA",40.4261601,-79.9806299,16
"2042","_NlgCOBirlaCFoM9A16MTQ",40.4284889,-79.9656974,16
"2043","_OrFfXFJF5_ZQye_RZUGyQ",40.3518139,-80.0522516,244
"2044","_VZNmR_tlsYke13OSzHqLA",40.4435937,-79.9556756,8
"2045","_WaHLgLzALd2iThQAhC-sQ",40.4308853149,-80.0069656372,58
"2046","_YlqfCugl0SfxX4L3QjIEA",40.386817,-80.016691,407
"2047","_Ym_8IJk6r-15cHKAbKuyg",40.4296681,-79.9226913,13
"2048","_YyIG79QgsrQL1nWgBwIlw",40.4338382,-80.0659218,360
"2049","_aGVicux2dJm9sqzLSCJtg",40.4427514,-79.9997098,3
"2050","_dzVl-2er7vBErss9uCrTA",40.405401,-80.0301225,408
"2051","_f8bh9Mj0FKThJReDFENjA",40.4685427,-79.9623472,40
"2052","_iZjif9s-jF_Oju_1fhVog",40.4513407,-79.9337719,4
"2053","_ji6oh2RwfOOt0jMznT5wg",40.4460679,-79.948641,8
"2054","_jsJFrAmFVPRio0eEVExbA",40.492067,-80.06235,409
"2055","_juEieBWDHPucj7yBNqUWQ",40.368013,-79.982253,34
"2056","_k2nOJvhfNKUFa2i-DnlQQ",40.3502247038,-79.9411557,410
"2057","_kPuX1OAC4QWb2NM9Fbhzw",40.428778,-79.976491,16
"2058","_kYPWWaw4Mm_seTxdHR6aQ",40.4411816,-80.0027988,3
"2059","_k_sQxAZSrFpN3U9BWv9HQ",40.446578,-79.99496,3
"2060","_mEG7lN5dmuEg4tnpUyALw",40.4453977,-79.9446449,411
"2061","_qlkUN9V2zpDpxNHsg8PZg",40.4407589,-79.958856,8
"2062","_qopVQ6_Mz6W7-Pmbi56GQ",40.3983526,-80.0824517,302
"2063","_sKjDjYulL0Wf_AAqz8QaQ",40.4394979,-79.9573863,8
"2064","_tV_uvbF3JFgsYRtoRWM-Q",40.496456,-80.058001,96
"2065","_uM8TQ1tGGRxse8jvRThow",40.4147822,-79.8555378,412
"2066","_v8RaOJ7RZIY6Wrmx6ksZg",40.4390630652,-79.9926862913,3
"2067","_wmXYLUf4VThpcO9pDxHGg",40.48998,-79.873971,122
"2068","_y7PECWjxr_E-hhmDVdEjw",40.4619134,-79.9490101,7
"2069","_yBra3WWr6-PZ0PPzWTRbA",40.361453,-79.857946,413
"2070","_yyHTeCtVOQKjD6G6GO_lg",40.4396782,-79.9959316,3
"2071","_z0oAuTO0Jk07sMdoPE8gg",40.428796,-79.976795,16
"2072","_zXlFTRlfMmYcRPvy6HF1Q",40.4719669,-79.959546,40
"2073","a0ANvc_KMLS4kFNCbSu-4A",40.454519,-79.944952,7
"2074","a0n2kpuMZoep8crmDhM9VQ",40.4607908,-79.9478264,7
"2075","a1PXT9IQ7PfvMXRWSdQbig",40.4878872,-79.8803704,159
"2076","a5t_OgKm0Q4kEDZ3wTekfg",40.4655697,-79.9557517,7
"2077","a7G50Gg_cXsVXI4JhxDsGA",40.4508784,-79.9356635,4
"2078","a7lkm_8HM9izrfJWhAK8iA",40.450502,-79.935149,4
"2079","a8iKaMFikYzoARDkrxnybA",40.3698429,-80.0321349,74
"2080","a9-qixaIQftb4HNZz4ocIw",40.4883350846,-79.8828375589,159
"2081","aACX0qwz9gCm3ieEaQhyXg",40.4309937,-80.0016238,15
"2082","aAlyocY0u8dWT2L0Br6mJQ",40.4378543,-79.9974725,3
"2083","aBXz47ZGq4tvdayDQryhyw",40.4475255,-79.9933976,3
"2084","aEd_nDZnzUwV27Cic8VHeQ",40.4580699985,-79.8754365976,414
"2085","aH-EzK0bxkUvukAokXDy0A",40.4294606205,-79.9223677204,13
"2086","aHMUJ20cDrnByCbEjAMK8A",40.4267764,-79.8901734,264
"2087","aHQfnf5HjsAYgSa-I74SmQ",40.458618,-79.934413,7
"2088","aHerF5k5pkMDTdNSpIdTyw",40.4945944,-79.9332111,117
"2089","aIeRlSkbFpQtIlmKQtzeDA",40.4339168,-79.9229553,13
"2090","aIzx9R8MN9VgSSJt1jy5TA",40.399184,-80.025491,319
"2091","aJyXTD7iw4220uSAAuPtCQ",40.4273028,-79.8886844,264
"2092","aNeEM681T-OtZFFt9Et-Qw",40.4378543,-79.9974725,3
"2093","aPSxYkf_L6hd2h-ZGDPW4w",40.4283757,-79.9778,16
"2094","aPX8nQb_Y8L34yKrbfUJ4g",40.4608619,-79.9227547,7
"2095","aQExh8vKqh6PJoUZAzDSpg",40.4386444,-79.9984856,3
"2096","aQGX0h300ugfZJx-pGGAcg",40.428945,-79.986894,16
"2097","aQhH3ulfs96PQgegDlGSuA",40.483529,-79.948969,99
"2098","aRTQo0EQnLWo5Qg2io4Gbg",40.4106948,-80.0244163,54
"2099","aSOLK1dMRn8_zMViHu-3yw",40.45876,-79.9289456,7
