"","business_id","latitude","longitude","clusters"
"1872","-k5md4Iuh3_ZuA_Z6VdZeA",40.3813236,-80.0440054,30
"1873","18n0azQi_J7GltjGLenx3g",40.4508176,-79.9348573,25
"1874","2az1lqshQswSRphVBAt41Q",40.435822,-79.9231662,19
"1875","3G8_qVxaTkkO5b70_H8YDA",40.4653779,-79.9440106,99
"1876","FSbwaoV455ZA5AZ-9M5iJg",40.443611,-79.9980439,4
"1877","FlICTKTPNq-KVIZ6eM9zrg",40.4381463,-79.8921011,66
"1878","HSSjkJ3wKQ0AqTzVHDpHWQ",40.4454156909,-79.9489261009,2
"1879","JeWIt4KmArBy3pexcxrfxQ",40.4410869,-80.0033104,4
"1880","OhjPgyBZudumBTF52HKMGg",40.4602716,-79.9251042,3
"1881","Q7j23Jw4sk9nhYeYnOL8YA",40.365969,-80.013949,98
"1882","RQRFKOL3zz7X9FEmUQ6_wg",40.4559349,-79.937173,3
"1883","WY6FFxpa6ztwDH5OhS6WDw",40.3953847,-80.0349637,65
"1884","dJ4EJXmLirIoZ0gUnowoFg",40.4289531,-79.9211572,19
"1885","lGMKad5So31nKvwAttyAvg",40.4657535,-79.9652843,10
"1886","lqbeqheGBJNtvD0fBLmTrg",40.4303627,-79.9965985,125
"1887","mGoHakt3WsXA-dVC-9g33g",40.470578,-79.960043,10
"1888","nr8s_2RSkqHOkTAEX6sDjw",40.491773,-79.907924,62
"1889","nztzwmQUoE8nXSIqzfzGDA",40.4441713,-79.9963649,4
"1890","uLF_5mPsX2fuNvBVWDMvnQ",40.389439,-80.071628,142
"1891","vs3UrHaSnzFOxmFU2UAfxQ",40.357213,-80.0520951,112
"1892","wArHNuk6vt4VKx5zNsJUZg",40.4956657,-80.0559193,31
"1893","3dtZprG08noZiOuHc5WoUA",40.4291032,-79.9813886,15
"1894","3wrbU3hdn-CsmT8tj4WyQg",40.4349312,-79.9224332,19
"1895","4AUejLFrzodl8AowhJ82rw",40.4568173,-80.0123602,371
"1896","6AnorAMPkTdSDbUkOoV1Rw",40.4645128,-79.9823112,235
"1897","91OcpKIs4scRpgeE_TcdsQ",40.4424373,-79.9957133,4
"1898","9eQZl5jX-iLdNvCWmSC3Gg",40.441548,-79.885623,204
"1899","EIPq4cFSFixHwk2EozDFeg",40.4277473,-79.9689765,15
"1900","EOWYeAhHDAYmG7jtIBuq5w",40.3567582749,-80.0517179905,112
"1901","ISKLP0qxApATxRlUDob6Cg",40.4121132,-79.9113203,46
"1902","JtViWM5LYyQ22uq2DYqt6A",40.4561976,-79.9435155,3
"1903","PgUojidcdSl9VwXGxN59Jg",40.4286119,-79.9848885,15
"1904","Pv1TEbc0Cqn18kG65Sa2dA",40.457666,-79.928882,3
"1905","SgQYRICpMdWCmY7wM2Cmcw",40.3932957,-80.0656653,34
"1906","WXpi9z1bqF9raZSW8z70Ow",40.4432077,-80.0021285,4
"1907","XQ6DJ9TNDYNjm2BxjqRQWw",40.4425488,-79.9990058,4
"1908","YiJbDWMD7vv52p1mkTYM4w",40.428952,-79.98595,15
"1909","bt8ZUJboJICIojJna2cIfw",40.3607821,-79.9322507,372
"1910","cjniLFVWyRh0QO9v5Ach7w",40.4891772611,-79.8925406952,7
"1911","nwVGjLVWCzmX5hm8xI2O2A",40.399184,-80.025491,56
"1912","r8jeeS3k_diihMDSu9IjlA",40.405245,-80.018538,373
"1913","sa3xqElJEv97MazozLeszw",40.3798256,-80.0446104,30
"1914","uie9L4ZrCvDdkSdByOVTLQ",40.388732,-80.0496341,20
"1915","vGqquKUhtzw3hosrYfxf4A",40.4620238,-79.949179,3
"1916","wwmMJIDyq7QHBzb9YSaCkQ",40.3658059,-80.0251276,109
"1917","62EQGCWUVIRixQD_q72V0Q",40.4296522,-79.9232478,19
"1918","Aii-cjUiQiBCkukhfnJJmA",40.4435096,-79.9495912,2
"1919","FCpqtFF1MGsXTiyC5im4bA",40.433785,-80.005866,13
"1920","NY2uV_2uHunRkuLw40cGlg",40.439302,-79.992971,4
"1921","Sr98G9lk8nWMGOoxO_fUQA",40.3684469,-80.0130696,98
"1922","U071C9Sl-ICavtE0hUMpcw",40.4659206,-79.9526441,3
"1923","V8jMEIQ7oGK-vKyg0FiTCA",40.4411888,-79.9988332,4
"1924","Vk6RdQf4fOeaNx1uUVmELg",40.4603426,-79.9250006,3
"1925","YTqSkgOiiI9HG3hNH7ovfg",40.4606393,-79.9471799,3
"1926","YgpvEiMnwxA0aLayi2w6hg",40.4388814,-80.0049133,4
"1927","bi09mHAMWmb6RIhqP2p1BA",40.3951787,-80.0225039,47
"1928","cZhbkTNfS7zK30383t9GDw",40.4656244,-80.0656106,216
"1929","cecwsACjPYzCv8ToGt8yVA",40.4427339324,-80.0020873547,4
"1930","cmGR1HS9ms233roSllcglw",40.4516361,-79.9333919,25
"1931","fNrQg2ORp4zj5gC75dwlWg",40.4540482,-79.9814381,32
"1932","fQfIwjaftsOOOWKB3UXhtA",40.4653009,-80.059652,374
"1933","j9wGRZESnopncpVQKQx9ww",40.4415876,-79.9582278,2
"1934","kdF5DxsY3pkjggvpsGrUcw",40.387436,-79.9329543,375
"1935","mKgUUpYWk5Wffcx99vBbMg",40.368716,-80.034629,12
"1936","pFkEafZFTRE-qgB3NYC48Q",40.4290121,-79.9817253,15
"1937","qfE56Noi-gtgy0WcSMtfIA",40.3685959,-80.011746,98
"1938","rUQfZOengMpXFkLvJrNJ3g",40.453359,-79.931454,376
"1939","scB9lXvcnsunIvUQMsG2fQ",40.470517,-79.961264,10
"1940","sdaDNwIM19YnYULhTw1iuw",40.4070884,-79.9105706,92
"1941","xLHoIzaExmTif3Bc5rgJFA",40.4543526,-79.9828179,32
"1942","5dTp7_eChd1rO0Js7xSiRg",40.440592,-79.996589,4
"1943","7eqqQAwMG3jbTxnR6fNk2Q",40.4577511,-79.9285556,3
"1944","KrUOYGmjj_aSJG06i8ja9A",40.4523205438,-80.0166262105,8
"1945","PP1iNmpyRIEVpWv98IVvFw",40.4408674,-80.0047092,4
"1946","QOwoKLXHMyeDaD5996Z9hg",40.3527436,-80.051873,80
"1947","Utw-lvWCFJkmRxIEDhPlhQ",40.4377423,-79.9219708,19
"1948","WNGyIejOcpJpNgxqWPDwHA",40.3935912,-80.0202601,47
"1949","YYce9ncwXBgOjU6ItboZ1Q",40.465073,-79.942513,99
"1950","YhBJajLay4nmbOqGsn_6aA",40.4783789,-79.9555457,73
"1951","_-1EgXrkOlKajCsmasuEgg",40.4411580018,-80.0337334703,126
"1952","_y7PECWjxr_E-hhmDVdEjw",40.4619134,-79.9490101,3
"1953","bUmnZJ1DjtDP2_qb2M62mg",40.475437,-79.919706,203
"1954","jbbaOY_Jh71a9i7JDmkY8g",40.4051093,-79.99071,377
"1955","lVq2xqwCnccZ3oI5CdAD5Q",40.4695091,-79.9617917,10
"1956","l_Ps014w1LrzLrEeswJp2Q",40.4066479,-80.028503,318
"1957","o8rfoxD5KyMUNxeWIaJhJw",40.4566701103,-79.9676758264,234
"1958","p6T_XSO4GRjCehL8FB7W3w",40.428879,-79.979321,15
"1959","q6FZbqlnTL9wAP3XND5XbQ",40.4329588,-79.9273235,257
"1960","rQCQsKxkqfVTYU9wgzhVSQ",40.4534775,-79.9822567,32
"1961","x9vi-Xb0MlyvnyfnUwjI2Q",40.4509568,-79.9844725,32
"1962","1QhIsblyEViEWc53FmxH_Q",40.4869258,-79.8906011,7
"1963","1jl3G4VZjkEVboD7cUZ0gQ",40.3809456,-80.0447335,30
"1964","9VtaTbTKVK9sQVy4j2RO-w",40.4895888,-79.8723628,139
"1965","EbYGsrovAJRNitvkmAix3g",40.444196791,-79.9534454451,2
"1966","JKVULpaKH1HfXqEo4fFooQ",40.42877,-79.985515,15
"1967","O17FBkknzlwPJhXX3tEQ-g",40.4379871718,-80.0021051924,4
"1968","OgsDmWHsTAjiaGjl49o-Gw",40.4654736,-79.944844,99
"1969","YvjOCkWxckLzdTlr4bl7Rw",40.438672,-79.98757,4
"1970","k04APRKYjGhOKU9-v6oxyQ",40.4085601,-79.9024095,181
"1971","oH-N5ONrsWK8jWuq8p653w",40.439597,-80.00141,4
"1972","ovIBsFKQP7-OdWa8Sb7gGA",40.4282768,-79.9761227,15
"1973","zXm5cjyEl5hUrUvuWiYLHw",40.4287528,-79.980545,15
"1974","0NcAGBrIXSde76VNgtSj6g",40.428995,-79.984827,15
"1975","0bDp9GJBQ4K4ZTzvewLoVA",40.4522723,-79.9826658,32
"1976","0h2My97xjAjc1pNrMM266Q",40.4442936,-79.9169098,378
"1977","6Ela-jlBHDohrredgr3D0w",40.4075314325,-79.9100248267,92
"1978","CSsVUZNYrROBdn6YQoDgOQ",40.4285864,-79.9846737,15
"1979","EBrwIYYtBdGQ5X3zuvM1qg",40.4380979896,-79.9981609323,4
"1980","H9R8b2pgn3NQhQHesEUEiQ",40.3950801,-80.0346598,65
"1981","O3I-lmolfNny4FHu_GmThw",40.4516251,-79.9327303,25
"1982","PavTvJ4JSe9rAwjlr-wrsg",40.4496169181,-79.8988556098,379
"1983","Q8mVmr8sazDCp-c0gRB0NA",40.4378228,-79.9203725,19
"1984","TFvvI_MxoTg-rNHpvh3QeA",40.4383304,-79.9464765,380
"1985","UK3I6zxc4D1xwjItJ9vWyw",40.433197,-80.0037035,13
"1986","WH9VFiRIt1z0faVqH_qzzg",40.445051,-79.956439,2
"1987","XFnacCY_kpQhtPqbc997gQ",40.4582391,-79.9738461,32
"1988","YgPWKeEOgAy4IyEMRxrwdQ",40.452847,-79.9291586,61
"1989","ZTUV3EYQ_2L1yRvr1vKxEg",40.357621,-80.0503804,112
"1990","_qlkUN9V2zpDpxNHsg8PZg",40.4407589,-79.958856,2
"1991","ahmLb4mLZ-pEiQZVdBqKdw",40.441237,-80.003478,4
"1992","m_kVf_mvLKSfy2fmYJH7dA",40.463206,-79.968934,10
"1993","nweN3oA0Ao3I9sPZmWwexQ",40.4557138,-79.9311175,3
"1994","obAdXU3RULuUOww759_h_w",40.481272,-80.041641,381
"1995","vsAxFICzxvaQv7Jjj52Jqw",40.4866151,-80.0549044,221
"1996","yDBfRK6lg23-4yKjwU0hHQ",40.4378464,-79.9193365,19
"1997","01a4YOjiBbPUBxvgX6F7VQ",40.38177,-80.045186,30
"1998","0mVPgHWdGaZDJGa0SH6HVQ",40.44432,-79.95492,2
"1999","3UL1To_gn_eOY5iFH5oBxA",40.4509532,-79.9349372,25
"2000","7VDwNJE2_5d8ifONCfpdHw",40.4434132,-79.9961509,4
"2001","9MpJPuR-IL_sj842pofLPQ",40.45853,-79.947121,382
"2002","AuhN2byA2Cyn-uzWD-pJxw",40.4410144,-79.9579228,2
"2003","BQyylXNvCFvWTzuHEejW_Q",40.452379,-79.982569,32
"2004","Fx9NGStq3-YpG1zcHzJftA",40.4585401,-79.9296808,3
"2005","HI9CqiL7CeoiWz8hjvhgxg",40.4385194,-79.988549,4
"2006","NaRkccIbBE3gt-3fne_bDA",40.357213,-80.0520951,112
"2007","Pkm9lciseEmE-Y3wiPtlaQ",40.459221,-79.965593,383
"2008","VcubksW4ME1pI67behQqkQ",40.4376677,-80.0004885,4
"2009","VttoTCACG8MRWrh3bnKyPg",40.4707671,-79.9599462,10
"2010","_sKjDjYulL0Wf_AAqz8QaQ",40.4394979,-79.9573863,2
"2011","cMye2oCRy1qAvwMK-7i6JA",40.4289303,-79.9866053,15
"2012","gsS84lf4hAVEWdP__oFR7g",40.4442059,-79.9955278,4
"2013","jetVJScqUDj_bl6RzlNlnw",40.400967,-80.0425457,1
"2014","kV1Ev0RA3L1gRbU8GLeN2Q",40.367905,-80.0366279,12
"2015","koMMs8T6UgrXGKHoFQy-7Q",40.470943,-79.9600419,10
"2016","ncJHHRHqsEKUl_5InoDBRA",40.4572664,-79.9254416,3
"2017","o1qRMk4RiYJoQdo-jrrmRQ",40.4656524658,-79.9558029175,3
"2018","o5JECHG9DhHsYX03M7DULw",40.439946,-80.00348,4
"2019","qM1kLyu2xAiFZdgnbTyHjA",40.427256,-79.9687469,15
"2020","rcCGdKxMPJk4lCzZZ1i_bA",40.449077,-79.987519,32
"2021","s-PrWXAB-63b-Dp5IC7Uzw",40.4648739,-79.9403767,99
"2022","u3P89EnLw2_RMdu9sW-qIw",40.3876212,-79.8640073,345
"2023","zxXATbR9pH_Ml6nK3kq2bw",40.4525882,-79.9816821,32
"2024","59JAguBIKS95_ohKXZtBfw",40.4423828266,-80.0046622753,4
"2025","9-ajcNoEnO2ncMi6iiyKmA",40.4623454064,-79.9241651595,3
"2026","9tEz0kwrEnhi7-CVg8pktw",40.4370074,-80.0000142,4
"2027","EQOoRmLsilk_94QS3q0vgQ",40.426873,-80.057167,33
"2028","KPfW7qrWT_JdRHwM0k8yiw",40.439047,-79.9554689,2
"2029","LV_cLZO7r4XG1BXsMTWZRg",40.4320547,-79.9233034,19
"2030","Rht_xxtVzTJK2IgrrXmppw",40.441487,-80.0016733,4
"2031","Rno_Ql5EgidmyZGfTxNcTQ",40.4287428,-79.976903,15
"2032","TEKCIR7IZWOdQ2ULc3Xyfg",40.4382419,-80.0682068,102
"2033","_Ym_8IJk6r-15cHKAbKuyg",40.4296681,-79.9226913,19
"2034","as4i7Y8si0jPWqCls56szg",40.4567693,-79.9292802,3
"2035","bET5TzrC4mpYTg398BmH2g",40.4459012,-80.0112553,5
"2036","e5HRYpEIkyrKNR6yA2rnqQ",40.3681996,-80.0128138,98
"2037","guNwJnrGcVAJZqUNL_5m8A",40.4071541,-79.9173797,46
"2038","jTAKV9zLlAjouAKh4Wd7Yg",40.497444,-80.058655,31
"2039","pMm91uJMxfq6CFON9LqLRg",40.3801120067,-80.0445151838,30
"2040","qCdhI4LCUIuzbLKt6znEFg",40.4458370011,-80.0113584101,5
"2041","rM-yscH8mBLYvpWnmvuPMw",40.458335,-79.924717,3
"2042","ueibmhF9VBoJ6qtpls63BA",40.4464761,-79.9926125,4
"2043","6a22po6d4gYBPClKsQbvfg",40.4293034,-79.9724245,15
"2044","9hF1vOOkT-OMVhYwPCxtcw",40.365162,-79.982409,37
"2045","M81DfL9-BLugRVnasW2Dgg",40.4248598,-79.959846,384
"2046","NczaqzFtDId9GmVTy2GWHg",40.4211121,-80.066862,385
"2047","T_KgxAeUAbQboY4u_yrmjQ",40.4812093824,-80.0414977223,381
"2048","UK51LgJRJ8_LUQQPZ5zfxw",40.4285851,-79.9866264,15
"2049","WtVCz41UwY93oLCBI8mPBQ",40.472751,-79.959173,10
"2050","aqNwplp89UTe8dfGXj_yKA",40.4430419,-79.9986943,4
"2051","bU7fRpS0NHrjIa4Lllt36Q",40.450588,-80.021582,8
"2052","fPuWTlwtHXJtT7UMZKd1rg",40.422732,-79.92853,24
"2053","jwfn_BBOLOw044pBAnCM0g",40.42909,-79.981298,15
"2054","mnR9KualdR4VpDwd1oFa_A",40.4391577,-79.9978185,4
"2055","tWBxu4ncghb1EmSrMc4BVw",40.4463709,-79.9549465,2
"2056","yXuao0pFz1AxB21vJjDf5w",40.3875124,-80.0932152,120
"2057","MALVwbgb3rS4GBu9tGlNUg",40.4824569,-79.951507,73
"2058","PBw1_DSuQBQYDUJ_npPIJw",40.430735,-80.0076349,97
"2059","QyAyPWCXZsaA8W0JPQznBQ",40.3742132,-80.0546587,386
"2060","T9lBBARvdWU-Ji53nz0O8A",40.4383765,-79.9881618,4
"2061","cUh-c1PgFFzjAc9HdlABCw",40.4330076,-80.0045618,13
"2062","d9KImdtGLWWyK0YmEaLmWQ",40.4441756,-79.8854207,204
"2063","fwfhHFE1LkURDmd7uNwCyQ",40.4276253,-79.9680734,15
"2064","gfpl_GyyY5uj6zJnIdzImQ",40.441888,-80.003443,4
"2065","naWaLmfTO8bw-nabXzLaxg",40.4712221,-79.9598367,10
"2066","uaq6yp0CBPzJvtRU8rQJrg",40.3791169,-80.0449747,30
"2067","wi8GZ2FJrXdK-GwP-tcYyQ",40.4381463,-79.8921011,66
"2068","x1EtuyQAd1NcJ-Esvtop3w",40.404139,-80.030575,134
"2069","14JrDlEb7SMK_ZHrS80lFA",40.428426,-79.979395,15
"2070","1wCyM-brDWQNxrJajO7QXw",40.4303393,-79.9770267,15
"2071","34TBKRXYq1JHe4kYlHW2Eg",40.461657,-79.94854,3
"2072","4atNH8sL_W6EakDKtWr8OA",40.458625,-79.942738,3
"2073","59sAhagzR9x6b8-6hBhMMg",40.357226,-80.028931,387
"2074","8VOXHkfpcjiqGqi5l48X_A",40.4287933,-79.981391,15
"2075","BMojKb3OCB4NWRkvHnHB6Q",40.4286744,-79.9833156,15
"2076","BdTRQw4z-bxVfDlv-JSb7g",40.4442424,-79.9924126,4
"2077","BssYf80oXJKxI6AZlmlKig",40.365075,-80.024144,109
"2078","DJ044fmOSbnIi9Knheu2Qw",40.3907095,-80.0741732,142
"2079","DLXsum58TwWhufJM1y06pw",40.4410639,-79.9587705,2
"2080","F-Mg9bKk26-p4CoN9gaDDw",40.480908,-79.953732,73
"2081","KT8KJ4zt-IPqpLzACdpEZg",40.416731,-79.925176,89
"2082","L7KHl7v7g3gDxUEpAt9z-g",40.3793534,-80.0016027,388
"2083","Oi8IOoJOEX9JZYK65fUrrA",40.470474,-79.960431,10
"2084","P1fJb2WQ1mXoiudj8UE44w",40.4081422,-80.0851737,9
"2085","PQdMkFgdSyF-2jK8WhQu-g",40.4408628,-79.9581821,2
"2086","RiI-mJXjbP2RZUMQgh_yvw",40.435556,-79.923256,19
"2087","XWq_LvQEujI5KL0Y1A9hkQ",40.3762821,-80.0366814,308
"2088","Z94doPdgyDOgjtYUVRBNjQ",40.4338841,-79.923134,19
"2089","Zxj0lZaHBgXlg6N6m258Ug",40.4559863,-79.9152207,60
"2090","a7lkm_8HM9izrfJWhAK8iA",40.450502,-79.935149,25
"2091","akDfPPHhy7Sw5Bz2Gfc5ZA",40.4896877,-79.8745899,139
"2092","b1NrEJv3vApVbtpybxYuOg",40.435861,-79.923263,19
"2093","dwz55gqPZwSBD74yFFb27g",40.4876529256,-79.8806163564,40
"2094","mKEUpLDkL_SZvjI5Hc9gpw",40.3596095475,-80.0024414062,27
"2095","mMbUTTTK2ke8aSAS1eWMRQ",40.3946456,-80.0208059,47
"2096","rbqMKloegIO9eewxSvxCdA",40.4646159,-79.9063384,389
"2097","sMgKsV73VMR5vqmijarIxw",40.4418454,-79.9578818,2
"2098","v-y7cV0-ChxQp_5TyZ-KTg",40.4427477,-79.9939659,4
"2099","vHxZIa2ihyQlLr-KxaXhXg",40.4427359,-80.031419,390
"2100","vXBc-i30S0eypUVy7TA6cw",40.4606263,-79.9238313,3
"2101","xmyWUwZtjPK6xLdNuAUxaw",40.388395,-80.049821,20
"2102","-23t2qOQWj8Kqp-Ijm1BQA",40.439226,-80.0017249,4
"2103","2pN9BQ0kPWjPZbTXc_NANg",40.4287151,-79.9825489,15
"2104","4_ui2UwZ3n9SLTFIAL68Ew",40.4406248,-79.9958864,4
"2105","4jdlI2bHLZilcH1iRO0WRg",40.422696,-79.964238,391
"2106","8HAZBCxGo0JeIvq9TeZiUg",40.4645835,-79.9361976,392
"2107","ADEAmLIP2Px02oErSef5KQ",40.438355,-80.001983,4
"2108","IS9ZqBV6R0olC_OYv-vGjQ",40.4139412,-79.8508554,87
"2109","JiWGjXYrq4ehNeRhKSZqcw",40.4415006,-79.958821,2
"2110","Kqj8pAp4xUD0wOAQ2pP5pg",40.491205,-80.047502,302
"2111","Lgyc-00L5pAELhjwUjAz-w",40.45107,-79.933499,25
"2112","Lm_mR5xDF91OeZw97ch41g",40.4432622,-80.0026232,4
"2113","Ln34kwDUNZPLhVhUqauLWQ",40.373453,-80.006247,393
"2114","Msfys8NloDpAsWmhvC9T6A",40.4611862,-79.9477047,3
"2115","SaBrf12G3EVpBeK6Z6btsQ",40.425747,-79.972958,15
"2116","SxWpUJPBKpDwnt8DbVgVwQ",40.4508375,-79.9839077,32
"2117","Y8ijuEjSTwnAJA3lIfAucg",40.4338421543,-79.9230824102,19
"2118","YvdYaIfLMQYg3ZieUOfg3w",40.417685,-80.0450191,127
"2119","_ji6oh2RwfOOt0jMznT5wg",40.4460679,-79.948641,2
"2120","bufORugql7KgD_d5KvhxDQ",40.395691,-80.04689,186
"2121","chCS06pZT7JhApZuhJsPZw",40.4523244,-79.9521152,3
"2122","iovp_cgGX8IT1-ZBUJ8z-g",40.4516262,-79.982709,32
"2123","nP_-BYWSPNEeVY7L2tSojw",40.439681,-79.957556,2
"2124","rfy_bJ5ad-gfVmMeqKtsyw",40.442777,-79.953151,2
"2125","wFOpzA2eiyQ5HlNSuS4-SQ",40.3762608,-80.0367425,308
"2126","zOWxjA4feUfnFlBbOO65Ww",40.4321182939,-79.9760055542,15
"2127","-bKEI1KR-kCL_JPEQXOtEA",40.4506624,-79.9355421,25
"2128","6KrFqm5q4ZZAYxTRaxdCSw",40.375527,-80.068593,163
"2129","6auBVj2qa6J894liFDtieQ",40.4640505,-79.9775979,394
"2130","I_1EKAZ4GrOYaAE_4rM-3Q",40.4589752,-79.9721193,32
"2131","J439P_mDAosvQb59liLkLA",40.453668,-80.01689,8
"2132","LltDzuzRbAJbSrqD4JH-3A",40.3919558,-79.9874081,140
"2133","PvClFu-OG4-3mG1n6CjgPQ",40.3921479,-80.0133763,395
"2134","UX5VDnWoiVuHukr3nFN1lQ",40.3876212,-79.8640073,345
"2135","VwVNTY4BtbYIl3cInH9E9Q",40.4427042652,-79.9540711166,2
"2136","YyoXla4L4uIGSf05110XaA",40.446578,-79.99496,4
"2137","_f8bh9Mj0FKThJReDFENjA",40.4685427,-79.9623472,10
"2138","aj4XHn7jZ48euP4g8ape-Q",40.4380683,-80.0043039,4
"2139","cjdzhHLcQr3Jyd7sILPgog",40.4274699,-80.0524348,33
"2140","exz1kmKOapNfXT5CH72Xxg",40.4281596,-79.9723122,15
"2141","gNiqOjhVCcGTniZWDBTYtA",40.4398652,-80.017598,396
"2142","m61vZsAxmTEq3uiCjFjM8Q",40.3942666,-80.0350906,65
"2143","mPlWLIA4pkHMRtlQDm6UyQ",40.3818121,-80.0444905,30
"2144","nAbzsR4uVut0ugLTog945w",40.4382461,-79.9221306,19
"2145","nsZrRPXIfEm2Gyd3nZRyXA",40.4656495,-79.9547421,3
"2146","xar9PQwAOg2qZMd3QiGSdQ",40.436699,-79.92262,19
"2147","yhzRoqJrDYku_48CFfi0ig",40.4701312,-79.9605139,10
"2148","2vp3ZAysnItVdkv_eX_ZvQ",40.4425007,-79.885405,204
"2149","4Z1ctqySL5LVXLOTC3bNxw",40.4416258,-79.9963308,4
"2150","6C1Igw4BzRmg5Et8GSVfpA",40.443651,-79.999821,4
"2151","AK8T92URfkOUoTAVd7l2EA",40.4882107543,-79.8938473445,7
"2152","JQJsfuuF0F25Oo3AMUBJHw",40.4712103,-79.9597277,10
"2153","NYwMTKUPCojSbzAucMCc1Q",40.428359,-79.978196,15
"2154","QdrvQq5li3W3RFV_i-d2lw",40.4372667,-79.9966201,4
"2155","R40NEYjwPkpZBxcmocmlbg",40.4513407,-79.9337719,25
"2156","TNm4gE5XMmP0l9esS3Qh7Q",40.4402973,-79.9564375,2
"2157","T_CUh42Rb1IIvTvIViDyLQ",40.4404209,-80.0020411,4
"2158","aRTQo0EQnLWo5Qg2io4Gbg",40.4106948,-80.0244163,11
"2159","cFpc6oLcO08mWJHCRE6S-A",40.4931766,-79.9755103,397
"2160","jup_vxxNC-XEAFOX2uuc9w",40.4426289,-79.9991141,4
"2161","k5JrLWy8RYciIDqNDMuBrA",40.4557417,-79.9403787,3
"2162","kabEJaBxBIH-O0lZOS891A",40.3660825,-79.9817888,37
"2163","mcwa0LoGYEbutyorZ0GB7A",40.4398818,-80.0037001,4
"2164","nciJNwbEFuz30IDBvv5pUg",40.4088063,-79.8781602,398
"2165","q9KLwPdSatWBAlIxSArTTA",40.440592,-79.996589,4
"2166","vvPzcOhbQn5fLQUAIxcP6A",40.4515311,-79.9837292,32
"2167","1uMpsCZjnKHEaPdrxAMY-Q",40.442035,-80.002556,4
"2168","4pDO3TZ-WJDofAt4uREMig",40.456133,-79.905387,399
"2169","8RbRQj58Dr9z4oUf633BMg",40.468347,-80.032514,400
"2170","Dra-diHsNo-c-LzOpIwY8g",40.4534962,-79.9822822,32
"2171","HZdLhv6COCleJMo7nPl-RA",40.35762,-80.05998,401
"2172","N7h3Gl0ADLjLeZPwSJwI3Q",40.3872142283,-79.8625777567,345
"2173","i4O6QQe_gEr4aDSY5f4imA",40.4581162,-79.906008,402
"2174","iwkDUiXpKjtSWWNyO9ORyg",40.4426821,-79.9983079,4
"2175","kGLM7M4G9LuxD9Y6p3NSPQ",40.4664894,-79.9648053,10
"2176","nZq_D4BLT2J8Uzku1xJQ7A",40.4578736274,-79.9175850302,60
"2177","ryqYlw3F5MPIHXJylSjD0A",40.441932,-79.957181,2
"2178","uCUYEYPPeq8NYV6oak-WLA",40.356473,-80.052131,112
"2179","v0GwJK6CnFpKVex-ekCpJg",40.393828,-80.0351994,65
"2180","yTvw0EOoMeH-k2zDdDTy4g",40.4363062,-79.9227021,19
"2181","EhwS_aJRsqbaszZrW_NxVw",40.4300658,-79.9966798,125
"2182","GB1pF4hPu_tCpx2BknwgMQ",40.480713,-80.041572,381
"2183","IwS-csQKkWt3lYr25Mx2uA",40.4604002619,-79.9468455337,3
"2184","KWbZpWhmGqpedH-6_HYuBQ",40.4288220013,-79.9868668243,15
"2185","NjWAVjMxUwOqnpOOQL71QA",40.47313,-79.958894,10
"2186","Oeh9xjp5xYJFy0mgsPzUkw",40.3803202,-80.0442924,30
"2187","P3V1sCnNIyQVMDVUz30XYg",40.4965259,-79.9442228,350
"2188","SKQgrrPaatieak3XKBDXYA",40.4188684,-80.0579697,75
"2189","b6_r6QH2KgMYlLySSf0Rbw",40.4406248,-79.9958864,4
"2190","bEpCq5dFv2xfGLEAnErV1w",40.429034,-79.971192,15
"2191","nrVJI0fhbjO1eOZZ5gLWqg",40.3951265,-80.0345506,65
"2192","uE13Va-lX7jqshs5NSzQvQ",40.4596217,-79.9256028,3
"2193","zzK7j06Pg8YWkQHzgsTuQA",40.4282556,-79.9740374,15
"2194","1uPTCXmcAVujpLs1ieLUzg",40.428184,-79.975306,15
"2195","825LWZwpTWU2-Md4DuMCrw",40.42746,-79.969291,15
"2196","DTqXjXdkYwb_8o53uxwkig",40.4362769,-80.0517519,403
"2197","Km-96EyJSH93tUs9iToM-A",40.469009,-79.96322,10
"2198","TC6V1Rjaw-6XIGV2-SKyCw",40.3616771,-79.9997253,27
"2199","aHQfnf5HjsAYgSa-I74SmQ",40.458618,-79.934413,3
"2200","dgzU923a29Yb1M8_Rz6R4A",40.4562375,-79.9761119,32
"2201","ehmtix6CHtneuYXzbrSwYw",40.4263872,-79.9672088,15
"2202","gQ3vh3Gyq6q48bdsrgLOyw",40.4622409,-79.9506886,3
"2203","yGH6lbDKsg1NWt74F41nUg",40.4414521137,-80.0073372918,4
"2204","ywbiQCZnCrK8A4K9TkWVTw",40.4515167,-79.9849613,32
"2205","zXCoCQbYxYcfzqxUV2iSUQ",40.451096,-79.9332613,25
"2206","0k7Jno-a9OoYitWZ-KFzhw",40.4612318,-79.9484943,3
"2207","9dQe2KwoHKJvZDHUXlnU0Q",40.4335088,-80.0040218,13
"2208","BrPTaXUVu-VH-PDFFTrmCQ",40.4293613,-79.9817741,15
"2209","GEw1pLdbMlJecvQkKBIgSw",40.3954394,-80.0657414,404
"2210","Iv-QoXIeFM06tGPPGenrwA",40.426781,-79.9686809,15
"2211","KnlNwiIELDWAR686Bk2WJg",40.462831,-79.9516804,3
"2212","LN3OCT1xOedbf65xKzFSNw",40.4657149,-79.953504,3
"2213","NqmdaI1GX8LOTRYlMGlTsw",40.4521267,-79.982872,32
