,business_id,clusters,after_Jan2010_count,after_Jan2014_count,after_Jun2014_count,after_Jan2015_count,ratings_avg,users_sum,categories,city,state,name,review_count,stars,latitude,longitude,attributes[Alcohol],attributes[Ambience][casual],attributes[Ambience][classy],attributes[Ambience][divey],attributes[Ambience][hipster],attributes[Ambience][intimate],attributes[Ambience][romantic],attributes[Ambience][touristy],attributes[Ambience][trendy],attributes[Ambience][upscale],attributes[Delivery],neighborhoods,open,regression_value,weighted_regression_value
1948,bU7fRpS0NHrjIa4Lllt36Q,8,3,1,1,1,3.119929453,7.56,"[Public Services & Government, Police Departments]",Pittsburgh,PA,Pittsburgh Bureau of Police,4,4,40.450588,-80.021582,,,,,,,,,,,,[North Side],TRUE,16,23.58666666
1949,fPuWTlwtHXJtT7UMZKd1rg,24,3,0,0,0,4.932360743,10.05333333,"[Bars, Nightlife]",Pittsburgh,PA,The Coop,3,4.5,40.422732,-79.92853,,,,,,,,,,,,[Greenfield],FALSE,13.5,49.58666665
1950,jwfn_BBOLOw044pBAnCM0g,15,3,0,0,0,3.207574654,6.865,"[Diners, Restaurants]",Pittsburgh,PA,Penny's Diner,4,4,40.42909,-79.981298,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],FALSE,16,22.02
1951,mnR9KualdR4VpDwd1oFa_A,4,15,3,1,0,3.381535288,37.17,"[American (Traditional), Restaurants]",Pittsburgh,PA,Apollo Cafe,17,3.5,40.4391577,-79.9978185,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,59.5,125.6916667
1952,tWBxu4ncghb1EmSrMc4BVw,2,4,1,1,1,3.288182273,6.656666667,"[Medical Centers, Health & Medical]",Pittsburgh,PA,Concentra Medical Center,4,3,40.4463709,-79.9549465,,,,,,,,,,,,[Oakland],TRUE,12,21.88833333
1953,yXuao0pFz1AxB21vJjDf5w,120,3,0,0,0,2.680851064,9.4,"[Food, Grocery]",Carnegie,PA,Shop N' Save,4,4,40.3875124,-80.0932152,,,,,,,,,,,,[],TRUE,16,25.2
1954,MALVwbgb3rS4GBu9tGlNUg,73,72,21,15,6,4.604728633,118.075,"[Wine Bars, Bars, Nightlife]",Pittsburgh,PA,The Allegheny Wine Mixer,83,4.5,40.4824569,-79.951507,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Lawrenceville],TRUE,373.5,543.7033333
1955,PBw1_DSuQBQYDUJ_npPIJw,97,5,0,0,0,3.143731422,9.531666667,"[Bars, Nightlife]",Pittsburgh,PA,Havana,5,3.5,40.430735,-80.0076349,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[Mt. Washington],FALSE,17.5,29.96500001
1956,QyAyPWCXZsaA8W0JPQznBQ,386,4,0,0,0,4,4.04,"[Active Life, Swimming Pools]",Mt Lebanon,PA,Mt. Lebanon Swim Center,4,4,40.3742132,-80.0546587,,,,,,,,,,,,[],TRUE,16,16.16
1957,T9lBBARvdWU-Ji53nz0O8A,4,2,0,0,0,4.527272727,2.2,"[Barbers, Tanning, Beauty & Spas]",Pittsburgh,PA,Joe Madia Barber Shop,3,4.5,40.4383765,-79.9881618,,,,,,,,,,,,[The Hill District],TRUE,13.5,9.959999999
1958,cUh-c1PgFFzjAc9HdlABCw,13,10,5,5,3,4.51901566,8.94,"[Hotels & Travel, Tours]",Pittsburgh,PA,Segway In Paradise,11,4.5,40.4330076,-80.0045618,,,,,,,,,,,,[South Side],TRUE,49.5,40.4
1959,d9KImdtGLWWyK0YmEaLmWQ,204,3,0,0,0,4.25625,14.93333333,"[Food, Beer, Wine & Spirits]",Wilkinsburg,PA,Wilkinsburg Beverage,3,4.5,40.4441756,-79.8854207,,,,,,,,,,,,[],TRUE,13.5,63.55999999
1960,fwfhHFE1LkURDmd7uNwCyQ,15,3,0,0,0,3.706051873,4.626666667,"[Banks & Credit Unions, Financial Services]",Pittsburgh,PA,PNC Bank,4,3.5,40.4276253,-79.9680734,,,,,,,,,,,,[South Side],FALSE,14,17.14666667
1961,gfpl_GyyY5uj6zJnIdzImQ,4,10,3,2,1,3.189333613,15.90666667,"[Cafes, Restaurants]",Pittsburgh,PA,Caffe Amante,10,3.5,40.441888,-80.003443,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,35,50.73166668
1962,naWaLmfTO8bw-nabXzLaxg,10,19,10,9,5,4.306772659,26.62666667,"[Arts & Entertainment, Cafes, Arcades, Restaurants]",Pittsburgh,PA,Kickback Pinball Cafe,24,4.5,40.4712221,-79.9598367,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Lawrenceville],TRUE,108,114.675
1963,uaq6yp0CBPzJvtRU8rQJrg,30,6,1,1,0,4.469308845,6.896666667,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Alberta Modern Hair,6,4,40.3791169,-80.0449747,,,,,,,,,,,,[],TRUE,24,30.82333334
1964,wi8GZ2FJrXdK-GwP-tcYyQ,66,6,1,1,1,4.852650494,5.565,"[Massage, Beauty & Spas]",Pittsburgh,PA,Root Massage and Bodywork,7,5,40.4381463,-79.8921011,,,,,,,,,,,,[],TRUE,35,27.005
1965,x1EtuyQAd1NcJ-Esvtop3w,134,55,26,22,13,3.718116726,87.755,"[Pizza, Restaurants]",Pittsburgh,PA,SLICE on Broadway,57,4,40.404139,-80.030575,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Beechview],TRUE,228,326.2833333
1966,14JrDlEb7SMK_ZHrS80lFA,15,104,63,40,15,4.395189966,178.585,"[Bakeries, Food, Fish & Chips, Restaurants]",Pittsburgh,PA,The Pub Chip Shop,121,4.5,40.428426,-79.979395,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[South Side],TRUE,544.5,784.9150001
1967,1wCyM-brDWQNxrJajO7QXw,15,10,5,4,3,3.332620778,15.59333333,"[Fast Food, Southern, Chicken Wings, Restaurants]",Pittsburgh,PA,Popeyes Kitchen Louisiana,12,3.5,40.4303393,-79.9770267,none,,,,,,,,,,FALSE,[South Side],TRUE,42,51.96666665
1968,34TBKRXYq1JHe4kYlHW2Eg,3,4,3,2,0,4.07646559,3.923333333,"[Dive Bars, Bars, Nightlife]",Pittsburgh,PA,Seven Cee's,4,4,40.461657,-79.94854,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bloomfield],FALSE,16,15.99333333
1969,4atNH8sL_W6EakDKtWr8OA,3,23,10,3,1,2.008880687,28.90166667,"[Automotive, Car Dealers]",Pittsburgh,PA,Shadyside Honda,27,2.5,40.458625,-79.942738,,,,,,,,,,,,[Bloomfield],TRUE,67.5,58.06
1970,59sAhagzR9x6b8-6hBhMMg,387,2,2,1,0,3.485355649,2.39,"[Health & Medical, Dentists, Orthodontists]",Pittsburgh,PA,Hess Paul F DMD,3,3.5,40.357226,-80.028931,,,,,,,,,,,,[],TRUE,10.5,8.330000001
1971,8VOXHkfpcjiqGqi5l48X_A,15,3,3,3,3,5,20.33333333,"[Women's Clothing, Used, Vintage & Consignment, Fashion, Shopping]",Pittsburgh,PA,Three Rivers Vintage,3,5,40.4287933,-79.981391,,,,,,,,,,,,[South Side],TRUE,15,101.6666667
1972,BMojKb3OCB4NWRkvHnHB6Q,15,6,0,0,0,3.783780011,11.94,"[Bars, Nightlife, Lounges]",Pittsburgh,PA,Elixir Ultra Lounge,10,4,40.4286744,-79.9833156,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[South Side],FALSE,40,45.17833333
1973,BdTRQw4z-bxVfDlv-JSb7g,4,3,0,0,0,2.22845953,6.383333333,"[Real Estate Services, Home Services, Real Estate]",Pittsburgh,PA,The Pennsylvanian,4,2,40.4442424,-79.9924126,,,,,,,,,,,,[Downtown],TRUE,8,14.225
1974,BssYf80oXJKxI6AZlmlKig,109,8,3,3,2,2.682506085,15.74833333,"[Pizza, Restaurants]",Pittsburgh,PA,Nobby's Pizzeria,7,2.5,40.365075,-80.024144,,,,,,,,,,,,[],TRUE,17.5,42.24499999
1975,DJ044fmOSbnIi9Knheu2Qw,142,6,3,0,0,3.669724771,5.995,"[Active Life, Shopping, Playgrounds, Toy Stores]",Carnegie,PA,E2 Toys 2 Try,6,3.5,40.3907095,-80.0741732,,,,,,,,,,,,[],FALSE,21,22
1976,DLXsum58TwWhufJM1y06pw,2,3,1,0,0,3.79933665,4.02,"[Hair Salons, Barbers, Beauty & Spas]",Pittsburgh,PA,Natural Choice,4,3,40.4410639,-79.9587705,,,,,,,,,,,,[Oakland],TRUE,12,15.27333333
1977,F-Mg9bKk26-p4CoN9gaDDw,73,3,2,2,1,2.363302752,2.725,"[Local Services, Dry Cleaning & Laundry]",Pittsburgh,PA,Diamond Dry Cleaners,3,2.5,40.480908,-79.953732,,,,,,,,,,,,[Lawrenceville],FALSE,7.5,6.439999999
1978,KT8KJ4zt-IPqpLzACdpEZg,89,5,1,1,1,1.680547,13.52833333,"[Burgers, Fast Food, Restaurants]",Pittsburgh,PA,Wendy's,7,1.5,40.416731,-79.925176,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Squirrel Hill],TRUE,10.5,22.73499999
1979,L7KHl7v7g3gDxUEpAt9z-g,388,4,2,1,1,2.5296,5.208333333,"[American (Traditional), Restaurants, Italian]",Pittsburgh,PA,Royal Place Restaurant,4,2.5,40.3793534,-80.0016027,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[],TRUE,10,13.175
1980,Oi8IOoJOEX9JZYK65fUrrA,10,40,13,8,5,2.879188828,63.61166667,"[Pubs, Bars, American (New), Nightlife, Restaurants]",Pittsburgh,PA,Hambone's Pub,49,3.5,40.470474,-79.960431,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Lawrenceville],TRUE,171.5,183.15
1981,P1fJb2WQ1mXoiudj8UE44w,9,60,23,19,9,3.472372715,105.21,"[Restaurants, Italian]",Carnegie,PA,Papa J's,64,3.5,40.4081422,-80.0851737,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Carnegie],TRUE,224,365.3283333
1982,PQdMkFgdSyF-2jK8WhQu-g,2,25,8,6,2,3.169400321,32.21166667,"[Buffets, Chinese, Restaurants]",Pittsburgh,PA,Golden Palace Buffet,31,3,40.4408628,-79.9581821,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,93,102.0916667
1983,RiI-mJXjbP2RZUMQgh_yvw,19,69,16,13,6,3.833312231,131.6333333,"[Delis, Restaurants]",Pittsburgh,PA,Smallman Street Deli,87,3.5,40.435556,-79.923256,beer_and_wine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Squirrel Hill],TRUE,304.5,504.5916665
1984,XWq_LvQEujI5KL0Y1A9hkQ,308,4,2,2,1,4.163179916,3.585,"[Hair Salons, Day Spas, Nail Salons, Beauty & Spas]",Pittsburgh,PA,Salon La Te Da,3,4,40.3762821,-80.0366814,,,,,,,,,,,,[],TRUE,12,14.925
1985,Z94doPdgyDOgjtYUVRBNjQ,19,118,28,23,12,3.924742586,172.8733333,"[Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,Chaya Japanese Cuisine,173,4,40.4338841,-79.923134,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Squirrel Hill],TRUE,692,678.4833332
1986,Zxj0lZaHBgXlg6N6m258Ug,60,32,21,21,16,3.388164863,36.19166667,"[Thai, Restaurants]",Pittsburgh,PA,Asiatique Thai Bistro,32,3.5,40.4559863,-79.9152207,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Shadyside],TRUE,112,122.6233333
1987,a7lkm_8HM9izrfJWhAK8iA,25,19,4,3,1,2.402056837,27.38833333,"[Nightlife, Bars, Pizza, Sports Bars, Restaurants]",Pittsburgh,PA,S Aiken Bar & Grille,24,2.5,40.450502,-79.935149,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Shadyside],TRUE,60,65.78833333
1988,akDfPPHhy7Sw5Bz2Gfc5ZA,139,4,4,3,2,3.382725242,4.476666667,"[Local Services, Child Care & Day Care]",Pittsburgh,PA,A Place To Grow Learning Center Inc,4,3,40.4896877,-79.8745899,,,,,,,,,,,,[],TRUE,12,15.14333333
1989,b1NrEJv3vApVbtpybxYuOg,19,18,0,0,0,3.160297113,27.82333333,"[Pizza, Restaurants]",Pittsburgh,PA,Lucci's Pizza and Pasta,26,3,40.435861,-79.923263,beer_and_wine,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Squirrel Hill],FALSE,78,87.93
1990,dwz55gqPZwSBD74yFFb27g,40,37,13,11,9,2.953224633,38.945,"[Sushi Bars, Taiwanese, Chinese, Restaurants]",Pittsburgh,PA,Tai Pei,44,3,40.48765293,-79.88061636,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[],TRUE,132,115.0133333
1991,mKEUpLDkL_SZvjI5Hc9gpw,27,49,23,17,7,3.838354421,68.10166667,"[American (Traditional), Steakhouses, Diners, Restaurants]",Pittsburgh,PA,Armstrong's,57,4,40.35960955,-80.00244141,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,228,261.3983333
1992,mMbUTTTK2ke8aSAS1eWMRQ,47,12,4,4,1,4.472089821,15.735,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,Scoops On The Boulevard,13,4.5,40.3946456,-80.0208059,,,,,,,,,,,,[Brookline],TRUE,58.5,70.36833333
1993,rbqMKloegIO9eewxSvxCdA,389,6,1,0,0,3.456478594,5.878333333,"[Local Services, Automotive, Truck Rental, Self Storage]",Pittsburgh,PA,U-Haul At Washington,9,3.5,40.4646159,-79.9063384,,,,,,,,,,,,[Lincoln],TRUE,31.5,20.31833333
1994,sMgKsV73VMR5vqmijarIxw,2,3,1,1,0,3.206541898,9.885,"[Food, Desserts, Shaved Ice, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,Rita's Italian Ice,4,3.5,40.4418454,-79.9578818,,,,,,,,,,,,[Oakland],TRUE,14,31.69666666
1995,v-y7cV0-ChxQp_5TyZ-KTg,4,2,0,0,0,3,17.5,"[Bars, Nightlife]",Pittsburgh,PA,Sam Adams Celebrates Pittsburgh,3,3,40.4427477,-79.9939659,full_bar,,,,,,,,,,,[Downtown],TRUE,9,52.5
1996,vHxZIa2ihyQlLr-KxaXhXg,390,3,0,0,0,4.75641791,2.791666667,"[Shopping, Antiques]",Pittsburgh,PA,Artifacts,3,4.5,40.4427359,-80.031419,,,,,,,,,,,,[West End],TRUE,13.5,13.27833333
1997,vXBc-i30S0eypUVy7TA6cw,3,4,1,0,0,2.094050813,10.56166667,"[Shopping, Drugstores]",Pittsburgh,PA,CVS Pharmacy,5,2,40.4606263,-79.9238313,,,,,,,,,,,,[East Liberty],TRUE,10,22.11666668
1998,xmyWUwZtjPK6xLdNuAUxaw,20,9,6,6,2,3.493723849,8.365,"[Hair Salons, Beauty & Spas]",Pittsburgh,PA,Geno Como Salon,7,3,40.388395,-80.049821,,,,,,,,,,,,[],TRUE,21,29.225
1999,2pN9BQ0kPWjPZbTXc_NANg,15,28,9,6,2,3.976102874,45.75166667,"[Arts & Entertainment, Performing Arts, Music Venues, Venues & Event Spaces, Nightlife, Event Planning & Services]",Pittsburgh,PA,Rex Theater,32,4,40.4287151,-79.9825489,full_bar,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,[South Side],TRUE,128,181.9133333
2000,4_ui2UwZ3n9SLTFIAL68Ew,4,4,3,3,1,4.475065617,3.81,"[Food, Food Trucks]",Pittsburgh,PA,Reids Fresh Express,4,4.5,40.4406248,-79.9958864,,,,,,,,,,,,[Downtown],TRUE,18,17.05
2001,4jdlI2bHLZilcH1iRO0WRg,391,2,0,0,0,4.141518276,21.34,"[Photo Booth Rentals, Photographers, Event Planning & Services, Venues & Event Spaces]",Pittsburgh,PA,J. Verno Studios,4,4.5,40.422696,-79.964238,,,,,,,,,,,,[South Side Slopes],TRUE,18,88.38000001
2002,8HAZBCxGo0JeIvq9TeZiUg,392,10,8,8,4,3.789219505,10.69833333,"[Specialty Schools, Education, Cooking Schools]",Pittsburgh,PA,Chop Wok & Talk,11,4,40.4645835,-79.9361976,,,,,,,,,,,,[Bloomfield],TRUE,44,40.53833333
2003,ADEAmLIP2Px02oErSef5KQ,4,3,2,1,0,2.067615658,2.81,"[Home Cleaning, Home Services, Contractors]",Pittsburgh,PA,KD's Klean Ups,3,2,40.438355,-80.001983,,,,,,,,,,,,[Downtown],TRUE,6,5.809999999
2004,IS9ZqBV6R0olC_OYv-vGjQ,87,4,2,0,0,3.300571429,8.75,"[Chinese, Restaurants]",Pittsburgh,PA,Zhen Choo Chinese Restaurant,4,4,40.4139412,-79.8508554,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,16,28.88
2005,JiWGjXYrq4ehNeRhKSZqcw,2,61,30,19,5,3.256125772,74.20833333,"[Thai, Sushi Bars, Japanese, Restaurants]",Pittsburgh,PA,Thai Hana,68,3,40.4415006,-79.958821,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Oakland],TRUE,204,241.6316667
2006,Kqj8pAp4xUD0wOAQ2pP5pg,302,26,18,15,7,3.66008316,28.86,"[Thai, Restaurants]",Bellevue,PA,Thai Tamarind,29,3.5,40.491205,-80.047502,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Bellevue],TRUE,101.5,105.63
2007,Lgyc-00L5pAELhjwUjAz-w,25,5,3,2,0,3.636458696,9.563333333,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,Rite Aid,5,3.5,40.45107,-79.933499,,,,,,,,,,,,[Shadyside],TRUE,17.5,34.77666666
2008,Lm_mR5xDF91OeZw97ch41g,4,18,0,0,0,2.12597124,57.48666667,"[Thai, Restaurants]",Pittsburgh,PA,The Lemon Grass Cafe,29,2.5,40.4432622,-80.0026232,none,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],FALSE,72.5,122.215
2009,Ln34kwDUNZPLhVhUqauLWQ,393,20,6,6,4,2.844611133,21.10833333,"[American (Traditional), Restaurants, Italian]",Pittsburgh,PA,Calabria's,20,3,40.373453,-80.006247,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],TRUE,60,60.04499999
2010,Msfys8NloDpAsWmhvC9T6A,3,16,3,3,2,3.324635036,36.53333333,"[Bakeries, Food]",Pittsburgh,PA,Paddy Cake Bakery,20,3.5,40.4611862,-79.9477047,,,,,,,,,,,FALSE,[Bloomfield],TRUE,70,121.46
2011,SaBrf12G3EVpBeK6Z6btsQ,15,2,0,0,0,3.581560284,5.64,"[Food, Convenience Stores, Shopping, Drugstores]",Pittsburgh,PA,Rite Aid,4,4,40.425747,-79.972958,,,,,,,,,,,,[South Side],TRUE,16,20.2
2012,SxWpUJPBKpDwnt8DbVgVwQ,32,70,22,19,9,3.388759121,92.045,"[Italian, Pizza, Restaurants]",Pittsburgh,PA,Bella Notte,76,3.5,40.4508375,-79.9839077,full_bar,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,[Strip District],TRUE,266,311.9183333
2013,Y8ijuEjSTwnAJA3lIfAucg,19,39,11,9,4,4.394253184,67.92166667,"[Bakeries, Food]",Pittsburgh,PA,Allegro Hearth Bakery,51,4.5,40.43384215,-79.92308241,,,,,,,,,,,FALSE,[Squirrel Hill],TRUE,229.5,298.465
2014,_ji6oh2RwfOOt0jMznT5wg,2,69,26,17,10,4.031649302,93.26166667,"[Food, Desserts, Creperies, Restaurants]",Pittsburgh,PA,Crepes Parisiennes,81,4,40.4460679,-79.948641,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,324,375.9983333
2015,bufORugql7KgD_d5KvhxDQ,186,4,1,1,0,4.730674631,18.97333333,"[Shopping, Flowers & Gifts, Nurseries & Gardening, Florists, Home & Garden]",Pittsburgh,PA,The Botanical Emporium Florist & Greenhouse,5,4,40.395691,-80.04689,,,,,,,,,,,TRUE,[],TRUE,20,89.75666665
2016,chCS06pZT7JhApZuhJsPZw,3,17,3,3,2,3.34735064,18.74666667,"[Local Services, Dry Cleaning & Laundry, Sewing & Alterations]",Pittsburgh,PA,Thrifty Cleaners,17,3.5,40.4523244,-79.9521152,,,,,,,,,,,,[Oakland],TRUE,59.5,62.75166668
2017,iovp_cgGX8IT1-ZBUJ8z-g,32,20,10,8,3,4.474428584,38.06333333,"[Bakeries, Food]",Pittsburgh,PA,Colangelo's Bakery,24,4.5,40.4516262,-79.982709,,,,,,,,,,,FALSE,[Strip District],TRUE,108,170.3116667
2018,nP_-BYWSPNEeVY7L2tSojw,2,21,21,9,1,3.454459829,35.39,"[Burgers, Bars, Nightlife, Restaurants]",Pittsburgh,PA,Winghart's Burger & Whiskey Bar,22,3,40.439681,-79.957556,full_bar,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],FALSE,66,122.2533333
2019,rfy_bJ5ad-gfVmMeqKtsyw,2,308,85,62,30,3.642749447,435.53,"[American (New), Restaurants]",Pittsburgh,PA,The Porch at Schenley,319,3.5,40.442777,-79.953151,beer_and_wine,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Oakland],TRUE,1116.5,1586.526667
2020,wFOpzA2eiyQ5HlNSuS4-SQ,308,12,6,3,2,3.269153226,18.18666667,"[Pizza, American (New), Restaurants]",Pittsburgh,PA,Duke's Pub and Pizza,13,3.5,40.3762608,-80.0367425,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[],FALSE,45.5,59.45500001
2021,zOWxjA4feUfnFlBbOO65Ww,15,7,1,1,0,4.102774368,33.94166667,"[Active Life, Parks]",Pittsburgh,PA,Southside Riverfront Park,8,4,40.43211829,-79.97600555,,,,,,,,,,,,[South Side],TRUE,32,139.255
2022,6KrFqm5q4ZZAYxTRaxdCSw,163,8,5,5,2,4.054655259,16.55833333,"[Bakeries, Food, Coffee & Tea, Cupcakes]",Pittsburgh,PA,Life Is Sweet Bakery Cafe,8,4,40.375527,-80.068593,,,,,,,,,,,FALSE,[],TRUE,32,67.13833332
2023,6auBVj2qa6J894liFDtieQ,394,6,1,1,0,3.164010916,18.93166667,"[Active Life, Hiking]",Pittsburgh,PA,North Shore Trail,8,4,40.4640505,-79.9775979,,,,,,,,,,,,[],TRUE,32,59.9
2024,I_1EKAZ4GrOYaAE_4rM-3Q,32,4,1,0,0,4.711815562,3.47,"[Auto Repair, Automotive]",Pittsburgh,PA,German Motor Werks,5,4,40.4589752,-79.9721193,,,,,,,,,,,,[Strip District],TRUE,20,16.35
2025,J439P_mDAosvQb59liLkLA,8,36,16,11,9,4.301291793,61.41333333,"[American (New), Restaurants]",Pittsburgh,PA,Lola Bistro,34,4,40.453668,-80.01689,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[North Side],TRUE,136,264.1566666
2026,LltDzuzRbAJbSrqD4JH-3A,140,4,1,1,1,2.261140614,7.218333333,"[Chinese, Restaurants]",Pittsburgh,PA,Hunan Wok Chinese Takeout,8,2.5,40.3919558,-79.9874081,none,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Carrick],TRUE,20,16.32166666
2027,PvClFu-OG4-3mG1n6CjgPQ,395,2,0,0,0,4,1.36,"[Pizza, Restaurants]",Pittsburgh,PA,DeMino's Pizza,3,4.5,40.3921479,-80.0133763,none,,,,,,,,,,FALSE,[Brookline],FALSE,13.5,5.44
2028,UX5VDnWoiVuHukr3nFN1lQ,345,6,0,0,0,3.687849401,29.21666667,"[Active Life, Amusement Parks]",West Mifflin,PA,Sky Rocket,5,3.5,40.3876212,-79.8640073,,,,,,,,,,,,[],TRUE,17.5,107.7466667
2029,VwVNTY4BtbYIl3cInH9E9Q,2,5,3,1,0,4.052184848,10.60333333,"[Libraries, Public Services & Government]",Pittsburgh,PA,Hillman Library,5,4,40.44270427,-79.95407112,,,,,,,,,,,,[Oakland],TRUE,20,42.96666666
2030,YyoXla4L4uIGSf05110XaA,4,7,2,1,1,2.922234392,10.65166667,"[Food, Specialty Food, Fruits & Veggies, Local Flavor]",Pittsburgh,PA,Farm to Table Conference,8,3.5,40.446578,-79.99496,,,,,,,,,,,,[Strip District],TRUE,28,31.12666668
2031,_f8bh9Mj0FKThJReDFENjA,10,7,1,0,0,1.877058824,11.33333333,"[Food, Automotive, Convenience Stores, Gas & Service Stations]",Pittsburgh,PA,GetGo,8,2,40.4685427,-79.9623472,,,,,,,,,,,,[Lawrenceville],TRUE,16,21.27333333
2032,aj4XHn7jZ48euP4g8ape-Q,4,5,2,2,0,3.411420709,4.845,"[Pizza, Restaurants]",Pittsburgh,PA,San Remo Pizza,6,3.5,40.4380683,-80.0043039,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Downtown],TRUE,21,16.52833334
2033,cjdzhHLcQr3Jyd7sILPgog,33,49,25,25,11,4.943472902,86.53666667,"[Food, Ice Cream & Frozen Yogurt]",Pittsburgh,PA,Antney's,52,5,40.4274699,-80.0524348,,,,,,,,,,,,[West End],TRUE,260,427.7916667
2034,exz1kmKOapNfXT5CH72Xxg,15,9,3,1,1,3.253391086,14.62166667,"[Bars, Sports Bars, Nightlife]",Pittsburgh,PA,Cupka's Cafe II,10,3,40.4281596,-79.9723122,full_bar,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,[South Side],TRUE,30,47.57000001
2035,gNiqOjhVCcGTniZWDBTYtA,396,149,46,35,15,4.31040521,406.415,"[Hotels & Travel, Landmarks & Historical Buildings, Tours, Public Services & Government]",Pittsburgh,PA,Duquesne Incline,199,4.5,40.4398652,-80.017598,,,,,,,,,,,,[South Side],TRUE,895.5,1751.813333
2036,m61vZsAxmTEq3uiCjFjM8Q,65,29,10,10,9,3.662336831,52.09333333,"[Diners, Restaurants]",Pittsburgh,PA,Tom's Diner,33,3.5,40.3942666,-80.0350906,beer_and_wine,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,[Dormont],TRUE,115.5,190.7833333
